IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_833,Fingerprint_828,Fingerprint_826,Fingerprint_825,Fingerprint_822,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_806,Fingerprint_803,Fingerprint_799,Fingerprint_797,Fingerprint_785,Fingerprint_782,Fingerprint_780,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_711,Fingerprint_710,Fingerprint_709,Fingerprint_707,Fingerprint_698,Fingerprint_697,Fingerprint_694,Fingerprint_687,Fingerprint_686,Fingerprint_685,Fingerprint_677,Fingerprint_676,Fingerprint_672,Fingerprint_669,Fingerprint_648,Fingerprint_646,Fingerprint_644,Fingerprint_643,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,PKA_131_ENG,PKA_181,PKA_181_ASA,PKA_181_ENG,PKA_197_HYD,MUT_EIF2AK4_EXP,MUT_MAP3K8_EXP,PWY_R_HSA_2187338_EXP,PWY_R_HSA_9006936_EXP,GO_0014066_EXP,GO_0032212_EXP,GO_0036289,GO_0043066,GO_2000650_EXP,FAM_AGC,FAM_CMGC,CLS_gender_f,CLS_NCI_code_C9384,EXP_EIF2AK3,EXP_SRMS,EXP_ICK,EXP_FASTK,EXP_MAP3K10,EXP_TRIO,EXP_TGFBR1,EXP_NUAK2
3.729969,1524415,275,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,5.37064633444092,2.9879542077613,3.21983792924772,6.21855641157752,3.3312420327799,6.01015220753192,3.29900579311659,4.23238504148442
4.695304,1524416,275,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,-9.941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.778349813208,3.26543403020389,3.17001422450416,5.61949301098371,3.24151621076156,6.37659868303738,3.31543062190945,3.86883382208798
2.546848,753558,277,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.23388782649751,3.26772764455628,3.24573788814389,5.82183823229346,3.63167382966914,7.9785196700271,3.20727640634886,5.07372199035257
1.785156,753577,277,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3.41519452601853,0,0,3.41519452601853,1,0,0,2,0,1,0,5.78174914992828,3.08896721359489,3.18043757193588,5.21304046939565,3.26370437038988,6.23334832086195,3.59432477839894,4.52731639400697
1.486692,905947,277,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.07974088422863,2,0,0,1,0,0,0,5.41033320185684,3.03540835226207,3.10318223177161,6.95260989454921,3.56753353340604,6.90624547634366,3.22827321446846,3.85718300254621
3.223178,905948,277,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7.22312494377631,3.67932342885893,3.57309191022542,7.21753856196402,3.95152451120606,6.9432950068827,3.87102764055284,4.31005849291632
2.6847,905950,277,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3.50566710189621,0,0,0,0,0,0,0,0,0,0,6.80569586598208,3.13992011563236,3.1682549476464,6.7371355572049,3.45342136858576,6.19497421777055,3.19554932394865,4.85748085998426
2.76094,905963,277,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6.10928061814867,7.00949972898333,0,0,1,0,3,0,0,0,5.6609874791562,3.11877439037739,3.21752746351821,6.78420660437914,3.35670759174255,6.71608411539679,3.33966885100114,4.44455777647796
2.793056,905978,277,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.99663282087606,3.11698839648657,3.26337146706941,5.3919269151377,3.31639938034002,5.9063173177469,3.59688551447282,4.14810870130259
3.036063,905979,277,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,4.30797984272952,0,0,0,3.07886911866651,0,0,2,4.35804254854623,1,4,0,0,5.93594806419443,3.17047379913592,4.03332269522959,6.09934379315743,3.44967821323451,7.42631160565932,3.29269633799734,3.26940269787321
2.935575,905980,277,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3.92825684763875,0,0,0,0,0,0,0,0,1,2,0,0,5.03149652144265,2.95384198527086,3.18202426772408,6.1394732904177,3.36503209760065,5.81280836605052,3.96213457536657,4.32074441747347
2.296753,905981,277,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,5.61722839811578,3.35603041856756,3.26673602812991,5.72817936064417,3.28698733834766,6.38130587487119,3.4573461704466,4.73529763315103
3.395185,909250,277,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1.325,0,0,0,0,0,0,0,0,0,0,0,2,0,4,1,0,0,6.54667048545592,3.03557044964993,3.22561382497455,6.17563560341732,3.46158060793655,5.89720418620528,3.59463346936155,3.86021275342957
2.410078,909730,277,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4.90322770262635,3.24835368024925,3.53644024891882,5.89047070573142,3.43295313600562,4.25646413645774,3.32205138261114,3.2852716282072
2.008873,909781,277,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.5078077619553,3.09200121490424,3.71354800260353,7.03642874168527,3.17175242830448,7.86300520293873,3.70074951677461,4.02686835500084
4.377728,909974,277,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3.72903305453027,0,0,0,0,0,0,0,3.76002848354884,0,1,0,0,6.46706450471497,3.66232353234354,3.55454439658063,6.20825682087942,3.39413890192652,7.34333907636202,3.95159953408147,5.18368579356235
2.348348,910698,277,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,1,0,1,5.96639376526419,3.49593340871662,3.39793267759935,6.20183443654975,3.57609260317252,6.02424373218496,4.76112142151641,4.63951927004939
2.646333,910920,277,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.88499148579973,3.33741170606734,3.48097435151347,6.21725078306815,3.46020404819455,5.43211136894204,3.45446343737565,4.25947094187924
2.035304,910922,277,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,2.1,4.776,-1.01,0,2.54159355783672,0,0,0,0,0,0,0,0,0,1,0,4.89475072570568,3.35129219687333,3.19739172719765,5.93131320484913,3.558076149406,5.99412335797709,3.29714995914586,4.751280573223
2.516902,910952,277,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6.51405932200988,0,0,0,0,0,0,1,0,0,7.08198337249347,3.24892768529439,3.19925055400905,5.84157670152342,3.77114746900185,6.85559991257632,3.43459468683198,4.67115841681513
2.529369,1298168,277,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66828496493673,0,0,2,0,1,1,0,1,6.90253045441714,3.1807175986649,3.39799522265729,6.37558592903189,3.51885776026378,6.67618143938253,3.70804618734799,6.17251089754508
2.486035,1298169,277,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,6.48479230511482,3.44272842460376,3.28683820911031,6.95431643560153,3.60843212381636,6.7175169990053,3.41390291065064,6.78650480883737
2.822665,1524414,277,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.89663538003025,0,0,0,4,0,1,1,0,0,5.83470409777154,3.38642114391279,3.27508573061754,6.79987901208438,3.39062069110812,6.43733511901127,3.65209668181095,3.85081555279779
2.468466,1524415,277,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,5.37064633444092,2.9879542077613,3.21983792924772,6.21855641157752,3.3312420327799,6.01015220753192,3.29900579311659,4.23238504148442
1.684916,1524416,277,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,-9.941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.778349813208,3.26543403020389,3.17001422450416,5.61949301098371,3.24151621076156,6.37659868303738,3.31543062190945,3.86883382208798
3.046076,753558,279,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.23388782649751,3.26772764455628,3.24573788814389,5.82183823229346,3.63167382966914,7.9785196700271,3.20727640634886,5.07372199035257
3.947588,753577,279,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.41519452601853,0,0,3.41519452601853,1,0,0,2,0,1,0,5.78174914992828,3.08896721359489,3.18043757193588,5.21304046939565,3.26370437038988,6.23334832086195,3.59432477839894,4.52731639400697
3.057319,905947,279,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.07974088422863,2,0,0,1,0,0,0,5.41033320185684,3.03540835226207,3.10318223177161,6.95260989454921,3.56753353340604,6.90624547634366,3.22827321446846,3.85718300254621
6.286379,905948,279,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7.22312494377631,3.67932342885893,3.57309191022542,7.21753856196402,3.95152451120606,6.9432950068827,3.87102764055284,4.31005849291632
3.184633,905950,279,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.50566710189621,0,0,0,0,0,0,0,0,0,0,6.80569586598208,3.13992011563236,3.1682549476464,6.7371355572049,3.45342136858576,6.19497421777055,3.19554932394865,4.85748085998426
4.481046,905963,279,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10928061814867,7.00949972898333,0,0,1,0,3,0,0,0,5.6609874791562,3.11877439037739,3.21752746351821,6.78420660437914,3.35670759174255,6.71608411539679,3.33966885100114,4.44455777647796
3.031936,905978,279,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.99663282087606,3.11698839648657,3.26337146706941,5.3919269151377,3.31639938034002,5.9063173177469,3.59688551447282,4.14810870130259
5.847961,905979,279,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.30797984272952,0,0,0,3.07886911866651,0,0,2,4.35804254854623,1,4,0,0,5.93594806419443,3.17047379913592,4.03332269522959,6.09934379315743,3.44967821323451,7.42631160565932,3.29269633799734,3.26940269787321
3.480712,905980,279,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.92825684763875,0,0,0,0,0,0,0,0,1,2,0,0,5.03149652144265,2.95384198527086,3.18202426772408,6.1394732904177,3.36503209760065,5.81280836605052,3.96213457536657,4.32074441747347
5.391383,905981,279,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,5.61722839811578,3.35603041856756,3.26673602812991,5.72817936064417,3.28698733834766,6.38130587487119,3.4573461704466,4.73529763315103
4.295266,909250,279,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1.325,0,0,0,0,0,0,0,0,0,0,0,2,0,4,1,0,0,6.54667048545592,3.03557044964993,3.22561382497455,6.17563560341732,3.46158060793655,5.89720418620528,3.59463346936155,3.86021275342957
3.354661,909730,279,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4.90322770262635,3.24835368024925,3.53644024891882,5.89047070573142,3.43295313600562,4.25646413645774,3.32205138261114,3.2852716282072
4.445236,909781,279,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.5078077619553,3.09200121490424,3.71354800260353,7.03642874168527,3.17175242830448,7.86300520293873,3.70074951677461,4.02686835500084
3.492876,909974,279,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.72903305453027,0,0,0,0,0,0,0,3.76002848354884,0,1,0,0,6.46706450471497,3.66232353234354,3.55454439658063,6.20825682087942,3.39413890192652,7.34333907636202,3.95159953408147,5.18368579356235
5.32607,910698,279,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,1,0,1,5.96639376526419,3.49593340871662,3.39793267759935,6.20183443654975,3.57609260317252,6.02424373218496,4.76112142151641,4.63951927004939
3.399648,910920,279,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.88499148579973,3.33741170606734,3.48097435151347,6.21725078306815,3.46020404819455,5.43211136894204,3.45446343737565,4.25947094187924
4.15444,910922,279,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,2.1,4.776,-1.01,0,2.54159355783672,0,0,0,0,0,0,0,0,0,1,0,4.89475072570568,3.35129219687333,3.19739172719765,5.93131320484913,3.558076149406,5.99412335797709,3.29714995914586,4.751280573223
4.580485,910952,279,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.51405932200988,0,0,0,0,0,0,1,0,0,7.08198337249347,3.24892768529439,3.19925055400905,5.84157670152342,3.77114746900185,6.85559991257632,3.43459468683198,4.67115841681513
4.964486,1298168,279,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66828496493673,0,0,2,0,1,1,0,1,6.90253045441714,3.1807175986649,3.39799522265729,6.37558592903189,3.51885776026378,6.67618143938253,3.70804618734799,6.17251089754508
5.644147,1298169,279,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,6.48479230511482,3.44272842460376,3.28683820911031,6.95431643560153,3.60843212381636,6.7175169990053,3.41390291065064,6.78650480883737
3.924921,1524414,279,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89663538003025,0,0,0,4,0,1,1,0,0,5.83470409777154,3.38642114391279,3.27508573061754,6.79987901208438,3.39062069110812,6.43733511901127,3.65209668181095,3.85081555279779
3.566079,1524415,279,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,5.37064633444092,2.9879542077613,3.21983792924772,6.21855641157752,3.3312420327799,6.01015220753192,3.29900579311659,4.23238504148442
4.38187,1524416,279,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,-9.941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.778349813208,3.26543403020389,3.17001422450416,5.61949301098371,3.24151621076156,6.37659868303738,3.31543062190945,3.86883382208798
4.510034,753558,281,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.23388782649751,3.26772764455628,3.24573788814389,5.82183823229346,3.63167382966914,7.9785196700271,3.20727640634886,5.07372199035257
4.029023,753577,281,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.41519452601853,0,0,3.41519452601853,1,0,0,2,0,1,0,5.78174914992828,3.08896721359489,3.18043757193588,5.21304046939565,3.26370437038988,6.23334832086195,3.59432477839894,4.52731639400697
3.658526,905947,281,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.07974088422863,2,0,0,1,0,0,0,5.41033320185684,3.03540835226207,3.10318223177161,6.95260989454921,3.56753353340604,6.90624547634366,3.22827321446846,3.85718300254621
3.829889,905948,281,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7.22312494377631,3.67932342885893,3.57309191022542,7.21753856196402,3.95152451120606,6.9432950068827,3.87102764055284,4.31005849291632
3.88891,905950,281,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.50566710189621,0,0,0,0,0,0,0,0,0,0,6.80569586598208,3.13992011563236,3.1682549476464,6.7371355572049,3.45342136858576,6.19497421777055,3.19554932394865,4.85748085998426
4.499893,905963,281,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10928061814867,7.00949972898333,0,0,1,0,3,0,0,0,5.6609874791562,3.11877439037739,3.21752746351821,6.78420660437914,3.35670759174255,6.71608411539679,3.33966885100114,4.44455777647796
2.649893,905978,281,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.99663282087606,3.11698839648657,3.26337146706941,5.3919269151377,3.31639938034002,5.9063173177469,3.59688551447282,4.14810870130259
4.638693,905979,281,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.30797984272952,0,0,0,3.07886911866651,0,0,2,4.35804254854623,1,4,0,0,5.93594806419443,3.17047379913592,4.03332269522959,6.09934379315743,3.44967821323451,7.42631160565932,3.29269633799734,3.26940269787321
4.116514,905980,281,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.92825684763875,0,0,0,0,0,0,0,0,1,2,0,0,5.03149652144265,2.95384198527086,3.18202426772408,6.1394732904177,3.36503209760065,5.81280836605052,3.96213457536657,4.32074441747347
3.92907,905981,281,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,5.61722839811578,3.35603041856756,3.26673602812991,5.72817936064417,3.28698733834766,6.38130587487119,3.4573461704466,4.73529763315103
4.081036,909250,281,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1.325,0,0,0,0,0,0,0,0,0,0,0,2,0,4,1,0,0,6.54667048545592,3.03557044964993,3.22561382497455,6.17563560341732,3.46158060793655,5.89720418620528,3.59463346936155,3.86021275342957
3.490998,909730,281,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4.90322770262635,3.24835368024925,3.53644024891882,5.89047070573142,3.43295313600562,4.25646413645774,3.32205138261114,3.2852716282072
1.971832,909781,281,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.5078077619553,3.09200121490424,3.71354800260353,7.03642874168527,3.17175242830448,7.86300520293873,3.70074951677461,4.02686835500084
6.220263,909974,281,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.72903305453027,0,0,0,0,0,0,0,3.76002848354884,0,1,0,0,6.46706450471497,3.66232353234354,3.55454439658063,6.20825682087942,3.39413890192652,7.34333907636202,3.95159953408147,5.18368579356235
4.138021,910698,281,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,1,0,1,5.96639376526419,3.49593340871662,3.39793267759935,6.20183443654975,3.57609260317252,6.02424373218496,4.76112142151641,4.63951927004939
