IC50,Cancer,Drug,PKA_260_ENG,PKA_260_EXP,SDOM_subdomainIV,MUT_GUCY2C,MUT_RPS6KB2,MUT_RPS6KB2_EXP,MUT_TRPM6_EXP,REC_R_HSA_198640,PWY_R_HSA_1643685_CSV,PWY_R_HSA_170834_EXP,GO_0060612,GO_0061024,SFAM_DYRK1_EXP,SFAM_FJ,SFAM_FJ_EXP,EXP_SBK2,EXP_ACVR2B,EXP_SBK1,EXP_STK10,EXP_STK19
2.913489,1298365,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5469899267,3.8384419797,4.0336007915,4.1648936087,2.6622992598
3.003911,1298539,305,0,0,0,0,0,0,2.8410125748,0,0.752228,0,0,0,0,1,4.8660451132,3.4958877849,3.9647897182,3.5246987319,5.6346207612,2.8917732902
5.274342,1479987,305,0,0,0,0,0,0,0,0,0,0,1,0,3.8512056449,0,0,3.3253510967,4.3818567525,5.5025090536,4.9604694252,2.8835960733
2.98195,1479988,305,0,0,0,0,1,4.11102873,0,0,0.806595,0,0,0,0,0,0,3.7297444031,4.0766479064,3.6349007583,4.7527469508,2.6642147813
1.378993,1479995,305,0,0,0,0,0,0,0,0,0.751923,5.2271129622,0,0,0,1,5.1616149755,3.4189769196,4.3477345426,4.3345905353,4.4236387386,3.023943947
3.429642,1480360,305,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.4693952925,3.9616000565,4.0304990539,4.2804118829,2.8522580196
3.956046,1480364,305,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.3235198815,4.2247869132,5.7699520212,3.4614934092,3.173432373
5.217843,1480371,305,0,0,2,0,0,0,0,1,0,0,1,0,3.374177316,0,0,3.4613653167,4.0971838113,6.4353601268,4.4889118608,2.7181585597
3.48996,1480372,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2954766953,4.3574387278,4.5832952234,4.3429367682,2.7106163821
2.712497,1480374,305,-3.239,4.7159664778,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2164318631,3.9668787496,7.3168549611,3.5548584686,2.8942232905
5.362889,905933,306,-3.861,6.5545862821,0,0,0,0,0,0,0,0,1,0,4.0550872099,0,0,3.2581508771,4.3425414385,5.7679167725,3.5922414072,3.1755934124
0.777101,905959,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5536610171,4.0620910851,3.5693391534,4.4666638184,3.1097863985
1.940691,905969,306,0,0,0,0,0,0,0,0,0.834993,6.585708637,0,0,0,0,0,3.333628637,4.5371134834,4.7581645028,4.8905624226,2.5870349309
2.554771,905990,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.316716036,4.7301667258,4.2776253048,3.5996860333,3.0115798512
2.040349,905991,306,0,0,0,0,0,0,0,0,0.711014,0,0,0,0,0,0,3.2189426932,4.7767566808,4.8469806673,4.4430645669,2.8536282614
-0.094531,906804,306,0,0,0,0,0,0,3.1827323793,0,0,0,0,0,0,0,0,3.6981302241,6.1191158118,6.1217814536,4.9726168626,3.1102632103
2.835006,906852,306,0,0,1,0,0,0,0,0,2.421447,0,0,0,0,0,0,3.3876790599,3.8681552992,5.9578128237,5.2496082754,2.7166409539
-0.033808,909255,306,0,0,0,0,0,0,0,0,0.837676,0,0,0,0,0,0,3.3129546136,6.9509191235,5.4712266825,4.368917224,2.6560329634
1.618001,909257,306,0,0,0,0,0,0,2.9697393806,0,3.133484,3.3996797735,0,0,0,1,4.2759125266,3.6442235877,4.7384835651,5.0233846971,4.333591723,2.7617218535
2.035024,909699,306,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4.4634369571,4.0245507019,4.7294591102,4.9914223519,3.6707155881,3.0463296161
2.841707,909753,306,0,0,0,0,0,0,0,0,0.779334,0,0,0,0,0,0,3.3646310445,4.3344311893,5.3817489277,3.5801617418,3.029959901
3.496765,909774,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4257942341,3.8407009381,3.713170239,4.914600065,2.7516773633
2.435742,910548,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3927814835,4.8113440835,3.6128598267,4.0951173064,3.0811523315
1.973057,911905,306,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.4552507297,4.9238865903,4.2711638623,4.7982585138,3.6678564513
0.792116,924186,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3690298436,3.8872657462,3.545877129,5.0010666118,2.5640997749
2.405899,946360,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3490655007,4.3390750206,7.2363040555,3.3296322306,3.0020830316
2.597538,949090,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1787746328,4.0935328885,7.3058377729,3.8098116974,2.9994691853
2.39663,1240128,306,0,0,0,0,0,0,0,0,0.751916,0,1,0,0,0,0,3.7134493439,4.6486433566,3.821794092,4.333966068,2.5466618141
0.608204,1240129,306,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.269766208,4.689438485,5.3455995532,3.8417561983,3.0797592705
3.223682,1240197,306,0,0,0,0,0,0,0,0,0.795126,0,0,0,0,0,0,3.6047826025,4.2447828638,5.9293195283,3.734959908,2.5020686576
2.127191,1240198,306,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.8752965222,3.4100116681,4.8097548111,4.5213325197,3.4542267842,2.7747628878
3.12183,1240199,306,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.1631374096,3.7517682175,5.9242505147,3.9006735877,2.8998379484
0.891363,1240200,306,0,0,0,0,1,3.862706558,2.9895530138,0,0,0,0,0,0,0,0,3.5651701742,4.9298902813,5.1298597287,4.0102156211,2.6789317833
2.370918,1240222,306,0,0,1,1,0,0,0,1,0,0,0,0,3.0463011526,0,0,3.4589596577,5.2334265061,5.1158535612,4.6776584622,2.7729221642
1.734997,1298365,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5469899267,3.8384419797,4.0336007915,4.1648936087,2.6622992598
2.064228,1298539,306,0,0,0,0,0,0,2.8410125748,0,0.752228,0,0,0,0,1,4.8660451132,3.4958877849,3.9647897182,3.5246987319,5.6346207612,2.8917732902
5.321234,1479987,306,0,0,0,0,0,0,0,0,0,0,1,0,3.8512056449,0,0,3.3253510967,4.3818567525,5.5025090536,4.9604694252,2.8835960733
1.972313,1479988,306,0,0,0,0,1,4.11102873,0,0,0.806595,0,0,0,0,0,0,3.7297444031,4.0766479064,3.6349007583,4.7527469508,2.6642147813
4.263738,1479995,306,0,0,0,0,0,0,0,0,0.751923,5.2271129622,0,0,0,1,5.1616149755,3.4189769196,4.3477345426,4.3345905353,4.4236387386,3.023943947
2.664203,1480360,306,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.4693952925,3.9616000565,4.0304990539,4.2804118829,2.8522580196
5.05192,1480364,306,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.3235198815,4.2247869132,5.7699520212,3.4614934092,3.173432373
5.288055,1480371,306,0,0,2,0,0,0,0,1,0,0,1,0,3.374177316,0,0,3.4613653167,4.0971838113,6.4353601268,4.4889118608,2.7181585597
5.118518,1480372,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2954766953,4.3574387278,4.5832952234,4.3429367682,2.7106163821
5.368761,1480374,306,-3.239,4.7159664778,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2164318631,3.9668787496,7.3168549611,3.5548584686,2.8942232905
4.634784,905933,308,-3.861,6.5545862821,0,0,0,0,0,0,0,0,1,0,4.0550872099,0,0,3.2581508771,4.3425414385,5.7679167725,3.5922414072,3.1755934124
-0.198396,905959,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5536610171,4.0620910851,3.5693391534,4.4666638184,3.1097863985
0.018031,905969,308,0,0,0,0,0,0,0,0,0.834993,6.585708637,0,0,0,0,0,3.333628637,4.5371134834,4.7581645028,4.8905624226,2.5870349309
0.19321,905990,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.316716036,4.7301667258,4.2776253048,3.5996860333,3.0115798512
-0.51191,905991,308,0,0,0,0,0,0,0,0,0.711014,0,0,0,0,0,0,3.2189426932,4.7767566808,4.8469806673,4.4430645669,2.8536282614
-2.012915,906804,308,0,0,0,0,0,0,3.1827323793,0,0,0,0,0,0,0,0,3.6981302241,6.1191158118,6.1217814536,4.9726168626,3.1102632103
0.078839,906852,308,0,0,1,0,0,0,0,0,2.421447,0,0,0,0,0,0,3.3876790599,3.8681552992,5.9578128237,5.2496082754,2.7166409539
-1.607566,909255,308,0,0,0,0,0,0,0,0,0.837676,0,0,0,0,0,0,3.3129546136,6.9509191235,5.4712266825,4.368917224,2.6560329634
0.473677,909257,308,0,0,0,0,0,0,2.9697393806,0,3.133484,3.3996797735,0,0,0,1,4.2759125266,3.6442235877,4.7384835651,5.0233846971,4.333591723,2.7617218535
0.123119,909699,308,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4.4634369571,4.0245507019,4.7294591102,4.9914223519,3.6707155881,3.0463296161
0.075102,909753,308,0,0,0,0,0,0,0,0,0.779334,0,0,0,0,0,0,3.3646310445,4.3344311893,5.3817489277,3.5801617418,3.029959901
1.112411,909774,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4257942341,3.8407009381,3.713170239,4.914600065,2.7516773633
0.085371,910548,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3927814835,4.8113440835,3.6128598267,4.0951173064,3.0811523315
0.419964,911905,308,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.4552507297,4.9238865903,4.2711638623,4.7982585138,3.6678564513
-2.146578,924186,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3690298436,3.8872657462,3.545877129,5.0010666118,2.5640997749
-0.788628,946360,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3490655007,4.3390750206,7.2363040555,3.3296322306,3.0020830316
0.24154,949090,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1787746328,4.0935328885,7.3058377729,3.8098116974,2.9994691853
-0.269399,1240128,308,0,0,0,0,0,0,0,0,0.751916,0,1,0,0,0,0,3.7134493439,4.6486433566,3.821794092,4.333966068,2.5466618141
-0.235272,1240129,308,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.269766208,4.689438485,5.3455995532,3.8417561983,3.0797592705
0.893845,1240197,308,0,0,0,0,0,0,0,0,0.795126,0,0,0,0,0,0,3.6047826025,4.2447828638,5.9293195283,3.734959908,2.5020686576
0.209943,1240198,308,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.8752965222,3.4100116681,4.8097548111,4.5213325197,3.4542267842,2.7747628878
0.404502,1240199,308,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.1631374096,3.7517682175,5.9242505147,3.9006735877,2.8998379484
-0.521363,1240200,308,0,0,0,0,1,3.862706558,2.9895530138,0,0,0,0,0,0,0,0,3.5651701742,4.9298902813,5.1298597287,4.0102156211,2.6789317833
0.735966,1240222,308,0,0,1,1,0,0,0,1,0,0,0,0,3.0463011526,0,0,3.4589596577,5.2334265061,5.1158535612,4.6776584622,2.7729221642
-0.030709,1298365,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5469899267,3.8384419797,4.0336007915,4.1648936087,2.6622992598
0.796836,1298539,308,0,0,0,0,0,0,2.8410125748,0,0.752228,0,0,0,0,1,4.8660451132,3.4958877849,3.9647897182,3.5246987319,5.6346207612,2.8917732902
0.631854,1479987,308,0,0,0,0,0,0,0,0,0,0,1,0,3.8512056449,0,0,3.3253510967,4.3818567525,5.5025090536,4.9604694252,2.8835960733
-0.232463,1479988,308,0,0,0,0,1,4.11102873,0,0,0.806595,0,0,0,0,0,0,3.7297444031,4.0766479064,3.6349007583,4.7527469508,2.6642147813
-0.037882,1479995,308,0,0,0,0,0,0,0,0,0.751923,5.2271129622,0,0,0,1,5.1616149755,3.4189769196,4.3477345426,4.3345905353,4.4236387386,3.023943947
-0.830824,1480360,308,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.4693952925,3.9616000565,4.0304990539,4.2804118829,2.8522580196
0.740754,1480364,308,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.3235198815,4.2247869132,5.7699520212,3.4614934092,3.173432373
1.681543,1480371,308,0,0,2,0,0,0,0,1,0,0,1,0,3.374177316,0,0,3.4613653167,4.0971838113,6.4353601268,4.4889118608,2.7181585597
-0.260146,1480372,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2954766953,4.3574387278,4.5832952234,4.3429367682,2.7106163821
0.30883,1480374,308,-3.239,4.7159664778,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2164318631,3.9668787496,7.3168549611,3.5548584686,2.8942232905
5.839859,905933,309,-3.861,6.5545862821,0,0,0,0,0,0,0,0,1,0,4.0550872099,0,0,3.2581508771,4.3425414385,5.7679167725,3.5922414072,3.1755934124
3.499998,905959,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5536610171,4.0620910851,3.5693391534,4.4666638184,3.1097863985
3.44218,905969,309,0,0,0,0,0,0,0,0,0.834993,6.585708637,0,0,0,0,0,3.333628637,4.5371134834,4.7581645028,4.8905624226,2.5870349309
6.103854,905990,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.316716036,4.7301667258,4.2776253048,3.5996860333,3.0115798512
2.867151,905991,309,0,0,0,0,0,0,0,0,0.711014,0,0,0,0,0,0,3.2189426932,4.7767566808,4.8469806673,4.4430645669,2.8536282614
0.190142,906804,309,0,0,0,0,0,0,3.1827323793,0,0,0,0,0,0,0,0,3.6981302241,6.1191158118,6.1217814536,4.9726168626,3.1102632103
3.560417,906852,309,0,0,1,0,0,0,0,0,2.421447,0,0,0,0,0,0,3.3876790599,3.8681552992,5.9578128237,5.2496082754,2.7166409539
2.948227,909255,309,0,0,0,0,0,0,0,0,0.837676,0,0,0,0,0,0,3.3129546136,6.9509191235,5.4712266825,4.368917224,2.6560329634
3.581171,909257,309,0,0,0,0,0,0,2.9697393806,0,3.133484,3.3996797735,0,0,0,1,4.2759125266,3.6442235877,4.7384835651,5.0233846971,4.333591723,2.7617218535
6.005318,909699,309,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4.4634369571,4.0245507019,4.7294591102,4.9914223519,3.6707155881,3.0463296161
5.530643,909753,309,0,0,0,0,0,0,0,0,0.779334,0,0,0,0,0,0,3.3646310445,4.3344311893,5.3817489277,3.5801617418,3.029959901
5.145837,909774,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4257942341,3.8407009381,3.713170239,4.914600065,2.7516773633
5.615846,910548,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3927814835,4.8113440835,3.6128598267,4.0951173064,3.0811523315
6.585331,911905,309,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.4552507297,4.9238865903,4.2711638623,4.7982585138,3.6678564513
3.972231,924186,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3690298436,3.8872657462,3.545877129,5.0010666118,2.5640997749
6.276243,946360,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3490655007,4.3390750206,7.2363040555,3.3296322306,3.0020830316
6.753668,949090,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1787746328,4.0935328885,7.3058377729,3.8098116974,2.9994691853
3.394535,1240128,309,0,0,0,0,0,0,0,0,0.751916,0,1,0,0,0,0,3.7134493439,4.6486433566,3.821794092,4.333966068,2.5466618141
5.188808,1240129,309,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.269766208,4.689438485,5.3455995532,3.8417561983,3.0797592705
5.189953,1240197,309,0,0,0,0,0,0,0,0,0.795126,0,0,0,0,0,0,3.6047826025,4.2447828638,5.9293195283,3.734959908,2.5020686576
5.642899,1240198,309,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.8752965222,3.4100116681,4.8097548111,4.5213325197,3.4542267842,2.7747628878
6.520505,1240199,309,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.1631374096,3.7517682175,5.9242505147,3.9006735877,2.8998379484
5.01737,1240200,309,0,0,0,0,1,3.862706558,2.9895530138,0,0,0,0,0,0,0,0,3.5651701742,4.9298902813,5.1298597287,4.0102156211,2.6789317833
5.12803,1240222,309,0,0,1,1,0,0,0,1,0,0,0,0,3.0463011526,0,0,3.4589596577,5.2334265061,5.1158535612,4.6776584622,2.7729221642
4.420852,1298365,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5469899267,3.8384419797,4.0336007915,4.1648936087,2.6622992598
3.859577,1298539,309,0,0,0,0,0,0,2.8410125748,0,0.752228,0,0,0,0,1,4.8660451132,3.4958877849,3.9647897182,3.5246987319,5.6346207612,2.8917732902
5.77679,1479987,309,0,0,0,0,0,0,0,0,0,0,1,0,3.8512056449,0,0,3.3253510967,4.3818567525,5.5025090536,4.9604694252,2.8835960733
2.889811,1479988,309,0,0,0,0,1,4.11102873,0,0,0.806595,0,0,0,0,0,0,3.7297444031,4.0766479064,3.6349007583,4.7527469508,2.6642147813
5.4111,1479995,309,0,0,0,0,0,0,0,0,0.751923,5.2271129622,0,0,0,1,5.1616149755,3.4189769196,4.3477345426,4.3345905353,4.4236387386,3.023943947
2.446385,1480360,309,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.4693952925,3.9616000565,4.0304990539,4.2804118829,2.8522580196
5.54299,1480364,309,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.3235198815,4.2247869132,5.7699520212,3.4614934092,3.173432373
5.619967,1480371,309,0,0,2,0,0,0,0,1,0,0,1,0,3.374177316,0,0,3.4613653167,4.0971838113,6.4353601268,4.4889118608,2.7181585597
5.484777,1480372,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2954766953,4.3574387278,4.5832952234,4.3429367682,2.7106163821
6.824311,1480374,309,-3.239,4.7159664778,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2164318631,3.9668787496,7.3168549611,3.5548584686,2.8942232905
0.980863,905933,312,-3.861,6.5545862821,0,0,0,0,0,0,0,0,1,0,4.0550872099,0,0,3.2581508771,4.3425414385,5.7679167725,3.5922414072,3.1755934124
0.412864,905959,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5536610171,4.0620910851,3.5693391534,4.4666638184,3.1097863985
0.213504,905969,312,0,0,0,0,0,0,0,0,0.834993,6.585708637,0,0,0,0,0,3.333628637,4.5371134834,4.7581645028,4.8905624226,2.5870349309
1.150007,905990,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.316716036,4.7301667258,4.2776253048,3.5996860333,3.0115798512
0.193525,905991,312,0,0,0,0,0,0,0,0,0.711014,0,0,0,0,0,0,3.2189426932,4.7767566808,4.8469806673,4.4430645669,2.8536282614
0.301785,906804,312,0,0,0,0,0,0,3.1827323793,0,0,0,0,0,0,0,0,3.6981302241,6.1191158118,6.1217814536,4.9726168626,3.1102632103
0.830344,906852,312,0,0,1,0,0,0,0,0,2.421447,0,0,0,0,0,0,3.3876790599,3.8681552992,5.9578128237,5.2496082754,2.7166409539
-0.841859,909255,312,0,0,0,0,0,0,0,0,0.837676,0,0,0,0,0,0,3.3129546136,6.9509191235,5.4712266825,4.368917224,2.6560329634
-0.461722,909257,312,0,0,0,0,0,0,2.9697393806,0,3.133484,3.3996797735,0,0,0,1,4.2759125266,3.6442235877,4.7384835651,5.0233846971,4.333591723,2.7617218535
0.666791,909699,312,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4.4634369571,4.0245507019,4.7294591102,4.9914223519,3.6707155881,3.0463296161
0.010733,909753,312,0,0,0,0,0,0,0,0,0.779334,0,0,0,0,0,0,3.3646310445,4.3344311893,5.3817489277,3.5801617418,3.029959901
0.132666,909774,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4257942341,3.8407009381,3.713170239,4.914600065,2.7516773633
0.669529,910548,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3927814835,4.8113440835,3.6128598267,4.0951173064,3.0811523315
0.880022,911905,312,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.4552507297,4.9238865903,4.2711638623,4.7982585138,3.6678564513
0.314124,924186,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3690298436,3.8872657462,3.545877129,5.0010666118,2.5640997749
0.832286,946360,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3490655007,4.3390750206,7.2363040555,3.3296322306,3.0020830316
1.14762,949090,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1787746328,4.0935328885,7.3058377729,3.8098116974,2.9994691853
0.155338,1240128,312,0,0,0,0,0,0,0,0,0.751916,0,1,0,0,0,0,3.7134493439,4.6486433566,3.821794092,4.333966068,2.5466618141
0.851037,1240129,312,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.269766208,4.689438485,5.3455995532,3.8417561983,3.0797592705
0.750749,1240197,312,0,0,0,0,0,0,0,0,0.795126,0,0,0,0,0,0,3.6047826025,4.2447828638,5.9293195283,3.734959908,2.5020686576
0.418551,1240198,312,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.8752965222,3.4100116681,4.8097548111,4.5213325197,3.4542267842,2.7747628878
2.209428,1240199,312,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.1631374096,3.7517682175,5.9242505147,3.9006735877,2.8998379484
0.469722,1240200,312,0,0,0,0,1,3.862706558,2.9895530138,0,0,0,0,0,0,0,0,3.5651701742,4.9298902813,5.1298597287,4.0102156211,2.6789317833
-0.972722,1240222,312,0,0,1,1,0,0,0,1,0,0,0,0,3.0463011526,0,0,3.4589596577,5.2334265061,5.1158535612,4.6776584622,2.7729221642
0.908491,1298365,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5469899267,3.8384419797,4.0336007915,4.1648936087,2.6622992598
0.410224,1298539,312,0,0,0,0,0,0,2.8410125748,0,0.752228,0,0,0,0,1,4.8660451132,3.4958877849,3.9647897182,3.5246987319,5.6346207612,2.8917732902
0.87622,1479987,312,0,0,0,0,0,0,0,0,0,0,1,0,3.8512056449,0,0,3.3253510967,4.3818567525,5.5025090536,4.9604694252,2.8835960733
0.08785,1479988,312,0,0,0,0,1,4.11102873,0,0,0.806595,0,0,0,0,0,0,3.7297444031,4.0766479064,3.6349007583,4.7527469508,2.6642147813
0.909687,1479995,312,0,0,0,0,0,0,0,0,0.751923,5.2271129622,0,0,0,1,5.1616149755,3.4189769196,4.3477345426,4.3345905353,4.4236387386,3.023943947
1.287342,1480360,312,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.4693952925,3.9616000565,4.0304990539,4.2804118829,2.8522580196
1.194116,1480364,312,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.3235198815,4.2247869132,5.7699520212,3.4614934092,3.173432373
0.933801,1480371,312,0,0,2,0,0,0,0,1,0,0,1,0,3.374177316,0,0,3.4613653167,4.0971838113,6.4353601268,4.4889118608,2.7181585597
0.692215,1480372,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2954766953,4.3574387278,4.5832952234,4.3429367682,2.7106163821
1.553278,1480374,312,-3.239,4.7159664778,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2164318631,3.9668787496,7.3168549611,3.5548584686,2.8942232905
5.362889,905933,326,-3.861,6.5545862821,0,0,0,0,0,0,0,0,1,0,4.0550872099,0,0,3.2581508771,4.3425414385,5.7679167725,3.5922414072,3.1755934124
1.263251,905959,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5536610171,4.0620910851,3.5693391534,4.4666638184,3.1097863985
3.804147,905969,326,0,0,0,0,0,0,0,0,0.834993,6.585708637,0,0,0,0,0,3.333628637,4.5371134834,4.7581645028,4.8905624226,2.5870349309
5.541715,905990,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.316716036,4.7301667258,4.2776253048,3.5996860333,3.0115798512
4.097387,905991,326,0,0,0,0,0,0,0,0,0.711014,0,0,0,0,0,0,3.2189426932,4.7767566808,4.8469806673,4.4430645669,2.8536282614
1.860252,906804,326,0,0,0,0,0,0,3.1827323793,0,0,0,0,0,0,0,0,3.6981302241,6.1191158118,6.1217814536,4.9726168626,3.1102632103
1.136778,906852,326,0,0,1,0,0,0,0,0,2.421447,0,0,0,0,0,0,3.3876790599,3.8681552992,5.9578128237,5.2496082754,2.7166409539
1.313468,909255,326,0,0,0,0,0,0,0,0,0.837676,0,0,0,0,0,0,3.3129546136,6.9509191235,5.4712266825,4.368917224,2.6560329634
2.609284,909257,326,0,0,0,0,0,0,2.9697393806,0,3.133484,3.3996797735,0,0,0,1,4.2759125266,3.6442235877,4.7384835651,5.0233846971,4.333591723,2.7617218535
4.575056,909699,326,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4.4634369571,4.0245507019,4.7294591102,4.9914223519,3.6707155881,3.0463296161
3.540067,909753,326,0,0,0,0,0,0,0,0,0.779334,0,0,0,0,0,0,3.3646310445,4.3344311893,5.3817489277,3.5801617418,3.029959901
5.029497,909774,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4257942341,3.8407009381,3.713170239,4.914600065,2.7516773633
2.492694,910548,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3927814835,4.8113440835,3.6128598267,4.0951173064,3.0811523315
3.557197,911905,326,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.4552507297,4.9238865903,4.2711638623,4.7982585138,3.6678564513
3.496822,924186,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3690298436,3.8872657462,3.545877129,5.0010666118,2.5640997749
5.224941,946360,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3490655007,4.3390750206,7.2363040555,3.3296322306,3.0020830316
6.084237,949090,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1787746328,4.0935328885,7.3058377729,3.8098116974,2.9994691853
4.544499,1240128,326,0,0,0,0,0,0,0,0,0.751916,0,1,0,0,0,0,3.7134493439,4.6486433566,3.821794092,4.333966068,2.5466618141
5.699046,1240129,326,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.269766208,4.689438485,5.3455995532,3.8417561983,3.0797592705
5.085142,1240197,326,0,0,0,0,0,0,0,0,0.795126,0,0,0,0,0,0,3.6047826025,4.2447828638,5.9293195283,3.734959908,2.5020686576
0.338167,1240198,326,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.8752965222,3.4100116681,4.8097548111,4.5213325197,3.4542267842,2.7747628878
5.959826,1240199,326,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.1631374096,3.7517682175,5.9242505147,3.9006735877,2.8998379484
0.319757,1240200,326,0,0,0,0,1,3.862706558,2.9895530138,0,0,0,0,0,0,0,0,3.5651701742,4.9298902813,5.1298597287,4.0102156211,2.6789317833
4.832426,1240222,326,0,0,1,1,0,0,0,1,0,0,0,0,3.0463011526,0,0,3.4589596577,5.2334265061,5.1158535612,4.6776584622,2.7729221642
4.520159,1298365,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5469899267,3.8384419797,4.0336007915,4.1648936087,2.6622992598
3.48938,1298539,326,0,0,0,0,0,0,2.8410125748,0,0.752228,0,0,0,0,1,4.8660451132,3.4958877849,3.9647897182,3.5246987319,5.6346207612,2.8917732902
4.44155,1479987,326,0,0,0,0,0,0,0,0,0,0,1,0,3.8512056449,0,0,3.3253510967,4.3818567525,5.5025090536,4.9604694252,2.8835960733
