IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_834,Fingerprint_833,Fingerprint_830,Fingerprint_829,Fingerprint_828,Fingerprint_827,Fingerprint_826,Fingerprint_825,Fingerprint_824,Fingerprint_822,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_809,Fingerprint_806,Fingerprint_804,Fingerprint_803,Fingerprint_801,Fingerprint_800,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_788,Fingerprint_785,Fingerprint_784,Fingerprint_783,Fingerprint_780,Fingerprint_779,Fingerprint_778,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_710,Fingerprint_709,Fingerprint_707,Fingerprint_705,Fingerprint_704,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_687,Fingerprint_686,Fingerprint_685,Fingerprint_679,Fingerprint_677,Fingerprint_674,Fingerprint_673,Fingerprint_672,Fingerprint_669,Fingerprint_656,Fingerprint_650,Fingerprint_648,Fingerprint_647,Fingerprint_646,Fingerprint_644,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,Fingerprint_363,PKA_260,PKA_260_ENG,SDOM_subdomainIV,MUT_RPS6KB2,MUT_RPS6KB2_EXP,MUT_TRPM6_EXP,GO_0061024,GO_0061024_EXP,SFAM_DYRK1_EXP,SFAM_FJ_EXP,SFAM_NuaK,CLS_Histology_subtype_1_mixed_carcinoma,EXP_SBK2,EXP_ACVR2B,EXP_STK10,EXP_STK19,EXP_CSNK1E_X_EXP_B9D1,EXP_CSNK1E_X_EXP_SEPT2,EXP_CSNK1E_X_EXP_TCTN1,EXP_CSNK1E_X_EXP_UTP3,EXP_FGFR2_X_EXP_EFNA1,EXP_FGFR2_X_EXP_EPN3,EXP_FGFR2_X_EXP_IGF1,EXP_MAP2K2_X_EXP_HRAS,EXP_MAP2K2_X_EXP_KRAS,EXP_MAPK8_X_EXP_ATF3,EXP_MAPK8_X_EXP_CRK,EXP_MAPK8_X_EXP_HRAS,EXP_MAPK8_X_EXP_HSP90AA1,EXP_MAPK8_X_EXP_IL2RB,EXP_MAPK8_X_EXP_TNFRSF1A,EXP_MAPKAPK3_X_EXP_TNRC6C,EXP_STRADB_X_EXP_PRKAB1,EXP_SYK_X_EXP_TLR4,REC_R_HSA_3228469_X_REC_R_HSA_6802932,REC_R_HSA_3228469_X_REC_R_HSA_6802934,PWY_R_HSA_109582_CSV_X_PWY_R_HSA_111465_CSV,PWY_R_HSA_111465_CSV_X_PWY_R_HSA_1266738_CSV,PWY_R_HSA_111465_CSV_X_PWY_R_HSA_5673001_CSV,PWY_R_HSA_111465_CSV_X_PWY_R_HSA_5683057_CSV,PWY_R_HSA_111465_CSV_X_PWY_R_HSA_5684996_CSV,PWY_R_HSA_111465_CSV_X_PWY_R_HSA_76002_CSV,GO_0003007_X_GO_0007268,GO_0010629_X_GO_0048015,Predicted IC50,Validation
3.397965,911905,287,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.4552507297,4.9238865903,4.7982585138,3.6678564513,33.35844595,52.869707345,33.684125099,53.649031495,25.314427541,13.054192819,12.149814535,43.593866675,33.951208968,13.361406539,29.1745288,24.580348452,30.611119308,22.930187677,15.282543488,22.651262539,20.67731436,13.03771562,0,0,0,0,0,0,0,0,1,0,2.9819849094,3
2.442815,924186,287,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3690298436,3.8872657462,5.0010666118,2.5640997749,47.865575773,69.185328641,41.377931193,64.864062518,9.8223679945,9.6336058683,9.6095605783,55.735329281,44.080622543,16.93644073,42.117697825,43.766951556,55.990240354,19.798005105,33.50632258,23.450478127,22.678765651,10.506280606,0,0,0,0,0,0,0,0,0,0,2.3798180349,10
4.411992,946360,287,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3490655007,4.3390750206,3.3296322306,3.0020830316,37.255604156,60.521628181,31.649462643,46.097899105,30.645190371,16.664826031,17.093396296,47.908212114,59.992782048,14.153322007,39.714389774,28.687408847,44.959916214,15.124579525,21.713459998,25.09854098,16.603980623,18.136930219,0,0,0,0,0,0,0,0,0,0,4.3757186242,3
4.058083,949090,287,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1787746328,4.0935328885,3.8098116974,2.9994691853,41.000617432,61.138565235,37.651669416,55.232621845,29.18871245,16.016442672,19.911412075,43.316083283,46.311129628,12.910105733,26.171566199,23.990102207,31.74950246,11.640559263,15.934624872,21.347933849,19.381499255,18.422731512,0,0,0,0,0,0,0,0,0,0,3.3305824678,4
2.046285,1240128,287,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7134493439,4.6486433566,4.333966068,2.5466618141,49.945427709,70.863126338,48.585609266,67.652922267,9.8395211926,9.6339418627,9.491291765,48.0970981,48.439641179,15.159800286,32.98322865,27.750731249,44.609758797,14.254972335,22.945888818,23.886545611,22.151758061,9.1415663813,0,0,0,0,0,0,0,0,0,0,3.7205976744,9
3.761053,1240129,287,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.269766208,4.689438485,3.8417561983,3.0797592705,52.667820496,62.743919436,34.444857574,59.569874195,24.849399929,11.625468382,12.781429013,48.147292733,45.283085037,13.215609086,27.224896019,24.086287735,35.162909858,13.390333435,21.502378422,26.389612587,19.605547565,9.3976487598,0,0,0,0,0,0,0,0,0,0,3.3018039088,10
4.888998,1240197,287,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6047826025,4.2447828638,3.734959908,2.5020686576,37.535761397,56.078988423,25.1954312,50.269494567,18.907679557,14.030652704,13.921553507,40.525485688,50.360849788,14.987895228,35.368802644,28.226582964,45.137146836,13.182148077,23.53809934,19.336264624,18.94656315,11.067515469,0,0,0,0,0,0,0,0,0,0,4.5512389209,5
3.260126,1240198,287,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2.8752965222,0,0,3.4100116681,4.8097548111,3.4542267842,2.7747628878,39.244273241,66.126109786,41.952493197,58.45235757,25.213030556,14.877111337,12.969512605,41.943867915,44.218287601,16.252172526,28.765009519,25.196287806,42.597495915,13.738753246,20.016837708,24.308936814,21.597117942,16.481953622,0,0,0,0,0,0,0,0,0,0,3.5087137853,1
3.508586,1240199,287,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.1631374096,3.7517682175,3.9006735877,2.8998379484,34.782738982,47.622295257,30.366399843,42.236078964,39.554049291,21.164671119,17.53001057,39.599832267,42.876397994,11.5328842,23.343498377,21.879756102,37.508227619,12.189498223,16.063254209,18.776435307,15.982072018,20.15831621,0,0,0,0,0,0,0,0,1,1,3.5019396189,7
2.655155,1240200,287,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,3.862706558,2.9895530138,0,0,0,0,1,0,3.5651701742,4.9298902813,4.0102156211,2.6789317833,46.933440594,68.694972875,39.267465706,61.716945744,25.555060833,14.236685723,12.676766209,45.518070169,44.958084651,16.647075999,35.168233053,29.487784178,46.842357813,14.662267358,22.581580073,28.609539066,29.525746803,16.802141734,0,0,0,0,0,0,0,0,0,0,3.6225836374,4
5.815494,1240222,287,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,3.0463011526,0,0,0,3.4589596577,5.2334265061,4.6776584622,2.7729221642,53.471239896,73.621943407,39.751616055,65.405185252,29.435994796,15.322348092,15.468388817,52.777462207,46.00205769,14.111978523,34.237892322,30.503156265,38.09711766,15.083804552,21.972190915,25.064521664,18.650208152,9.7550828004,0,0,0,0,0,0,0,0,0,0,3.5789486778,9
3.900382,1298365,287,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5469899267,3.8384419797,4.1648936087,2.6622992598,48.570176407,63.605705926,35.725453651,65.468724476,17.254176272,12.178490415,11.673182466,52.417151621,46.59866805,15.55296982,33.80084383,36.283164544,46.360142845,14.748812765,27.805747665,28.725328652,36.079934556,10.177609756,0,0,0,0,0,0,0,0,0,0,2.9634174562,3
3.107493,1298539,287,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2.8410125748,0,0,0,4.8660451132,0,0,3.4958877849,3.9647897182,5.6346207612,2.8917732902,43.61243367,65.916910284,46.331636075,61.349461398,10.169118857,9.5802950075,9.8345601843,53.539462559,55.324146707,12.831042472,30.39349032,31.132652313,36.084533469,12.112605262,22.232187004,22.762754474,25.294213132,11.564560351,0,0,0,0,0,0,0,0,0,0,4.2153845698,10
2.716122,1479987,287,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3.8512056449,0,0,0,3.3253510967,4.3818567525,4.9604694252,2.8835960733,44.254254278,73.320255979,40.684341616,67.582896605,25.97065102,9.8314130649,9.2424836266,56.605423321,47.417877246,14.203620938,34.312175576,32.476195744,39.516219854,13.550455325,22.116820503,20.764468875,17.016444,9.633863972,0,0,0,0,0,0,0,0,0,0,3.403523313,2
3.004605,1479988,287,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,4.11102873,0,0,0,0,0,0,0,3.7297444031,4.0766479064,4.7527469508,2.6642147813,44.805145004,66.017603083,29.376991905,65.329057813,10.493833383,9.8808011302,9.9996955742,59.72526283,53.245993316,14.391223187,37.641235586,36.627079796,48.946232164,15.746980917,27.977598418,25.992988461,17.180062064,11.276586059,1,1,0,0,0,0,0,0,0,0,3.2661965481,10
2.539936,1479995,287,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,5.1616149755,0,0,3.4189769196,4.3477345426,4.4236387386,3.023943947,44.654546784,60.202321448,42.832587582,66.083045915,32.271516098,14.089160261,13.749074212,48.190600029,44.280420882,19.803027652,33.675358879,31.285795126,43.615990317,14.096247621,23.003984835,19.605076194,15.964135106,12.687918813,0,0,0,0,0,0,0,0,0,0,2.7999815528,10
2.797935,1480360,287,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.4693952925,3.9616000565,4.2804118829,2.8522580196,40.039003402,73.884022416,39.061613542,63.027955405,10.790923343,9.7308042125,9.6441696318,54.166590828,51.68748411,15.39008892,28.454523902,30.464739712,38.501371537,14.484418228,24.76802426,24.546406217,16.327873418,12.329424114,0,0,0,0,0,0,0,0,0,0,3.740641774,8
3.171578,1480364,287,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,5.9327587678,0,0,0,0,3.3235198815,4.2247869132,3.4614934092,3.173432373,35.54174018,56.558386019,28.979115746,55.763794702,28.381089782,18.337630031,12.989303409,44.864167174,39.178174745,13.367334082,27.706814038,29.657462201,34.805527702,12.921742864,20.924553968,20.09006142,16.714355405,23.44795866,0,0,0,0,0,0,0,0,0,1,3.2340159688,8
3.386693,1480371,287,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,3.374177316,0,0,0,3.4613653167,4.0971838113,4.4889118608,2.7181585597,46.456730867,70.874818179,30.524138781,65.140745803,37.131279805,17.968023615,17.265760587,54.830836703,49.55047818,16.189628525,38.016328628,36.211538679,47.308968756,15.026306984,19.436908598,27.727002622,14.964324635,10.067167093,0,0,0,0,0,0,0,0,0,0,3.4554936673,6
2.531812,1480372,287,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2954766953,4.3574387278,4.3429367682,2.7106163821,31.961400134,57.175000652,25.297406612,51.285009684,26.292047928,15.161552209,13.110467459,49.287036428,49.148796349,14.571385351,32.683862497,31.560613521,44.074886824,14.258685724,25.936226412,28.67031482,13.97623553,15.169370678,0,0,0,0,0,0,0,0,0,0,2.8632874741,7
3.395362,1480374,287,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,-3.239,0,0,0,0,0,0,0,0,0,1,3.2164318631,3.9668787496,3.5548584686,2.8942232905,42.778436657,66.49612819,30.28252003,60.613449229,27.748227196,14.225854782,19.727430728,40.542353927,43.512962944,15.576535623,31.28690763,25.447216851,35.499575542,12.903252079,18.938639034,19.977946617,17.144634283,16.96258755,0,0,0,0,0,0,0,0,0,0,4.3148897098,1
5.304914,905933,288,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,-3.861,0,0,0,0,0,0,4.0550872099,0,0,0,3.2581508771,4.3425414385,3.5922414072,3.1755934124,49.372911734,52.569507375,35.702840105,56.057876423,28.262260917,16.86998396,14.514264559,44.330248574,45.923939406,14.572909962,32.156385222,30.616557789,49.481181446,14.023628896,22.612764884,22.314591415,14.053581039,21.608209505,0,0,0,0,0,0,0,0,0,0,5.0907755465,9
3.657272,905959,288,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5536610171,4.0620910851,4.4666638184,3.1097863985,44.861329827,71.99431054,47.814151119,63.56470383,20.579881229,10.527255123,10.529961347,63.830990495,50.638744489,18.205995767,30.431226965,37.056130959,40.465015768,13.904474232,29.875239762,25.816329649,20.760402844,14.664554073,0,0,0,0,0,0,0,0,0,0,3.0388447428,4
3.598784,905969,288,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333628637,4.5371134834,4.8905624226,2.5870349309,43.34138226,68.649733547,36.497717456,57.721494437,16.816856401,11.5710735,11.544024313,55.447959676,54.276602898,13.180262217,28.661107326,29.553269378,41.535583174,17.500677957,21.591364546,26.252240055,26.954683479,13.14439252,0,0,0,0,0,0,0,0,0,0,4.1171091378,4
4.999819,905990,288,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.316716036,4.7301667258,3.5996860333,3.0115798512,45.153929489,63.71406244,32.068112788,57.518972533,28.115271936,15.015941855,14.507169296,47.024205049,51.090004331,20.961698252,34.7982297,33.700834615,50.353512292,15.836554572,23.469900946,22.337452878,17.781933801,14.541564161,0,0,0,0,0,0,0,0,0,0,4.3590754029,8
3.548906,905991,288,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2189426932,4.7767566808,4.4430645669,2.8536282614,52.164303354,68.954731809,43.428063566,68.731588097,20.57127766,10.002241832,9.9560401045,44.314431907,46.94762373,14.17036255,38.407689143,26.002051143,43.355126798,24.864262948,27.535001325,23.565624791,18.721631587,8.5452175449,0,0,0,0,0,0,0,0,0,0,3.5328111574,1
2.744847,906804,288,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3.1827323793,0,0,0,0,1,0,3.6981302241,6.1191158118,4.9726168626,3.1102632103,52.450174163,72.352653759,38.550273775,68.891136572,14.133893,9.9791297889,9.6914117567,51.638235845,52.90869569,15.867867929,32.527437903,28.464496948,33.785464423,21.201006551,21.077926353,27.665759182,17.162907562,10.452170789,1,1,0.5512557612,0.5512557612,0.5512557612,0.5512557612,0.5512557612,0.5512557612,0,0,2.6836125481,3
2.174549,906852,288,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.3876790599,3.8681552992,5.2496082754,2.7166409539,56.164699031,67.796770761,39.203638672,62.275915198,20.250861169,11.131727834,11.08201964,68.5834949,42.483540929,13.427176948,30.901598569,38.264462917,40.313038926,13.530287709,23.063913496,25.904008715,25.513378525,12.169201838,0,0,0,0,0,0,0,0,0,0,3.5700063076,9
2.398007,909255,288,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3129546136,6.9509191235,4.368917224,2.6560329634,64.946514972,78.21655854,39.847599211,74.609952758,15.596003404,12.910505264,12.157642536,67.421001986,56.857031001,15.839725262,31.811609138,36.778518806,37.507171019,26.573107498,19.749833885,27.393544077,23.216505743,9.0483698419,0,0,0.6683917325,0.6566201368,0.6683917325,0.6683917325,0.6683917325,0.6683917325,0,0,2.6242657753,10
2.968942,909257,288,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.9697393806,0,0,0,4.2759125266,0,0,3.6442235877,4.7384835651,4.333591723,2.7617218535,58.825450047,76.964670213,47.569538324,65.911753054,23.922713375,13.198824896,12.843840596,46.208017615,41.652092536,16.376386404,31.684628676,28.744997954,45.362438605,13.936515464,22.339601946,27.117576767,20.555214972,10.136972142,0,0,0,0,0,0,0,0,0,0,3.1957496029,6
2.325921,909699,288,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,4.4634369571,0,0,4.0245507019,4.7294591102,3.6707155881,3.0463296161,46.600575623,58.015307103,38.462934059,64.060377609,33.552123955,13.259083497,13.467509369,49.179323484,40.504527616,17.107489967,28.275372905,32.052152757,48.978007051,15.715660698,24.965047538,23.335915947,24.480506542,19.220868616,0,0,0,0,0,0,0,0,0,0,3.3004844894,8
4.169271,909753,288,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3646310445,4.3344311893,3.5801617418,3.029959901,41.277414089,62.802537448,30.715323391,63.327245816,18.340680397,9.9681124709,15.630066707,53.296184887,52.968928007,18.115256716,40.225925748,35.117958675,44.578687395,15.944983937,21.598566144,27.473178586,21.316831921,17.318464183,0,0,0,0,0,0,0,0,0,0,4.09835272,3
4.725563,909774,288,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4257942341,3.8407009381,4.914600065,2.7516773633,49.405174727,70.132691159,36.055471628,69.69271588,11.088736312,10.294766663,9.9361149487,51.69599587,40.217449237,12.965938931,29.969054231,29.363991272,37.743320492,12.510545631,20.427858066,15.930880152,24.662372099,9.4492709668,0,0,0,0,0,0,0,0,0,0,4.5366827034,3
3.944536,910548,288,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3927814835,4.8113440835,4.0951173064,3.0811523315,47.525429099,59.709059842,41.185879148,52.453269376,23.650611718,12.904294859,13.095482515,51.813782389,43.273321944,15.997677207,28.238347059,27.01691874,43.616403362,13.38739083,22.588123303,24.267632768,25.026384073,9.9670416551,0,0,0,0,0,0,0,0,0,0,3.4336543077,5
4.528793,911905,288,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.4552507297,4.9238865903,4.7982585138,3.6678564513,33.35844595,52.869707345,33.684125099,53.649031495,25.314427541,13.054192819,12.149814535,43.593866675,33.951208968,13.361406539,29.1745288,24.580348452,30.611119308,22.930187677,15.282543488,22.651262539,20.67731436,13.03771562,0,0,0,0,0,0,0,0,1,0,4.2213303394,2
3.989541,924186,288,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3690298436,3.8872657462,5.0010666118,2.5640997749,47.865575773,69.185328641,41.377931193,64.864062518,9.8223679945,9.6336058683,9.6095605783,55.735329281,44.080622543,16.93644073,42.117697825,43.766951556,55.990240354,19.798005105,33.50632258,23.450478127,22.678765651,10.506280606,0,0,0,0,0,0,0,0,0,0,3.5865864994,8
