IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_828,Fingerprint_826,Fingerprint_822,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_806,Fingerprint_799,Fingerprint_797,Fingerprint_782,Fingerprint_780,Fingerprint_776,Fingerprint_712,Fingerprint_710,Fingerprint_697,Fingerprint_687,Fingerprint_677,Fingerprint_646,Fingerprint_644,Fingerprint_629,Fingerprint_617,Fingerprint_611,REC_R_HSA_141409,GO_0030878,GO_0030878_EXP,CLS_average_ploidy,EXP_PIM2,EXP_MAPK13_X_EXP_RAPGEF4,EXP_NEK6_X_EXP_NUP37,EXP_STK16_X_EXP_PEPD,Predicted IC50,Validation
2.082054,910691,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2.2577327546,3.7433573765,15.361225165,32.241780835,45.896881096,1.7457081553,7
0.7413,910781,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,5.5312781323,2.1709069768,3.3662167461,10.119681628,45.19196344,43.758496497,0.303022918,2
1.198869,924187,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2.6533508085,4.2021384011,10.508964877,44.944235549,66.260411153,1.0818979179,1
2.939139,1240127,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,3.6815714119,4.8531678705,10.390381587,52.388912122,61.176622162,1.3474966731,10
0.427281,1240174,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1.931980783,4.1827978152,11.176769407,49.824019647,49.770148906,1.3405741503,6
1.985186,907000,219,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,2.0060246273,3.2637734427,15.025915531,46.511494911,41.164206969,2.2598545213,8
3.435818,907051,219,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,2,0,0,3.4323658044,4.6672182298,10.33141873,61.728975551,50.940437967,4.2548974145,1
2.671681,908130,219,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1.9667921549,4.3899321223,11.280348543,46.079526653,42.577808838,2.1926327581,2
0.098677,909735,219,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,2,14.449119202,1.9784991522,3.5829747542,19.323882024,28.014721682,38.06197215,-0.247804576,6
-0.327454,910691,219,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,2.2577327546,3.7433573765,15.361225165,32.241780835,45.896881096,-0.425299912,8
1.5041,910781,219,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,5.5312781323,2.1709069768,3.3662167461,10.119681628,45.19196344,43.758496497,1.4565324984,3
1.287798,924187,219,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,2.6533508085,4.2021384011,10.508964877,44.944235549,66.260411153,0.6662142431,9
1.791262,930082,219,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,6.9632637271,2.0219194553,3.597451008,22.311389495,44.207092676,36.521333326,1.7702576761,8
1.114412,1240127,219,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,2,0,0,3.6815714119,4.8531678705,10.390381587,52.388912122,61.176622162,1.7046684904,4
1.927139,1240174,219,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1.931980783,4.1827978152,11.176769407,49.824019647,49.770148906,2.2765399077,7
4.252513,907000,221,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2.0060246273,3.2637734427,15.025915531,46.511494911,41.164206969,4.5021560343,5
4.318194,907051,221,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,3.4323658044,4.6672182298,10.33141873,61.728975551,50.940437967,4.4715336609,10
5.579243,908130,221,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1.9667921549,4.3899321223,11.280348543,46.079526653,42.577808838,4.2390312269,5
3.483333,909735,221,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,14.449119202,1.9784991522,3.5829747542,19.323882024,28.014721682,38.06197215,3.8971992324,6
3.686949,910691,221,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2.2577327546,3.7433573765,15.361225165,32.241780835,45.896881096,4.3965922475,1
4.380256,910781,221,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,5.5312781323,2.1709069768,3.3662167461,10.119681628,45.19196344,43.758496497,4.449566117,2
3.315643,924187,221,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,2.6533508085,4.2021384011,10.508964877,44.944235549,66.260411153,3.8792311915,7
4.801916,930082,221,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,6.9632637271,2.0219194553,3.597451008,22.311389495,44.207092676,36.521333326,2.916399213,8
4.830319,1240127,221,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,3.6815714119,4.8531678705,10.390381587,52.388912122,61.176622162,4.2265361569,7
4.552318,1240174,221,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1.931980783,4.1827978152,11.176769407,49.824019647,49.770148906,4.0890092477,7
2.404558,907000,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2.0060246273,3.2637734427,15.025915531,46.511494911,41.164206969,3.6155548021,6
4.86719,907051,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,3.4323658044,4.6672182298,10.33141873,61.728975551,50.940437967,3.7690363444,10
3.43236,908130,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1.9667921549,4.3899321223,11.280348543,46.079526653,42.577808838,2.9701561576,7
1.718792,909735,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,14.449119202,1.9784991522,3.5829747542,19.323882024,28.014721682,38.06197215,2.0623186882,2
2.17102,910691,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2.2577327546,3.7433573765,15.361225165,32.241780835,45.896881096,3.475669647,8
2.845147,910781,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,5.5312781323,2.1709069768,3.3662167461,10.119681628,45.19196344,43.758496497,2.6470200867,8
4.075419,924187,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,2.6533508085,4.2021384011,10.508964877,44.944235549,66.260411153,3.5611767158,10
4.867969,930082,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,6.9632637271,2.0219194553,3.597451008,22.311389495,44.207092676,36.521333326,2.5523480784,2
2.14656,1240127,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,3.6815714119,4.8531678705,10.390381587,52.388912122,61.176622162,2.8490994693,2
3.551456,1240174,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1.931980783,4.1827978152,11.176769407,49.824019647,49.770148906,4.5865508874,10
1.528961,907000,226,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,2.0060246273,3.2637734427,15.025915531,46.511494911,41.164206969,2.0071709905,2
3.920185,907051,226,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,2,0,0,3.4323658044,4.6672182298,10.33141873,61.728975551,50.940437967,3.4019573645,1
3.012055,908130,226,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1.9667921549,4.3899321223,11.280348543,46.079526653,42.577808838,3.0517454494,3
0.558907,909735,226,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,2,14.449119202,1.9784991522,3.5829747542,19.323882024,28.014721682,38.06197215,1.8830960577,8
1.215302,910691,226,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,2.2577327546,3.7433573765,15.361225165,32.241780835,45.896881096,0.2988309517,2
1.65508,910781,226,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,5.5312781323,2.1709069768,3.3662167461,10.119681628,45.19196344,43.758496497,1.7552440371,8
3.068815,924187,226,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,2.6533508085,4.2021384011,10.508964877,44.944235549,66.260411153,1.954267315,6
3.741473,930082,226,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,6.9632637271,2.0219194553,3.597451008,22.311389495,44.207092676,36.521333326,2.0873981933,8
0.305095,1240127,226,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,2,0,0,3.6815714119,4.8531678705,10.390381587,52.388912122,61.176622162,1.3364114991,2
3.810263,1240174,226,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1.931980783,4.1827978152,11.176769407,49.824019647,49.770148906,3.4726638238,3
3.544633,907000,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,2.0060246273,3.2637734427,15.025915531,46.511494911,41.164206969,3.6139033807,3
3.798958,907051,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,2,0,0,3.4323658044,4.6672182298,10.33141873,61.728975551,50.940437967,3.8430106989,10
5.642667,908130,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1.9667921549,4.3899321223,11.280348543,46.079526653,42.577808838,4.0160006662,10
0.598202,909735,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,2,14.449119202,1.9784991522,3.5829747542,19.323882024,28.014721682,38.06197215,1.4111065887,8
2.465927,910691,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,2.2577327546,3.7433573765,15.361225165,32.241780835,45.896881096,2.1724589163,3
4.78566,910781,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,5.5312781323,2.1709069768,3.3662167461,10.119681628,45.19196344,43.758496497,3.2348632179,4
0.484718,924187,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,2.6533508085,4.2021384011,10.508964877,44.944235549,66.260411153,1.8829238235,3
5.335571,930082,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,6.9632637271,2.0219194553,3.597451008,22.311389495,44.207092676,36.521333326,4.6014347873,7
5.718738,1240127,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,2,0,0,3.6815714119,4.8531678705,10.390381587,52.388912122,61.176622162,3.3982137735,6
4.360269,1240174,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1.931980783,4.1827978152,11.176769407,49.824019647,49.770148906,3.6489332304,7
3.463121,907000,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,2.0060246273,3.2637734427,15.025915531,46.511494911,41.164206969,4.0250514173,9
5.603893,907051,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,2,0,0,3.4323658044,4.6672182298,10.33141873,61.728975551,50.940437967,5.2372100102,10
5.591403,908130,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1.9667921549,4.3899321223,11.280348543,46.079526653,42.577808838,5.1537203725,2
4.045238,909735,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,2,14.449119202,1.9784991522,3.5829747542,19.323882024,28.014721682,38.06197215,4.3766915666,7
5.004061,910691,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,2.2577327546,3.7433573765,15.361225165,32.241780835,45.896881096,4.1083861966,9
4.836005,910781,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,5.5312781323,2.1709069768,3.3662167461,10.119681628,45.19196344,43.758496497,4.6772342723,9
6.685617,924187,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,2.6533508085,4.2021384011,10.508964877,44.944235549,66.260411153,5.6862455597,3
5.155092,930082,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,6.9632637271,2.0219194553,3.597451008,22.311389495,44.207092676,36.521333326,5.4120425422,4
4.235562,1240127,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,2,0,0,3.6815714119,4.8531678705,10.390381587,52.388912122,61.176622162,4.2450815235,7
5.406282,1240174,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1.931980783,4.1827978152,11.176769407,49.824019647,49.770148906,5.5710598377,5
5.568216,907051,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,2,0,0,3.4323658044,4.6672182298,10.33141873,61.728975551,50.940437967,5.9238867186,10
1.785458,909735,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,2,14.449119202,1.9784991522,3.5829747542,19.323882024,28.014721682,38.06197215,4.2943049718,1
5.403949,910691,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,2.2577327546,3.7433573765,15.361225165,32.241780835,45.896881096,6.0875317953,4
6.135192,924187,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,2.6533508085,4.2021384011,10.508964877,44.944235549,66.260411153,6.4156014246,7
5.595163,930082,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,6.9632637271,2.0219194553,3.597451008,22.311389495,44.207092676,36.521333326,3.5647287671,6
6.287667,1240127,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,2,0,0,3.6815714119,4.8531678705,10.390381587,52.388912122,61.176622162,6.5738874552,8
5.551568,1240174,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1.931980783,4.1827978152,11.176769407,49.824019647,49.770148906,5.6126219192,7
1.185533,907000,235,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,2.0060246273,3.2637734427,15.025915531,46.511494911,41.164206969,2.0071709905,7
2.982232,907051,235,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,2,0,0,3.4323658044,4.6672182298,10.33141873,61.728975551,50.940437967,3.4019573645,8
2.323982,908130,235,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1.9667921549,4.3899321223,11.280348543,46.079526653,42.577808838,3.0517454494,1
-0.636674,909735,235,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,2,14.449119202,1.9784991522,3.5829747542,19.323882024,28.014721682,38.06197215,1.8830960577,1
-0.369458,910691,235,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,2.2577327546,3.7433573765,15.361225165,32.241780835,45.896881096,0.2988309517,6
1.22872,910781,235,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,5.5312781323,2.1709069768,3.3662167461,10.119681628,45.19196344,43.758496497,1.7552440371,3
1.191894,924187,235,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,2.6533508085,4.2021384011,10.508964877,44.944235549,66.260411153,1.954267315,4
3.705922,930082,235,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,6.9632637271,2.0219194553,3.597451008,22.311389495,44.207092676,36.521333326,2.0873981933,4
2.910132,1240127,235,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,2,0,0,3.6815714119,4.8531678705,10.390381587,52.388912122,61.176622162,1.3364114991,4
4.676974,1240174,235,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1.931980783,4.1827978152,11.176769407,49.824019647,49.770148906,3.4726638238,3
3.890188,907000,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2.0060246273,3.2637734427,15.025915531,46.511494911,41.164206969,1.3149025532,8
4.241316,907051,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,3.4323658044,4.6672182298,10.33141873,61.728975551,50.940437967,1.8082093238,4
2.888055,908130,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.9667921549,4.3899321223,11.280348543,46.079526653,42.577808838,1.5213853998,3
1.780634,909735,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,14.449119202,1.9784991522,3.5829747542,19.323882024,28.014721682,38.06197215,0.6338518826,6
3.076362,910691,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2.2577327546,3.7433573765,15.361225165,32.241780835,45.896881096,1.7457081553,8
1.702814,910781,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,5.5312781323,2.1709069768,3.3662167461,10.119681628,45.19196344,43.758496497,0.303022918,10
3.577323,924187,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2.6533508085,4.2021384011,10.508964877,44.944235549,66.260411153,1.0818979179,10
1.619014,930082,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,6.9632637271,2.0219194553,3.597451008,22.311389495,44.207092676,36.521333326,0.1337099949,10
2.464297,1240127,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,3.6815714119,4.8531678705,10.390381587,52.388912122,61.176622162,1.3474966731,10
3.87329,1240174,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1.931980783,4.1827978152,11.176769407,49.824019647,49.770148906,1.3405741503,2
0.457914,907000,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0060246273,3.2637734427,15.025915531,46.511494911,41.164206969,2.1125836124,8
2.962606,907051,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,3.4323658044,4.6672182298,10.33141873,61.728975551,50.940437967,3.1325082338,7
0.618645,908130,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.9667921549,4.3899321223,11.280348543,46.079526653,42.577808838,1.2736870882,2
-0.521955,909735,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,14.449119202,1.9784991522,3.5829747542,19.323882024,28.014721682,38.06197215,0.2719341487,8
-1.746574,910691,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.2577327546,3.7433573765,15.361225165,32.241780835,45.896881096,-0.175688128,8
-1.324135,910781,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,5.5312781323,2.1709069768,3.3662167461,10.119681628,45.19196344,43.758496497,0.9117673918,4
1.080414,924187,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2.6533508085,4.2021384011,10.508964877,44.944235549,66.260411153,1.7995233762,8
0.502095,930082,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,6.9632637271,2.0219194553,3.597451008,22.311389495,44.207092676,36.521333326,2.2533423022,8
-0.689974,1240127,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,3.6815714119,4.8531678705,10.390381587,52.388912122,61.176622162,0.786913727,2
0.25018,1240174,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1.931980783,4.1827978152,11.176769407,49.824019647,49.770148906,2.0799049487,6
4.233414,907000,253,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2.0060246273,3.2637734427,15.025915531,46.511494911,41.164206969,4.6288243525,8
4.855913,907051,253,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,0,0,3.4323658044,4.6672182298,10.33141873,61.728975551,50.940437967,5.2500463024,6
5.090762,908130,253,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1.9667921549,4.3899321223,11.280348543,46.079526653,42.577808838,4.8267906946,7
3.25249,909735,253,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,14.449119202,1.9784991522,3.5829747542,19.323882024,28.014721682,38.06197215,3.559568336,4
5.298311,910691,253,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2.2577327546,3.7433573765,15.361225165,32.241780835,45.896881096,5.1918959848,8
4.731875,910781,253,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,5.5312781323,2.1709069768,3.3662167461,10.119681628,45.19196344,43.758496497,4.5332496431,6
6.177142,924187,253,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,2.6533508085,4.2021384011,10.508964877,44.944235549,66.260411153,5.0048407742,3
4.577166,930082,253,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,6.9632637271,2.0219194553,3.597451008,22.311389495,44.207092676,36.521333326,3.8803752156,1
5.082703,1240127,253,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,0,0,3.6815714119,4.8531678705,10.390381587,52.388912122,61.176622162,5.4492559744,5
4.921132,1240174,253,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1.931980783,4.1827978152,11.176769407,49.824019647,49.770148906,4.8702226572,7
1.339672,907000,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2.0060246273,3.2637734427,15.025915531,46.511494911,41.164206969,2.0298424058,6
2.456234,907051,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,0,0,3.4323658044,4.6672182298,10.33141873,61.728975551,50.940437967,2.9778591962,9
2.833953,908130,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1.9667921549,4.3899321223,11.280348543,46.079526653,42.577808838,3.4731449045,1
2.232998,909735,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,14.449119202,1.9784991522,3.5829747542,19.323882024,28.014721682,38.06197215,2.1619015185,8
0.938796,910691,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2.2577327546,3.7433573765,15.361225165,32.241780835,45.896881096,2.219364506,2
2.816947,910781,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,5.5312781323,2.1709069768,3.3662167461,10.119681628,45.19196344,43.758496497,2.1092743842,4
3.586788,924187,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,2.6533508085,4.2021384011,10.508964877,44.944235549,66.260411153,1.7095693937,1
2.621535,930082,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,6.9632637271,2.0219194553,3.597451008,22.311389495,44.207092676,36.521333326,2.2290054968,1
2.134802,1240127,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,0,0,3.6815714119,4.8531678705,10.390381587,52.388912122,61.176622162,2.7959966338,9
2.561523,1240174,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1.931980783,4.1827978152,11.176769407,49.824019647,49.770148906,2.4518535509,5
4.191136,907000,255,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,2.0060246273,3.2637734427,15.025915531,46.511494911,41.164206969,4.5297977768,4
4.769844,907051,255,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,2,0,0,3.4323658044,4.6672182298,10.33141873,61.728975551,50.940437967,4.52620028,3
4.811004,908130,255,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1.9667921549,4.3899321223,11.280348543,46.079526653,42.577808838,4.2517283975,2
