IC50,Cancer,Drug,From_Sanger,Fingerprint_834,Fingerprint_833,Fingerprint_830,Fingerprint_826,Fingerprint_825,Fingerprint_824,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_801,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_791,Fingerprint_784,Fingerprint_780,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_710,Fingerprint_709,Fingerprint_705,Fingerprint_698,Fingerprint_697,Fingerprint_694,Fingerprint_687,Fingerprint_679,Fingerprint_677,Fingerprint_674,Fingerprint_672,Fingerprint_669,Fingerprint_667,Fingerprint_659,Fingerprint_656,Fingerprint_650,Fingerprint_647,Fingerprint_646,Fingerprint_644,Fingerprint_643,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,MUT_MYO3A_CSV,CNV_CDK12_gain,CNV_MET_gain,PWY_R_HSA_5663205_CSV,GO_0000165_CSV,GO_0006351,GO_0060045_CSV,SFAM_BRD,EXP_FAM198A,EXP_RNASEL,EXP_DAPK1,EXP_PSKH2,EXP_BCKDK,PKA_163_ASA_X_Fingerprint_698,PKA_206_ASA_X_Fingerprint_576,PKA_206_ASA_X_Fingerprint_644,PKA_236_ENG_X_Fingerprint_797,PKA_236_X_Fingerprint_644,PKA_236_X_Fingerprint_712,PKA_236_X_Fingerprint_797,PKA_283_B62_X_Fingerprint_644,PKA_293_ASA_X_Fingerprint_673,PKA_293_EXP_X_Fingerprint_646,PKA_293_X_Fingerprint_646,PKA_294_ASA_X_Fingerprint_576,PKA_294_B62_X_Fingerprint_576,PKA_294_CHA_X_Fingerprint_576,PKA_294_C_EXP_X_Fingerprint_576,PKA_294_ENG_X_Fingerprint_576,EXP_ABL1_X_EXP_CAP1,EXP_ABL1_X_EXP_NBN,EXP_TAF1_X_EXP_BAX,EXP_TAF1_X_EXP_HIST1H4C,EXP_TAF1_X_EXP_TEX10,Predicted IC50,Validation
4.331684,910924,281,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,2.777707642,4.5858980252,3.7165801989,2.9756424915,5.2567280688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.288096316,39.370444888,37.143037657,56.882238275,27.55774162,4.5156060804,6
4.80412,925340,281,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3.1315304584,3.2016959086,3.285895201,3.1326923263,5.7659988293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.452780104,33.962935072,35.606546284,60.559409169,27.832250762,3.9340927784,10
4.140666,1240155,281,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2.8172152037,3.7991760501,4.3199643197,2.8276230047,5.010284803,0,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.053053277,42.029248964,34.319458867,64.444426868,34.686642216,3.7537410914,2
4.212955,1290806,281,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.782514,2,0,0,2.980511673,3.0468494785,4.4589693482,2.9386648529,6.8346544257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60185937,32.183661517,35.714520699,57.207105981,31.022777703,3.853760667,8
4.248986,1298357,281,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.8237039394,3.7372919089,3.8894084254,2.8381485062,5.6801595723,0,0,0,-5.21,0,1,1,0,0,0,0,0,0,0,0,0,55.620366722,42.344365605,42.018106294,67.946809061,41.417261993,4.7513556946,10
4.579665,1298358,281,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.7843864045,3.8089096478,3.4527818728,2.983234094,5.3680781563,0,0,0,0,0,0,0,0,0,0,0,-79.2,-3,-1,5.7895072765,4.015,48.117682145,35.088195888,35.447253724,52.468234933,28.008141624,3.9416132334,8
1.117872,1322224,281,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.5961,1,0,0,2.9907138864,3.4763030097,3.8778823197,2.9053709618,5.3097558122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.024701982,37.278023019,35.889136236,75.062493292,35.506406755,3.735817264,9
2.42194,906790,282,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.78198,2,0,0,3.0803568572,3.8700737971,3.2951619429,3.3220087273,6.0114259501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.558068546,36.643349107,44.831493453,60.061922776,33.5813123,2.0250429843,9
0.533451,906848,282,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.800154,1,0,0,2.9018320216,3.0850927521,3.4069461143,3.1599787466,5.6367832859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.857664014,49.054903423,33.297422064,58.788234129,33.379868928,1.3958588139,8
0.306236,906869,282,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.735163,1,0,0,2.5863295859,3.3184994925,4.6874792823,3.0582022326,6.673703146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.098534151,37.115362129,42.420785421,66.622929324,35.514215181,1.3424032024,6
2.176899,907055,282,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.858268,4,0.858268,0,2.8210162748,3.032024553,3.8950016926,2.7360597898,6.7145016615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.266728723,40.838871092,37.869451683,69.995076798,41.402615774,1.6107189602,1
0.944005,908138,282,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.7141220226,3.4366459234,4.8249241381,2.8413540907,5.6625374645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.70525313,36.688542679,31.971687821,63.000111132,40.954627897,1.6459377096,5
1.624176,908139,282,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.106861854,3.4769318478,4.107445948,3.0633714052,5.6148375446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.214779938,37.338018261,30.692941133,58.278830678,39.440056558,1.6161571339,3
0.728283,908444,282,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,2.6865130089,3.4618180394,4.1599491849,3.1006042437,6.0539070059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.930100878,42.90835107,40.810785293,63.746206624,38.826974529,0.2361637168,9
4.484822,908445,282,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3.0205850506,4.3555200031,4.7382894269,3.2816124022,5.1134944691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.338126726,33.139720797,26.695068476,50.430030922,28.090753234,4.3035506614,3
3.929383,908446,282,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.57773,0,2,0,0,2.7877289005,3.5689555294,3.9454842462,2.9865354984,4.5684645737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.872886897,33.559353413,34.70561534,61.091528904,30.795253009,2.7060840512,8
1.471025,908455,282,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.748061,0,1,0,0,3.3131670442,3.8114846068,5.0947902575,3.045762098,5.2882713546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.508164007,34.674737417,35.08826287,66.724012098,36.433336246,1.8047813629,1
1.544582,909697,282,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.824029,0,0,0,2.8244828011,3.8064673582,4.1933972204,2.9830370765,5.2288447458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.20245406,49.357422538,42.889500888,61.256218656,35.459634529,2.1877426216,10
4.325319,909711,282,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.648614,0,0,0,1,4.2257321006,4.0079965373,6.0545000364,3.2938599023,4.6477578062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.263732772,26.843709991,26.304653813,31.306854734,35.936204128,5.4197305586,8
3.932395,909770,282,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.773048,0,1,0,1,2.8808654183,3.4463273015,4.1102044956,3.1192822287,5.3288413303,0,-4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.497989597,38.245892339,40.850025019,61.572897088,36.655306531,3.010759467,2
2.53359,910924,282,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,2.777707642,4.5858980252,3.7165801989,2.9756424915,5.2567280688,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.288096316,39.370444888,37.143037657,56.882238275,27.55774162,2.65312778,7
2.833234,925340,282,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3.1315304584,3.2016959086,3.285895201,3.1326923263,5.7659988293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.452780104,33.962935072,35.606546284,60.559409169,27.832250762,2.7238954387,6
-0.302105,1240155,282,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2.8172152037,3.7991760501,4.3199643197,2.8276230047,5.010284803,0,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.053053277,42.029248964,34.319458867,64.444426868,34.686642216,0.2259799709,2
2.476733,1290806,282,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.782514,2,0,0,2.980511673,3.0468494785,4.4589693482,2.9386648529,6.8346544257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60185937,32.183661517,35.714520699,57.207105981,31.022777703,1.8121474881,6
1.190097,1298357,282,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.8237039394,3.7372919089,3.8894084254,2.8381485062,5.6801595723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.620366722,42.344365605,42.018106294,67.946809061,41.417261993,1.0189863018,9
4.120107,1298358,282,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.7843864045,3.8089096478,3.4527818728,2.983234094,5.3680781563,0,0,0,0,0,0,0,0,0,0,0,-79.2,-3,-1,5.7895072765,4.015,48.117682145,35.088195888,35.447253724,52.468234933,28.008141624,4.1067111952,10
1.190055,1322224,282,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.5961,1,0,0,2.9907138864,3.4763030097,3.8778823197,2.9053709618,5.3097558122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.024701982,37.278023019,35.889136236,75.062493292,35.506406755,2.4628115218,2
-2.40164,906790,283,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0.78198,2,0,0,3.0803568572,3.8700737971,3.2951619429,3.3220087273,6.0114259501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.558068546,36.643349107,44.831493453,60.061922776,33.5813123,-2.626009022,1
-2.004253,906848,283,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0.800154,1,0,0,2.9018320216,3.0850927521,3.4069461143,3.1599787466,5.6367832859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.857664014,49.054903423,33.297422064,58.788234129,33.379868928,-3.276617206,2
-5.442974,906869,283,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0.735163,1,0,0,2.5863295859,3.3184994925,4.6874792823,3.0582022326,6.673703146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.098534151,37.115362129,42.420785421,66.622929324,35.514215181,-3.594529638,5
-5.40304,907055,283,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0.858268,4,0.858268,0,2.8210162748,3.032024553,3.8950016926,2.7360597898,6.7145016615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.266728723,40.838871092,37.869451683,69.995076798,41.402615774,-5.085924928,3
-3.20446,908138,283,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2.7141220226,3.4366459234,4.8249241381,2.8413540907,5.6625374645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.70525313,36.688542679,31.971687821,63.000111132,40.954627897,-2.968182018,7
-1.280637,908139,283,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3.106861854,3.4769318478,4.107445948,3.0633714052,5.6148375446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.214779938,37.338018261,30.692941133,58.278830678,39.440056558,-1.986571224,3
-2.797018,908444,283,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,2.6865130089,3.4618180394,4.1599491849,3.1006042437,6.0539070059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.930100878,42.90835107,40.810785293,63.746206624,38.826974529,-3.451692332,9
0.283495,908445,283,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,3.0205850506,4.3555200031,4.7382894269,3.2816124022,5.1134944691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.338126726,33.139720797,26.695068476,50.430030922,28.090753234,0.5689588503,5
0.959728,908446,283,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0.57773,0,2,0,0,2.7877289005,3.5689555294,3.9454842462,2.9865354984,4.5684645737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.872886897,33.559353413,34.70561534,61.091528904,30.795253009,-0.789236192,7
-2.094744,908455,283,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0.748061,0,1,0,0,3.3131670442,3.8114846068,5.0947902575,3.045762098,5.2882713546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.508164007,34.674737417,35.08826287,66.724012098,36.433336246,-1.925081651,5
-4.007091,909697,283,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0.824029,0,0,0,2.8244828011,3.8064673582,4.1933972204,2.9830370765,5.2288447458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.20245406,49.357422538,42.889500888,61.256218656,35.459634529,-3.742425573,3
0.196787,909711,283,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0.648614,0,0,0,1,4.2257321006,4.0079965373,6.0545000364,3.2938599023,4.6477578062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.263732772,26.843709991,26.304653813,31.306854734,35.936204128,0.6673695452,3
1.161065,909770,283,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0.773048,0,1,0,1,2.8808654183,3.4463273015,4.1102044956,3.1192822287,5.3288413303,0,-4.1,-4.1,-4.392,1,1,1,0,0,0,0,0,0,0,0,0,48.497989597,38.245892339,40.850025019,61.572897088,36.655306531,1.7748057743,5
-4.018926,910924,283,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,3,0,1,2.777707642,4.5858980252,3.7165801989,2.9756424915,5.2567280688,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.288096316,39.370444888,37.143037657,56.882238275,27.55774162,-3.412702645,6
-2.308643,925340,283,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,3.1315304584,3.2016959086,3.285895201,3.1326923263,5.7659988293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.452780104,33.962935072,35.606546284,60.559409169,27.832250762,-1.672156095,1
-4.924251,1240155,283,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,2.8172152037,3.7991760501,4.3199643197,2.8276230047,5.010284803,0,17.2,17.2,0,0,0,0,-2,0,0,0,0,0,0,0,0,48.053053277,42.029248964,34.319458867,64.444426868,34.686642216,-1.89655827,1
-2.487037,1290806,283,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0.782514,2,0,0,2.980511673,3.0468494785,4.4589693482,2.9386648529,6.8346544257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.60185937,32.183661517,35.714520699,57.207105981,31.022777703,-2.968561559,5
-0.058913,1298357,283,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2.8237039394,3.7372919089,3.8894084254,2.8381485062,5.6801595723,0,0,0,-5.21,1,1,1,3,0,0,0,0,0,0,0,0,55.620366722,42.344365605,42.018106294,67.946809061,41.417261993,1.2551211869,4
-1.391109,1298358,283,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2.7843864045,3.8089096478,3.4527818728,2.983234094,5.3680781563,0,0,0,0,0,0,0,0,0,0,0,-79.2,-3,-1,5.7895072765,4.015,48.117682145,35.088195888,35.447253724,52.468234933,28.008141624,0.5582587044,2
-2.914625,1322224,283,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0.5961,1,0,0,2.9907138864,3.4763030097,3.8778823197,2.9053709618,5.3097558122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.024701982,37.278023019,35.889136236,75.062493292,35.506406755,-3.274376745,8
3.44054,906790,287,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0.78198,2,0,0,3.0803568572,3.8700737971,3.2951619429,3.3220087273,6.0114259501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.558068546,36.643349107,44.831493453,60.061922776,33.5813123,3.0271083876,2
3.507077,906848,287,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0.800154,1,0,0,2.9018320216,3.0850927521,3.4069461143,3.1599787466,5.6367832859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.857664014,49.054903423,33.297422064,58.788234129,33.379868928,3.5829139376,3
3.257924,906869,287,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0.735163,1,0,0,2.5863295859,3.3184994925,4.6874792823,3.0582022326,6.673703146,0,0,0,0,0,0,0,0,34.8,9.2206113338,1,0,0,0,0,0,50.098534151,37.115362129,42.420785421,66.622929324,35.514215181,2.7822702896,10
1.944286,907055,287,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0.858268,4,0.858268,0,2.8210162748,3.032024553,3.8950016926,2.7360597898,6.7145016615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.266728723,40.838871092,37.869451683,69.995076798,41.402615774,1.9607267213,10
3.788902,908138,287,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,2.7141220226,3.4366459234,4.8249241381,2.8413540907,5.6625374645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.70525313,36.688542679,31.971687821,63.000111132,40.954627897,3.5927872628,6
3.03793,908139,287,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3.106861854,3.4769318478,4.107445948,3.0633714052,5.6148375446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.214779938,37.338018261,30.692941133,58.278830678,39.440056558,3.8278948659,2
2.52179,908444,287,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,3,0,0,2.6865130089,3.4618180394,4.1599491849,3.1006042437,6.0539070059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.930100878,42.90835107,40.810785293,63.746206624,38.826974529,3.6411856802,5
3.894311,908445,287,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,3.0205850506,4.3555200031,4.7382894269,3.2816124022,5.1134944691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.338126726,33.139720797,26.695068476,50.430030922,28.090753234,3.1619517873,10
