IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_828,Fingerprint_825,Fingerprint_822,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_806,Fingerprint_801,Fingerprint_799,Fingerprint_797,Fingerprint_791,Fingerprint_782,Fingerprint_780,Fingerprint_776,Fingerprint_714,Fingerprint_710,Fingerprint_697,Fingerprint_687,Fingerprint_686,Fingerprint_677,Fingerprint_648,Fingerprint_646,Fingerprint_643,Fingerprint_629,Fingerprint_617,Fingerprint_611,Fingerprint_588,EXP_IRAK3,EXP_BRD4,EXP_BRD4_X_EXP_MYC,EXP_BRD4_X_EXP_NUMA1,EXP_IRAK3_X_EXP_IL1RAP,EXP_MAP2K7_X_EXP_PIK3CG,Predicted IC50,Validation
4.715776,907068,298,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,3.6321368395,5.6125055083,66.465517602,35.487811896,13.820833047,12.999983849,4.1826474901,9
5.00652,930297,298,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,4.8521131365,5.3820524088,47.802494887,34.755374895,19.154756444,12.104093275,5.2712180664,3
5.005424,930298,298,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,4.2284266226,5.0044916562,53.548462103,32.261758846,18.211828114,11.407227195,5.5529438098,2
4.580228,1240212,298,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,3.1566702035,5.687384494,53.078990442,35.290054041,11.791803995,13.040814464,3.6747347369,1
3.803037,1298134,298,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,3.2231998158,5.2675923994,61.640784461,36.02603409,11.504159524,13.234659277,3.5214551197,2
-2.053985,687505,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,3.0252558276,5.6090773638,65.371679042,34.58928315,9.7083996281,14.675089467,0.4464224056,10
3.457664,687506,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,3.4793992429,5.4320796759,59.117976019,34.530745112,13.83750445,11.895041789,3.2385639134,2
3.788809,724839,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,3.9570779615,5.4131136837,46.246534785,32.952153584,15.868346125,12.638631606,4.4481262747,9
-2.009137,906824,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,2.9956604313,5.9173867453,67.4144993,40.018278184,11.497666944,14.487923201,-0.532455393,1
3.469617,906843,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,2.9478359226,5.5199455439,67.36996948,33.681930667,12.839859693,13.417610905,2.2680250573,4
3.374628,907068,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,3.6321368395,5.6125055083,66.465517602,35.487811896,13.820833047,12.999983849,2.2240735287,8
4.184426,930297,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,4.8521131365,5.3820524088,47.802494887,34.755374895,19.154756444,12.104093275,4.5736657876,10
6.274355,930298,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,4.2284266226,5.0044916562,53.548462103,32.261758846,18.211828114,11.407227195,5.3779610086,3
2.552197,1240212,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,3.1566702035,5.687384494,53.078990442,35.290054041,11.791803995,13.040814464,2.6683960926,1
3.523238,1298134,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,3.2231998158,5.2675923994,61.640784461,36.02603409,11.504159524,13.234659277,3.0878769653,5
2.613696,687505,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,3.0252558276,5.6090773638,65.371679042,34.58928315,9.7083996281,14.675089467,2.61750175,10
4.176806,687506,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,3.4793992429,5.4320796759,59.117976019,34.530745112,13.83750445,11.895041789,4.479631399,9
5.052061,724839,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,3.9570779615,5.4131136837,46.246534785,32.952153584,15.868346125,12.638631606,4.7607898676,6
-0.36941,906824,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2.9956604313,5.9173867453,67.4144993,40.018278184,11.497666944,14.487923201,-0.414992315,3
3.294529,906843,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2.9478359226,5.5199455439,67.36996948,33.681930667,12.839859693,13.417610905,2.7296837313,8
1.640244,907068,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,3.6321368395,5.6125055083,66.465517602,35.487811896,13.820833047,12.999983849,2.6432304397,6
5.356267,930297,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,4.8521131365,5.3820524088,47.802494887,34.755374895,19.154756444,12.104093275,5.324372968,6
5.917168,930298,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,4.2284266226,5.0044916562,53.548462103,32.261758846,18.211828114,11.407227195,6.2530903698,9
2.818045,1240212,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,3.1566702035,5.687384494,53.078990442,35.290054041,11.791803995,13.040814464,2.2498361906,9
4.221005,1298134,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,3.2231998158,5.2675923994,61.640784461,36.02603409,11.504159524,13.234659277,4.0008951979,5
4.863996,687506,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,3.4793992429,5.4320796759,59.117976019,34.530745112,13.83750445,11.895041789,3.7346369482,8
3.836519,724839,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,3.9570779615,5.4131136837,46.246534785,32.952153584,15.868346125,12.638631606,4.2570214924,9
-3.218615,906824,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,2.9956604313,5.9173867453,67.4144993,40.018278184,11.497666944,14.487923201,-1.714435159,10
3.120797,906843,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,2.9478359226,5.5199455439,67.36996948,33.681930667,12.839859693,13.417610905,1.9164339037,1
2.413961,907068,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,3.6321368395,5.6125055083,66.465517602,35.487811896,13.820833047,12.999983849,1.8469027606,6
5.574937,930297,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,4.8521131365,5.3820524088,47.802494887,34.755374895,19.154756444,12.104093275,4.9926843141,8
5.917168,930298,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,4.2284266226,5.0044916562,53.548462103,32.261758846,18.211828114,11.407227195,6.0198670205,5
0.888415,1240212,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,3.1566702035,5.687384494,53.078990442,35.290054041,11.791803995,13.040814464,1.1715968938,3
2.785559,1298134,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,3.2231998158,5.2675923994,61.640784461,36.02603409,11.504159524,13.234659277,2.7697338502,9
2.122302,687505,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,3.0252558276,5.6090773638,65.371679042,34.58928315,9.7083996281,14.675089467,3.5443951498,1
5.055158,687506,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,3.4793992429,5.4320796759,59.117976019,34.530745112,13.83750445,11.895041789,5.5508007008,2
4.840282,724839,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,3.9570779615,5.4131136837,46.246534785,32.952153584,15.868346125,12.638631606,5.5908776225,7
4.649141,906824,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,2.9956604313,5.9173867453,67.4144993,40.018278184,11.497666944,14.487923201,3.5751242259,3
4.87273,906843,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,2.9478359226,5.5199455439,67.36996948,33.681930667,12.839859693,13.417610905,4.112437523,7
4.656116,907068,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,3.6321368395,5.6125055083,66.465517602,35.487811896,13.820833047,12.999983849,4.2650206292,5
6.244813,930297,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,4.8521131365,5.3820524088,47.802494887,34.755374895,19.154756444,12.104093275,5.8351660565,1
6.586598,930298,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,4.2284266226,5.0044916562,53.548462103,32.261758846,18.211828114,11.407227195,5.8595141924,3
3.958067,1240212,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,3.1566702035,5.687384494,53.078990442,35.290054041,11.791803995,13.040814464,3.9944109009,3
4.496419,1298134,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,3.2231998158,5.2675923994,61.640784461,36.02603409,11.504159524,13.234659277,4.1085053064,4
0.469921,687505,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3.0252558276,5.6090773638,65.371679042,34.58928315,9.7083996281,14.675089467,3.5596830476,5
3.646906,687506,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3.4793992429,5.4320796759,59.117976019,34.530745112,13.83750445,11.895041789,5.6707526949,6
5.487587,724839,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3.9570779615,5.4131136837,46.246534785,32.952153584,15.868346125,12.638631606,5.7549462266,6
1.175217,906824,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2.9956604313,5.9173867453,67.4144993,40.018278184,11.497666944,14.487923201,3.5963542614,5
3.833515,906843,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2.9478359226,5.5199455439,67.36996948,33.681930667,12.839859693,13.417610905,4.3346165735,1
3.056974,907068,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3.6321368395,5.6125055083,66.465517602,35.487811896,13.820833047,12.999983849,4.5137752732,4
6.244294,930297,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,4.8521131365,5.3820524088,47.802494887,34.755374895,19.154756444,12.104093275,5.9099652756,7
6.316383,930298,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,4.2284266226,5.0044916562,53.548462103,32.261758846,18.211828114,11.407227195,6.0584006461,5
3.07723,1240212,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3.1566702035,5.687384494,53.078990442,35.290054041,11.791803995,13.040814464,4.1839564746,6
3.921672,1298134,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3.2231998158,5.2675923994,61.640784461,36.02603409,11.504159524,13.234659277,4.323738637,5
4.374705,687505,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3.0252558276,5.6090773638,65.371679042,34.58928315,9.7083996281,14.675089467,3.3568249252,2
4.585166,687506,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3.4793992429,5.4320796759,59.117976019,34.530745112,13.83750445,11.895041789,4.6383695319,9
5.525684,724839,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3.9570779615,5.4131136837,46.246534785,32.952153584,15.868346125,12.638631606,4.7379518154,3
0.612027,906824,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2.9956604313,5.9173867453,67.4144993,40.018278184,11.497666944,14.487923201,1.4010572583,8
3.035425,906843,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2.9478359226,5.5199455439,67.36996948,33.681930667,12.839859693,13.417610905,3.4861937276,6
2.364806,907068,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3.6321368395,5.6125055083,66.465517602,35.487811896,13.820833047,12.999983849,3.537272262,6
5.574981,930297,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,4.8521131365,5.3820524088,47.802494887,34.755374895,19.154756444,12.104093275,5.554037764,2
5.734286,930298,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,4.2284266226,5.0044916562,53.548462103,32.261758846,18.211828114,11.407227195,5.6750844998,10
2.401662,1240212,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3.1566702035,5.687384494,53.078990442,35.290054041,11.791803995,13.040814464,3.4283040494,1
3.073155,1298134,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3.2231998158,5.2675923994,61.640784461,36.02603409,11.504159524,13.234659277,3.4427237245,1
-0.668013,687505,308,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,3.0252558276,5.6090773638,65.371679042,34.58928315,9.7083996281,14.675089467,1.2776666063,2
0.574091,687506,308,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,3.4793992429,5.4320796759,59.117976019,34.530745112,13.83750445,11.895041789,2.1787434388,10
3.555628,724839,308,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,3.9570779615,5.4131136837,46.246534785,32.952153584,15.868346125,12.638631606,3.579881782,4
-1.050866,906824,308,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,2.9956604313,5.9173867453,67.4144993,40.018278184,11.497666944,14.487923201,1.2785989504,1
0.490523,906843,308,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,2.9478359226,5.5199455439,67.36996948,33.681930667,12.839859693,13.417610905,1.3170648406,7
0.172866,907068,308,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,3.6321368395,5.6125055083,66.465517602,35.487811896,13.820833047,12.999983849,1.330131626,6
4.112575,930297,308,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,4.8521131365,5.3820524088,47.802494887,34.755374895,19.154756444,12.104093275,4.8148489918,5
5.220584,930298,308,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,4.2284266226,5.0044916562,53.548462103,32.261758846,18.211828114,11.407227195,5.2405339419,8
-0.105694,1240212,308,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,3.1566702035,5.687384494,53.078990442,35.290054041,11.791803995,13.040814464,1.624885391,8
0.07649,1298134,308,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,3.2231998158,5.2675923994,61.640784461,36.02603409,11.504159524,13.234659277,1.3161140476,2
2.863893,687505,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,3.0252558276,5.6090773638,65.371679042,34.58928315,9.7083996281,14.675089467,2.8564590982,8
4.315607,687506,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,3.4793992429,5.4320796759,59.117976019,34.530745112,13.83750445,11.895041789,5.4640445833,9
5.288201,724839,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,3.9570779615,5.4131136837,46.246534785,32.952153584,15.868346125,12.638631606,5.7801500027,8
3.032687,906824,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,2.9956604313,5.9173867453,67.4144993,40.018278184,11.497666944,14.487923201,4.5045009503,7
4.803607,906843,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,2.9478359226,5.5199455439,67.36996948,33.681930667,12.839859693,13.417610905,4.3832942188,6
5.195649,907068,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,3.6321368395,5.6125055083,66.465517602,35.487811896,13.820833047,12.999983849,5.3318618255,4
6.244519,930297,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,4.8521131365,5.3820524088,47.802494887,34.755374895,19.154756444,12.104093275,6.1401864086,10
6.58449,930298,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,4.2284266226,5.0044916562,53.548462103,32.261758846,18.211828114,11.407227195,6.4709507418,3
4.423354,1240212,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,3.1566702035,5.687384494,53.078990442,35.290054041,11.791803995,13.040814464,4.3430931531,6
4.788941,1298134,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,3.2231998158,5.2675923994,61.640784461,36.02603409,11.504159524,13.234659277,4.7583329758,5
0.447225,687505,312,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,3.0252558276,5.6090773638,65.371679042,34.58928315,9.7083996281,14.675089467,0.2731865116,10
0.84866,687506,312,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,3.4793992429,5.4320796759,59.117976019,34.530745112,13.83750445,11.895041789,0.3676190468,4
1.060834,724839,312,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,3.9570779615,5.4131136837,46.246534785,32.952153584,15.868346125,12.638631606,0.3835999516,4
0.125473,906824,312,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,2.9956604313,5.9173867453,67.4144993,40.018278184,11.497666944,14.487923201,0.2733988098,3
0.410771,906843,312,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,2.9478359226,5.5199455439,67.36996948,33.681930667,12.839859693,13.417610905,0.2781630188,1
0.355361,907068,312,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,3.6321368395,5.6125055083,66.465517602,35.487811896,13.820833047,12.999983849,0.2801001069,2
1.192741,930297,312,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,4.8521131365,5.3820524088,47.802494887,34.755374895,19.154756444,12.104093275,1.0798106099,10
1.528124,930298,312,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,4.2284266226,5.0044916562,53.548462103,32.261758846,18.211828114,11.407227195,2.035374446,6
-0.266428,1240212,312,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,3.1566702035,5.687384494,53.078990442,35.290054041,11.791803995,13.040814464,0.2768856214,9
0.46936,1298134,312,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,3.2231998158,5.2675923994,61.640784461,36.02603409,11.504159524,13.234659277,0.278114029,3
1.796172,687505,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,3.0252558276,5.6090773638,65.371679042,34.58928315,9.7083996281,14.675089467,3.0863561061,5
5.233893,687506,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,3.4793992429,5.4320796759,59.117976019,34.530745112,13.83750445,11.895041789,4.8294150907,7
5.515085,724839,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,3.9570779615,5.4131136837,46.246534785,32.952153584,15.868346125,12.638631606,5.434877242,8
0.084186,906824,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,2.9956604313,5.9173867453,67.4144993,40.018278184,11.497666944,14.487923201,0.7018547518,6
4.567156,906843,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,2.9478359226,5.5199455439,67.36996948,33.681930667,12.839859693,13.417610905,4.0783737851,2
3.588832,907068,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,3.6321368395,5.6125055083,66.465517602,35.487811896,13.820833047,12.999983849,4.1691324521,10
5.575382,930297,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,4.8521131365,5.3820524088,47.802494887,34.755374895,19.154756444,12.104093275,5.5299491225,10
5.917078,930298,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,4.2284266226,5.0044916562,53.548462103,32.261758846,18.211828114,11.407227195,5.9927701847,4
3.54544,1240212,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,3.1566702035,5.687384494,53.078990442,35.290054041,11.791803995,13.040814464,3.9036571457,1
4.691038,1298134,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,3.2231998158,5.2675923994,61.640784461,36.02603409,11.504159524,13.234659277,3.4844909746,1
4.288887,687505,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,3.0252558276,5.6090773638,65.371679042,34.58928315,9.7083996281,14.675089467,2.633177122,1
5.232117,687506,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,3.4793992429,5.4320796759,59.117976019,34.530745112,13.83750445,11.895041789,4.6219901068,3
4.854632,724839,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,3.9570779615,5.4131136837,46.246534785,32.952153584,15.868346125,12.638631606,4.5795870531,2
2.692351,906824,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,2.9956604313,5.9173867453,67.4144993,40.018278184,11.497666944,14.487923201,2.1813202958,6
4.487059,906843,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,2.9478359226,5.5199455439,67.36996948,33.681930667,12.839859693,13.417610905,3.7172571278,5
3.993578,907068,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,3.6321368395,5.6125055083,66.465517602,35.487811896,13.820833047,12.999983849,4.5938063239,2
5.575382,930297,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,4.8521131365,5.3820524088,47.802494887,34.755374895,19.154756444,12.104093275,5.4071129087,1
5.917168,930298,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,4.2284266226,5.0044916562,53.548462103,32.261758846,18.211828114,11.407227195,5.9123330931,8
3.647858,1240212,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,3.1566702035,5.687384494,53.078990442,35.290054041,11.791803995,13.040814464,3.9523629674,4
4.814792,1298134,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,3.2231998158,5.2675923994,61.640784461,36.02603409,11.504159524,13.234659277,4.4945822775,1
