IC50_GDSC2,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_834,Fingerprint_833,Fingerprint_830,Fingerprint_829,Fingerprint_828,Fingerprint_827,Fingerprint_826,Fingerprint_825,Fingerprint_824,Fingerprint_822,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_809,Fingerprint_806,Fingerprint_804,Fingerprint_803,Fingerprint_801,Fingerprint_800,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_792,Fingerprint_791,Fingerprint_788,Fingerprint_785,Fingerprint_784,Fingerprint_780,Fingerprint_779,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_710,Fingerprint_709,Fingerprint_707,Fingerprint_705,Fingerprint_704,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_687,Fingerprint_686,Fingerprint_679,Fingerprint_677,Fingerprint_676,Fingerprint_674,Fingerprint_673,Fingerprint_672,Fingerprint_669,Fingerprint_667,Fingerprint_659,Fingerprint_658,Fingerprint_650,Fingerprint_648,Fingerprint_647,Fingerprint_646,Fingerprint_644,Fingerprint_643,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,Fingerprint_363,PKA_113_ASA,PKA_113_VOL,PKA_123_T,PKA_123_T_EXP,PKA_194_EXP,PKA_214_B62,PKA_243_ENG,MUT_CAMK1G_CSV,MUT_ROR1_EXP,CNV_ROCK2_gain,REC_R_HSA_176298,REC_R_HSA_176298_EXP,REC_R_HSA_5140741_EXP,REC_R_HSA_5218819_EXP,PWY_R_HSA_166166_CSV,PWY_R_HSA_168928_CSV,PWY_R_HSA_2187338_CSV,PWY_R_HSA_6796648_EXP,PWY_R_HSA_6811558,PWY_R_HSA_6811558_EXP,GO_0005977_CSV,GO_0007049,GO_0007059_EXP,GO_0019827_EXP,GO_0031032,GO_0032007_CSV,GO_0043154,GO_0045785_EXP,GO_0060271_CSV,GO_0060444,GO_0070266,SFAM_CAMK1_CSV,SFAM_InsR_CSV,SFAM_Other_Unique_CSV,SFAM_TSSK,CLS_Histology_subtype_1_adenocarcinoma,EXP_CDKL2,EXP_CDC42BPB,EXP_PKN2,EXP_DCLK3,EXP_EIF2AK1,EXP_LMTK2,PKA_102_CSV_X_Fingerprint_714,PKA_102_VOL_X_Fingerprint_714,PKA_112_POL_X_Fingerprint_659,PKA_123_VOL_X_Fingerprint_363,PKA_142_X_Fingerprint_611,PKA_160_HYD_X_Fingerprint_696,PKA_175_ENG_X_Fingerprint_685,PKA_187_ASA_X_Fingerprint_791,PKA_187_B62_X_Fingerprint_826,PKA_187_CHA_X_Fingerprint_791,PKA_187_POL_X_Fingerprint_791,PKA_187_VOL_X_Fingerprint_826,PKA_197_ASA_X_Fingerprint_798,PKA_197_B62_X_Fingerprint_576,PKA_197_EXP_X_Fingerprint_576,PKA_197_VOL_X_Fingerprint_702,PKA_200_HYD_X_Fingerprint_673,PKA_216_ASA_X_Fingerprint_646,PKA_226_HYD_X_Fingerprint_576,PKA_226_X_Fingerprint_644,PKA_229_EXP_X_Fingerprint_576,PKA_229_HYD_X_Fingerprint_576,PKA_244_ENG_X_Fingerprint_576,PKA_247_HYD_X_Fingerprint_685,PKA_252_ASA_X_Fingerprint_646,PKA_260_HYD_X_Fingerprint_819,PKA_260_POL_X_Fingerprint_819,PKA_270_EXP_X_Fingerprint_611,PKA_270_HYD_X_Fingerprint_611,PKA_270_POL_X_Fingerprint_576,PKA_270_VOL_X_Fingerprint_673,PKA_280_ENG_X_Fingerprint_646,PKA_283_ASA_X_Fingerprint_576,PKA_283_ASA_X_Fingerprint_644,PKA_283_ASA_X_Fingerprint_647,PKA_283_POL_X_Fingerprint_644,PKA_283_POL_X_Fingerprint_647,PKA_283_VOL_X_Fingerprint_673,PKA_293_EXP_X_Fingerprint_363,PKA_293_X_Fingerprint_611,PKA_293_X_Fingerprint_647,PKA_73_CHA_X_Fingerprint_714,PKA_73_ENG_X_Fingerprint_611,PKA_73_ENG_X_Fingerprint_644,PKA_73_EXP_X_Fingerprint_702,PKA_73_POL_X_Fingerprint_611,PKA_77_ASA_X_Fingerprint_714,EXP_BLVRA_X_EXP_UGT2B15,EXP_CAMK2D_X_EXP_STAT1,EXP_CASK_X_EXP_LIN7B,EXP_CDK13_X_EXP_AKAP4,EXP_CDK13_X_EXP_CCNT1,EXP_CDK13_X_EXP_PYCARD,EXP_GRK5_X_EXP_CCR9,EXP_GRK5_X_EXP_NPS,EXP_JAK1_X_EXP_PTPN1,EXP_MAP4K4_X_EXP_CD40LG,EXP_MAP4K4_X_EXP_MAP3K7,EXP_MAP4K4_X_EXP_TP53,EXP_NLK_X_EXP_AGO1,EXP_NPR1_X_EXP_ENTPD3,EXP_PAK2_X_EXP_CTTN,EXP_PDGFRB_X_EXP_AFDN,EXP_PDGFRB_X_EXP_SLC9A3R2,EXP_PKN2_X_EXP_RAC1,EXP_PKN2_X_EXP_RHOB,EXP_SRPK1_X_EXP_LUC7L3,EXP_SRPK1_X_EXP_SRSF5,EXP_TLK2_X_EXP_XPO7,EXP_TTN_X_EXP_MYL4,EXP_WNK3_X_EXP_KCNJ1,EXP_WNK3_X_EXP_SLC12A2,EXP_YES1_X_EXP_ACTN1,EXP_YES1_X_EXP_PPP2R5C,REC_R_HSA_2032800_EXP_X_REC_R_HSA_2682349_EXP,PWY_R_HSA_199991_X_PWY_R_HSA_451927,PWY_R_HSA_451927_X_PWY_R_HSA_881907,PWY_R_HSA_68877_EXP_X_PWY_R_HSA_983712_EXP,GO_0000082_X_GO_0010629,GO_0000082_X_GO_0070059,GO_0001525_CSV_X_GO_0030900_CSV,GO_0006955_EXP_X_GO_0031098_EXP,GO_0006955_X_GO_0023014,GO_0007030_CSV_X_GO_0007346_CSV,GO_0016310_EXP_X_GO_0030501_EXP,GO_0030324_EXP_X_GO_0030900_EXP,GO_0030324_EXP_X_GO_0048675_EXP,GO_0030324_X_GO_0048675,GO_0030900_CSV_X_GO_0048013_CSV,GO_0031098_X_GO_0043276,GO_0031098_X_GO_0045059,GO_0043405_X_GO_0051259,GO_0060045_X_GO_2001237
3.251444,687819,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.23091979235439,0,7.75297052828856,1.418495,0,0,12.3032175683777,5,22.0097999042914,0,4,0,0,0,0,0,4.27584040604859,0,0,0,0,0,0,1,0,3.72442030712958,6.92447617087194,6.5123910805224,3.42797008977886,6.81794832601266,2.92762833006631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.071135339076,43.5269455306492,24.0739542332375,13.5871879032575,33.1006093631433,17.2016394516649,11.1999447850035,9.65043843733564,68.0632550609326,19.7164629731138,44.6958414022998,20.7554127473947,34.1898723108199,12.8515952387996,48.2246515773413,13.5628593159032,8.65098500857276,63.7256724762882,23.3466042290897,54.8756118278421,68.0012517605891,44.4068690848273,15.8815339695083,12.0440169085058,20.5314799774974,40.8445334778097,43.2724226448156,0,0,0,40.8615659536787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.317854,687820,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,-18.1,-29.4,0,0,0,-3,0,0,0,0,0,0,0,3.74710615461748,0.722319,0,0,0,1,3.20803766319284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.60192851465521,6.46436559488857,6.69585156890026,3.0198946920783,6.52139284303813,3.1309435726885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7046054452988,48.2693344368563,32.3383119098239,11.9531658249466,25.6452134061454,17.3964384593394,11.4664804430581,10.7158995228661,68.1263380011111,21.4494787633877,44.3260359956268,20.1189157361351,28.2209579170209,14.7422686181663,52.4140686753096,12.563634892623,12.3747332904286,68.9284869744416,26.1607176490155,57.2001402852271,69.6435913109097,50.8072706127258,11.5860761116704,10.5514339206259,19.8125682309891,50.3867568578754,46.6777190302082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.777664,687821,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.38740371380173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09168391186421,6.75018991338531,7.16993200039612,2.90273914837352,6.81176281031091,2.96524877773275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.2082929590661,48.4444005940217,31.8822409435786,11.0530393064344,25.1061058529703,31.487680267193,13.2724426981868,12.9369316680552,66.2994645113649,23.3911797741076,56.5477653399517,24.3950749913669,35.083257101489,9.44288227076729,52.9485488155121,11.6347691134757,11.5955314538121,73.7766159030119,24.6630818222789,61.6966086047327,62.2375335247784,43.8199306601813,10.8530374220756,8.19895348275055,17.9296339044539,59.7366980943994,52.9113857126294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.654464,687829,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.40617578933282,6.23974944158175,7.81185516314097,3.13247487886531,6.38456371989099,3.04682017157777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5565132060919,40.1240395258586,31.8660655206385,12.0807766236234,23.3883374653327,13.3813813233186,9.73853695399599,9.65548628942996,66.2145013282698,21.8291783086649,65.7740092094369,23.7303267426547,29.8758087443765,8.95892351754192,43.7814727826096,12.5706511325202,10.5260700350674,81.1476026989303,26.4417940903218,55.1889866903921,58.8010711502581,51.8318565164245,9.7594874996132,11.6264655641527,19.9463031485513,72.9828177398682,72.8758710035595,0,0,0,0,0,0,0,0,0,0.56537875485,0,0,0,0,0,0,0,0,0
4.034827,713869,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.715815,0,0,0,0,0,0.794774,1,0,0,0,0,0,0,0,0,0,0,0,0.645781,0,1,3.28921323076408,4.80662189989427,7.83592192897412,2.94355922780178,7.12864669444753,3.1784342505039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.9895910718635,44.3587033885213,27.4014460847389,12.0209218882894,28.1230637622392,12.1778363721425,8.88647891302898,7.82918738000414,61.2502599945957,19.239377054004,41.005753450477,19.8567724786503,42.3398382166909,10.2908734387844,38.5739816699899,12.3246974206005,10.5545388132545,77.9687013772429,29.2065761016968,75.4112725544076,75.4276468839196,50.7305647782471,10.1674507793236,9.3820488874967,17.5982387591378,53.4811601509294,57.0149979222282,0,0,0,0,0,0,0,30.5274922891376,2,0.55658624814,0,0,0,0,0,0,0,0,0
-3.819512,722046,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.36615012065968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.04877569699721,5.65727999889239,6.86893612035294,3.31276269360037,7.15843357619403,3.10964747475381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.2062325644902,28.3496860489107,24.9810764342326,12.1503636290177,26.633193607283,14.5489710069929,10.2562173953617,9.67642854899866,56.0798711542065,23.9248975195361,51.4000717250449,23.7469559657282,27.1249349706096,15.0325667100737,44.1686696071814,11.4433538087541,10.9112569404952,73.4719158563004,26.9487716856653,67.4953707882077,69.4225723494135,46.2689981737991,9.78795009322811,7.88578501784289,16.6745822474477,51.7667626675288,59.2162681248443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.550591,722066,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726327,6.11621455224371,4,11.6361042151252,0,1,0,8.34701319626067,0,0,0,0,0,0,0,0.814671,0,0,0,0,3.10651978123569,6.07506688994259,6.6086405557334,3.21042630997348,6.4228501872848,3.16514919563197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9804305555296,34.0869966232939,19.2722654988608,11.0411900248384,22.26223006502,11.0806522333096,11.7918272770446,10.7072512995422,67.0247366022059,31.209093053438,71.3829216035485,27.4066437003931,34.5883911563482,9.86822658591409,50.9675204143962,12.2980164153236,11.1857997819366,66.1943064820963,22.7538324018014,67.7980380668573,75.8018744808129,44.7821360019518,10.5562292402289,9.17203829446628,14.5049629371409,61.8745713436296,54.8549306429535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.148066,724831,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2091023075838,7.29149908576131,7.13359406246665,3.09455148938952,6.83362038693125,3.00667892549815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5567977330949,29.9875187838923,23.4963945614417,12.15644683133,26.2013522514384,13.2180202145145,9.64072225663173,9.88796111551033,67.3612025858869,25.1490988261246,69.7307139376695,25.5319137660324,35.5006534232487,9.15707456771631,55.67106460066,13.3779468100339,9.89209107715127,73.7372776456602,24.3088764132173,70.1634334549364,74.7114419375044,43.8314252757369,19.3256942113878,16.735796517798,27.5729524470508,70.7144171091082,62.6802891049326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.51537,724834,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.401320151385,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.00389474139604,5.66502449806247,7.55792962776284,2.97891600225822,6.85573045329398,2.94194295239235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.8459450743206,39.8578490001713,18.2962763461448,11.8868798773234,26.7437184654617,14.6363003753418,12.6027552356159,12.9687583115245,53.7129887360694,24.1185288355171,60.6158177822544,30.6714031189998,27.0590168952955,11.6027284150185,56.2945570493365,12.8352367870602,12.0740141312739,76.1519312394197,26.6134144462853,65.1424599426904,66.0896406552164,33.737434032195,9.00592437648818,8.14980647650581,13.9232151018341,59.7697598304412,57.3685015661683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.511852,724859,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.30558067743787,6.20267129150186,6.6858526728263,3.32116021360789,6.48160978592835,3.44259188848938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6032890681702,32.9899364183359,26.4714152945366,12.1657927995441,22.4702354728403,14.9613677309425,11.2043372730745,15.6478515631385,52.9643643361724,24.4428646132149,54.8571143811977,23.4221371326013,36.5245558358863,15.6499884569867,47.4174569235571,11.6476574955217,11.7967244685682,70.2015726641298,24.5329064132402,55.8251054380142,61.1381266435432,38.0746031317499,9.62274672821663,7.28776542035288,15.8121829621319,51.9796932171604,50.8603984532298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.306854,724863,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3.01839673584696,0,0,0,3.01839673584696,0,0,0,0,0.764236,0,0,0,0,0,0,0,3.0286914230323,6.08698284517639,7.00926728678987,3.39477437552708,7.31368326252494,3.05947625860952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.4397586039346,24.7004787126263,27.0657882939186,16.6309743501354,36.6671046613018,16.4869240845215,10.5411568776942,9.79876171661571,60.4164160234518,22.8294643715249,53.705339465114,23.281399821957,32.9571615230961,10.2424145833153,55.2098045708046,11.1424796742351,12.0768106179818,76.0914455600349,31.1813140708009,62.5152084049155,61.2786664057468,45.1890181960349,12.4273143591862,9.08763724476218,14.1020444964542,48.801337944777,57.1643334666709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.13208,724866,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65347469331471,1,3.97526671827528,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0071110678711,7.04249874795596,7.25071813875242,3.22645522526553,6.67238708228883,2.9521872553099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2,0,0.5,23.8,0,0,0,0,0,0,0,0,0,26.7940086884624,42.7445773974108,40.7232671014628,11.2949448176655,22.9162923174085,12.1411470499247,10.5146150622184,9.02388057292194,60.8458686869575,18.2805439999638,40.8637236567963,17.0588141812919,27.8771780219521,13.622883407154,41.3217450956238,11.1570625733448,10.6218154566732,70.3110863604826,27.3242752437512,51.7319496664639,56.2598843333902,48.7866614273249,10.6796081072721,8.11573824259889,23.7258493244922,57.1100642010837,51.3835160316722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.525108,724868,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.15430928682054,0,1,0,0,0,0,1,5.40097484239892,0,0,0,0,0,0,0,0,3.19085589575849,5.9621186755937,6.92443753845598,3.12925935451894,7.19651460034766,3.03691457975392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9364259377579,39.687608390952,26.4391632888372,10.7351030874947,17.6773251422505,17.2058915713009,13.0247340253579,12.9396239507595,64.8976197226381,26.4590377805041,65.1551039226415,25.8058385205311,31.1185969015025,9.80057264256205,40.7930294954444,11.5467170730639,9.38047768591022,73.0553204985967,23.0062255637776,64.150629803146,62.1821099423555,44.2434155553362,9.499921484394,8.18304280044245,14.3260287118112,69.8620135022549,64.8460134184485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.097862,724873,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617317,0,0,0,1,9.66770984051137,0,0,0,0,0,0,0,0,0,0,0,0.743011,0,0,0,0,3.28626895707115,5.56852101900447,6.42658570708201,2.94354316227901,7.15981897415344,3.16345898571694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6717392798214,25.9711756660374,39.6851784622284,13.8418768879073,31.4716136859557,14.2450199519019,10.3744436014391,10.6514045516439,70.4960213225148,25.5845451341039,71.3117988564859,27.0837103854717,22.9235439347702,13.0292583889803,42.7069712947984,11.8778903937878,10.0263602117706,61.7345670681867,25.268394829844,59.963319894076,53.743750680676,41.1038970367457,11.3299291985043,9.24897728546009,14.0186559013183,72.9123769621677,64.2251804922908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.752657,724878,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739334,0,0,0,0,3.0933513903874,5.46899581654659,7.35740556271067,3.35713936277525,6.99075694659393,3.07868453343268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.709212758297,31.7669466864125,26.5129230897672,12.9169261747233,32.3068041733069,21.3927671940949,13.1358200386735,10.7887641292469,92.9438785147371,21.3714727974902,54.3674137270881,28.2624139494742,33.6220332975738,10.0467532859021,53.8708307103077,12.4846447098481,9.42480917020978,74.5599513474019,26.1949496011214,62.5968136628874,65.9798648651787,42.4168567101315,12.1957150110411,8.58492136816958,14.1187972311406,41.3833911744488,40.1966442213996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.125139,724879,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.49314662424921,2,0,0,0,0,2,10.9199329582338,0,0,0,0,0,6.42678633398462,1,2.93061598757402,0,1,0,2.93061598757402,0,0,0,0,0,0,0,0,0,0,0,0,3.02218406746539,6.31616373431898,7.22554481399337,3.20294304825341,6.62803867593689,3.07774606059986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8805163341292,43.1550329762783,27.3702975286191,11.6991158843385,25.7318403837562,24.9472079891676,11.1511755600622,9.44864709592324,61.2501744683301,24.4269666060892,62.7554714341074,24.4530254666162,28.0928937072443,15.7687501107462,49.6588991494728,12.9477798557934,11.8887880203612,73.2477196529355,27.2785070606144,55.9363843722146,61.0753688387957,42.0156610954304,10.451898107617,7.73440836891522,15.1119300956953,53.802414304868,51.38962337852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.087794,753554,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4758689756233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04618590696483,7.18882564752787,6.85557907951574,3.18318834907336,6.62289003507743,3.38119542363215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29.0673667094687,30.1195076085705,27.001097355137,12.3634471909931,23.1752056844166,22.5028284347775,13.2499687254357,12.2545514064967,73.9808338369027,26.0832828786898,57.1694974490625,24.2510294570963,35.9585903564036,10.9272705421925,53.4188073078106,12.9941959885122,11.0198182605057,71.1053520216155,25.4491368192525,57.1898320574445,70.898155798364,46.7983376801296,11.9729054599789,9.64488245602006,10.6618930473339,48.0917224767831,48.0596668623811,0,0,0,21.786351104858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
