IC50,Cancer,Drug,EXP_EGFR_X_EXP_CTGF,EXP_EGFR_X_EXP_LPAR1,EXP_EGFR_X_EXP_PIK3CA,EXP_EGFR_X_EXP_SDC3,EXP_FLT1_X_EXP_GPC1,EXP_FLT1_X_EXP_VEGFD,EXP_ICK_X_EXP_C1orf56,EXP_ICK_X_EXP_NTSR1,EXP_MAP4K5_X_EXP_TRADD,EXP_SGK1_X_EXP_EP300,EXP_SGK1_X_EXP_RPTOR,EXP_SRMS_X_EXP_LRGUK,EXP_TGFBR1_X_EXP_BMP7,EXP_TGFBR1_X_EXP_CAV1,EXP_TRIO_X_EXP_LPAR1,EXP_TRIO_X_EXP_RAC3,EXP_YES1_X_EXP_NRG2,REC_R_HSA_5672950_EXP_X_REC_R_HSA_6802910_EXP,GO_0006281_X_GO_0043068,Predicted IC50,Validation
-2.403061,753558,53,35.910788323,22.824643674,35.32335231,21.284622748,18.243474806,10.044527309,14.830475746,9.1844379033,39.640818012,26.388549516,17.314486779,10.027880666,9.5947131738,35.623545529,33.809901446,53.22196352,23.679037128,0,0,2.3377517535,5
-3.686142,753577,53,42.664845865,21.921156811,31.952499426,17.975664162,16.95599617,9.2588230758,16.476668318,8.8986775094,38.36152326,30.699142536,17.877384427,8.6985847108,11.101425741,40.645326016,29.828884511,31.804130288,24.589782517,0,0,1.7835734057,2
-1.8924,905948,53,58.560360675,29.592524579,37.23127105,23.161819177,21.462298759,10.392422187,18.338842368,10.43895736,42.559717562,33.709636537,22.599068732,11.307576203,12.655781679,46.068687804,33.073670463,51.593407945,20.213658125,0,0,3.6550583997,1
-3.782513,905978,53,46.5648385,28.450828401,32.109323102,21.5513969,14.541122603,8.910284793,14.957154927,9.8102486058,36.901078681,42.896116819,21.070747195,8.9924187106,11.056777778,42.152987929,32.826287882,34.319466397,24.089245105,0,0,2.063686582,8
-2.827856,905980,53,24.031962577,33.634804536,31.372908933,15.32488749,12.320755054,8.4585910641,18.393329392,8.6875293143,37.177814095,33.136266741,20.230405892,8.2763608946,11.678958849,44.938032933,38.333797137,39.175287153,23.898572713,0,0,2.1333565642,1
-2.966317,909250,53,27.213536033,28.269180876,36.480663998,20.888530553,14.994166862,9.1336898292,15.966024949,9.0908131717,45.327081155,42.234555537,19.801342155,9.0019661676,11.273655639,41.960025809,30.319535961,38.402564468,22.508981329,0,0,2.4827857413,2
-2.658096,909730,53,9.4032518559,16.65420112,20.327176097,10.397896125,12.544588841,9.396758002,17.130337085,10.464946273,31.712024415,34.229118389,17.381255349,9.5084793739,10.502920687,39.908912724,22.584626354,41.091489085,23.408489969,0,0,1.7836127323,8
-2.139449,909974,53,63.19443974,37.172786154,44.744246596,32.670893609,19.597666248,9.785302431,17.189824196,11.044202321,43.175300702,52.888579748,27.508773763,11.696108349,13.58576417,49.620288578,39.908826677,47.223392261,20.38644071,0,0,3.7381712526,3
-1.887501,910920,53,53.47618942,24.288492286,37.596093445,25.083398038,15.732991831,9.2066735393,15.163507557,10.124494255,44.133912777,37.806205653,19.831431624,9.892997902,10.975735843,41.69794873,22.049785046,35.948249549,21.706237506,0,0,2.3169824674,7
1.265024,753558,54,35.910788323,22.824643674,35.32335231,21.284622748,18.243474806,10.044527309,14.830475746,9.1844379033,39.640818012,26.388549516,17.314486779,10.027880666,9.5947131738,35.623545529,33.809901446,53.22196352,23.679037128,0,0,2.3377517535,2
1.613763,753577,54,42.664845865,21.921156811,31.952499426,17.975664162,16.95599617,9.2588230758,16.476668318,8.8986775094,38.36152326,30.699142536,17.877384427,8.6985847108,11.101425741,40.645326016,29.828884511,31.804130288,24.589782517,0,0,1.7835734057,4
2.756503,905948,54,58.560360675,29.592524579,37.23127105,23.161819177,21.462298759,10.392422187,18.338842368,10.43895736,42.559717562,33.709636537,22.599068732,11.307576203,12.655781679,46.068687804,33.073670463,51.593407945,20.213658125,0,0,3.6550583997,8
3.875516,905978,54,46.5648385,28.450828401,32.109323102,21.5513969,14.541122603,8.910284793,14.957154927,9.8102486058,36.901078681,42.896116819,21.070747195,8.9924187106,11.056777778,42.152987929,32.826287882,34.319466397,24.089245105,0,0,2.063686582,3
2.072629,905980,54,24.031962577,33.634804536,31.372908933,15.32488749,12.320755054,8.4585910641,18.393329392,8.6875293143,37.177814095,33.136266741,20.230405892,8.2763608946,11.678958849,44.938032933,38.333797137,39.175287153,23.898572713,0,0,2.1333565642,10
3.809949,909250,54,27.213536033,28.269180876,36.480663998,20.888530553,14.994166862,9.1336898292,15.966024949,9.0908131717,45.327081155,42.234555537,19.801342155,9.0019661676,11.273655639,41.960025809,30.319535961,38.402564468,22.508981329,0,0,2.4827857413,1
2.337951,909730,54,9.4032518559,16.65420112,20.327176097,10.397896125,12.544588841,9.396758002,17.130337085,10.464946273,31.712024415,34.229118389,17.381255349,9.5084793739,10.502920687,39.908912724,22.584626354,41.091489085,23.408489969,0,0,1.7836127323,9
2.759467,909974,54,63.19443974,37.172786154,44.744246596,32.670893609,19.597666248,9.785302431,17.189824196,11.044202321,43.175300702,52.888579748,27.508773763,11.696108349,13.58576417,49.620288578,39.908826677,47.223392261,20.38644071,0,0,3.7381712526,3
3.325101,910920,54,53.47618942,24.288492286,37.596093445,25.083398038,15.732991831,9.2066735393,15.163507557,10.124494255,44.133912777,37.806205653,19.831431624,9.892997902,10.975735843,41.69794873,22.049785046,35.948249549,21.706237506,0,0,2.3169824674,3
0.214248,753558,55,35.910788323,22.824643674,35.32335231,21.284622748,18.243474806,10.044527309,14.830475746,9.1844379033,39.640818012,26.388549516,17.314486779,10.027880666,9.5947131738,35.623545529,33.809901446,53.22196352,23.679037128,0,0,2.3377517535,3
-2.164288,753577,55,42.664845865,21.921156811,31.952499426,17.975664162,16.95599617,9.2588230758,16.476668318,8.8986775094,38.36152326,30.699142536,17.877384427,8.6985847108,11.101425741,40.645326016,29.828884511,31.804130288,24.589782517,0,0,1.7835734057,7
4.820383,905948,55,58.560360675,29.592524579,37.23127105,23.161819177,21.462298759,10.392422187,18.338842368,10.43895736,42.559717562,33.709636537,22.599068732,11.307576203,12.655781679,46.068687804,33.073670463,51.593407945,20.213658125,0,0,3.6550583997,2
-0.152138,905978,55,46.5648385,28.450828401,32.109323102,21.5513969,14.541122603,8.910284793,14.957154927,9.8102486058,36.901078681,42.896116819,21.070747195,8.9924187106,11.056777778,42.152987929,32.826287882,34.319466397,24.089245105,0,0,2.063686582,1
-0.423076,905980,55,24.031962577,33.634804536,31.372908933,15.32488749,12.320755054,8.4585910641,18.393329392,8.6875293143,37.177814095,33.136266741,20.230405892,8.2763608946,11.678958849,44.938032933,38.333797137,39.175287153,23.898572713,0,0,2.1333565642,9
-0.46996,909250,55,27.213536033,28.269180876,36.480663998,20.888530553,14.994166862,9.1336898292,15.966024949,9.0908131717,45.327081155,42.234555537,19.801342155,9.0019661676,11.273655639,41.960025809,30.319535961,38.402564468,22.508981329,0,0,2.4827857413,9
1.726869,909730,55,9.4032518559,16.65420112,20.327176097,10.397896125,12.544588841,9.396758002,17.130337085,10.464946273,31.712024415,34.229118389,17.381255349,9.5084793739,10.502920687,39.908912724,22.584626354,41.091489085,23.408489969,0,0,1.7836127323,2
2.800419,909974,55,63.19443974,37.172786154,44.744246596,32.670893609,19.597666248,9.785302431,17.189824196,11.044202321,43.175300702,52.888579748,27.508773763,11.696108349,13.58576417,49.620288578,39.908826677,47.223392261,20.38644071,0,0,3.7381712526,9
0.120964,910920,55,53.47618942,24.288492286,37.596093445,25.083398038,15.732991831,9.2066735393,15.163507557,10.124494255,44.133912777,37.806205653,19.831431624,9.892997902,10.975735843,41.69794873,22.049785046,35.948249549,21.706237506,0,0,2.3169824674,9
1.635233,753558,56,35.910788323,22.824643674,35.32335231,21.284622748,18.243474806,10.044527309,14.830475746,9.1844379033,39.640818012,26.388549516,17.314486779,10.027880666,9.5947131738,35.623545529,33.809901446,53.22196352,23.679037128,0,0,2.3377517535,5
-2.216694,753577,56,42.664845865,21.921156811,31.952499426,17.975664162,16.95599617,9.2588230758,16.476668318,8.8986775094,38.36152326,30.699142536,17.877384427,8.6985847108,11.101425741,40.645326016,29.828884511,31.804130288,24.589782517,0,0,1.7835734057,6
-1.93286,905948,56,58.560360675,29.592524579,37.23127105,23.161819177,21.462298759,10.392422187,18.338842368,10.43895736,42.559717562,33.709636537,22.599068732,11.307576203,12.655781679,46.068687804,33.073670463,51.593407945,20.213658125,0,0,3.6550583997,6
-2.588901,905978,56,46.5648385,28.450828401,32.109323102,21.5513969,14.541122603,8.910284793,14.957154927,9.8102486058,36.901078681,42.896116819,21.070747195,8.9924187106,11.056777778,42.152987929,32.826287882,34.319466397,24.089245105,0,0,2.063686582,1
0.07224,905980,56,24.031962577,33.634804536,31.372908933,15.32488749,12.320755054,8.4585910641,18.393329392,8.6875293143,37.177814095,33.136266741,20.230405892,8.2763608946,11.678958849,44.938032933,38.333797137,39.175287153,23.898572713,0,0,2.1333565642,2
-1.792364,909250,56,27.213536033,28.269180876,36.480663998,20.888530553,14.994166862,9.1336898292,15.966024949,9.0908131717,45.327081155,42.234555537,19.801342155,9.0019661676,11.273655639,41.960025809,30.319535961,38.402564468,22.508981329,0,0,2.4827857413,5
2.238523,909730,56,9.4032518559,16.65420112,20.327176097,10.397896125,12.544588841,9.396758002,17.130337085,10.464946273,31.712024415,34.229118389,17.381255349,9.5084793739,10.502920687,39.908912724,22.584626354,41.091489085,23.408489969,0,0,1.7836127323,2
-1.579293,909974,56,63.19443974,37.172786154,44.744246596,32.670893609,19.597666248,9.785302431,17.189824196,11.044202321,43.175300702,52.888579748,27.508773763,11.696108349,13.58576417,49.620288578,39.908826677,47.223392261,20.38644071,0,0,3.7381712526,3
-3.850027,910920,56,53.47618942,24.288492286,37.596093445,25.083398038,15.732991831,9.2066735393,15.163507557,10.124494255,44.133912777,37.806205653,19.831431624,9.892997902,10.975735843,41.69794873,22.049785046,35.948249549,21.706237506,0,0,2.3169824674,3
3.405646,753558,59,35.910788323,22.824643674,35.32335231,21.284622748,18.243474806,10.044527309,14.830475746,9.1844379033,39.640818012,26.388549516,17.314486779,10.027880666,9.5947131738,35.623545529,33.809901446,53.22196352,23.679037128,0,0,2.3377517535,5
3.2108,753577,59,42.664845865,21.921156811,31.952499426,17.975664162,16.95599617,9.2588230758,16.476668318,8.8986775094,38.36152326,30.699142536,17.877384427,8.6985847108,11.101425741,40.645326016,29.828884511,31.804130288,24.589782517,0,0,1.7835734057,5
5.951275,905948,59,58.560360675,29.592524579,37.23127105,23.161819177,21.462298759,10.392422187,18.338842368,10.43895736,42.559717562,33.709636537,22.599068732,11.307576203,12.655781679,46.068687804,33.073670463,51.593407945,20.213658125,0,0,3.6550583997,4
4.678108,905978,59,46.5648385,28.450828401,32.109323102,21.5513969,14.541122603,8.910284793,14.957154927,9.8102486058,36.901078681,42.896116819,21.070747195,8.9924187106,11.056777778,42.152987929,32.826287882,34.319466397,24.089245105,0,0,2.063686582,4
3.797016,905980,59,24.031962577,33.634804536,31.372908933,15.32488749,12.320755054,8.4585910641,18.393329392,8.6875293143,37.177814095,33.136266741,20.230405892,8.2763608946,11.678958849,44.938032933,38.333797137,39.175287153,23.898572713,0,0,2.1333565642,6
3.478585,909250,59,27.213536033,28.269180876,36.480663998,20.888530553,14.994166862,9.1336898292,15.966024949,9.0908131717,45.327081155,42.234555537,19.801342155,9.0019661676,11.273655639,41.960025809,30.319535961,38.402564468,22.508981329,0,0,2.4827857413,1
3.89692,909730,59,9.4032518559,16.65420112,20.327176097,10.397896125,12.544588841,9.396758002,17.130337085,10.464946273,31.712024415,34.229118389,17.381255349,9.5084793739,10.502920687,39.908912724,22.584626354,41.091489085,23.408489969,0,0,1.7836127323,7
4.165099,909974,59,63.19443974,37.172786154,44.744246596,32.670893609,19.597666248,9.785302431,17.189824196,11.044202321,43.175300702,52.888579748,27.508773763,11.696108349,13.58576417,49.620288578,39.908826677,47.223392261,20.38644071,0,0,3.7381712526,9
3.101059,910920,59,53.47618942,24.288492286,37.596093445,25.083398038,15.732991831,9.2066735393,15.163507557,10.124494255,44.133912777,37.806205653,19.831431624,9.892997902,10.975735843,41.69794873,22.049785046,35.948249549,21.706237506,0,0,2.3169824674,7
-2.08139,753558,60,35.910788323,22.824643674,35.32335231,21.284622748,18.243474806,10.044527309,14.830475746,9.1844379033,39.640818012,26.388549516,17.314486779,10.027880666,9.5947131738,35.623545529,33.809901446,53.22196352,23.679037128,0,0,2.3377517535,2
-2.355047,753577,60,42.664845865,21.921156811,31.952499426,17.975664162,16.95599617,9.2588230758,16.476668318,8.8986775094,38.36152326,30.699142536,17.877384427,8.6985847108,11.101425741,40.645326016,29.828884511,31.804130288,24.589782517,0,0,1.7835734057,9
1.230525,905948,60,58.560360675,29.592524579,37.23127105,23.161819177,21.462298759,10.392422187,18.338842368,10.43895736,42.559717562,33.709636537,22.599068732,11.307576203,12.655781679,46.068687804,33.073670463,51.593407945,20.213658125,0,0,3.6550583997,10
-2.48426,905978,60,46.5648385,28.450828401,32.109323102,21.5513969,14.541122603,8.910284793,14.957154927,9.8102486058,36.901078681,42.896116819,21.070747195,8.9924187106,11.056777778,42.152987929,32.826287882,34.319466397,24.089245105,0,0,2.063686582,3
-2.255751,905980,60,24.031962577,33.634804536,31.372908933,15.32488749,12.320755054,8.4585910641,18.393329392,8.6875293143,37.177814095,33.136266741,20.230405892,8.2763608946,11.678958849,44.938032933,38.333797137,39.175287153,23.898572713,0,0,2.1333565642,8
-1.169805,909250,60,27.213536033,28.269180876,36.480663998,20.888530553,14.994166862,9.1336898292,15.966024949,9.0908131717,45.327081155,42.234555537,19.801342155,9.0019661676,11.273655639,41.960025809,30.319535961,38.402564468,22.508981329,0,0,2.4827857413,5
-3.392045,909730,60,9.4032518559,16.65420112,20.327176097,10.397896125,12.544588841,9.396758002,17.130337085,10.464946273,31.712024415,34.229118389,17.381255349,9.5084793739,10.502920687,39.908912724,22.584626354,41.091489085,23.408489969,0,0,1.7836127323,10
1.097006,909974,60,63.19443974,37.172786154,44.744246596,32.670893609,19.597666248,9.785302431,17.189824196,11.044202321,43.175300702,52.888579748,27.508773763,11.696108349,13.58576417,49.620288578,39.908826677,47.223392261,20.38644071,0,0,3.7381712526,1
-0.329973,910920,60,53.47618942,24.288492286,37.596093445,25.083398038,15.732991831,9.2066735393,15.163507557,10.124494255,44.133912777,37.806205653,19.831431624,9.892997902,10.975735843,41.69794873,22.049785046,35.948249549,21.706237506,0,0,2.3169824674,8
2.240481,753558,63,35.910788323,22.824643674,35.32335231,21.284622748,18.243474806,10.044527309,14.830475746,9.1844379033,39.640818012,26.388549516,17.314486779,10.027880666,9.5947131738,35.623545529,33.809901446,53.22196352,23.679037128,0,0,2.3377517535,1
2.806471,753577,63,42.664845865,21.921156811,31.952499426,17.975664162,16.95599617,9.2588230758,16.476668318,8.8986775094,38.36152326,30.699142536,17.877384427,8.6985847108,11.101425741,40.645326016,29.828884511,31.804130288,24.589782517,0,0,1.7835734057,4
5.860662,905948,63,58.560360675,29.592524579,37.23127105,23.161819177,21.462298759,10.392422187,18.338842368,10.43895736,42.559717562,33.709636537,22.599068732,11.307576203,12.655781679,46.068687804,33.073670463,51.593407945,20.213658125,0,0,3.6550583997,9
2.85912,905978,63,46.5648385,28.450828401,32.109323102,21.5513969,14.541122603,8.910284793,14.957154927,9.8102486058,36.901078681,42.896116819,21.070747195,8.9924187106,11.056777778,42.152987929,32.826287882,34.319466397,24.089245105,0,0,2.063686582,6
3.495199,905980,63,24.031962577,33.634804536,31.372908933,15.32488749,12.320755054,8.4585910641,18.393329392,8.6875293143,37.177814095,33.136266741,20.230405892,8.2763608946,11.678958849,44.938032933,38.333797137,39.175287153,23.898572713,0,0,2.1333565642,4
2.10954,909250,63,27.213536033,28.269180876,36.480663998,20.888530553,14.994166862,9.1336898292,15.966024949,9.0908131717,45.327081155,42.234555537,19.801342155,9.0019661676,11.273655639,41.960025809,30.319535961,38.402564468,22.508981329,0,0,2.4827857413,6
3.15276,909730,63,9.4032518559,16.65420112,20.327176097,10.397896125,12.544588841,9.396758002,17.130337085,10.464946273,31.712024415,34.229118389,17.381255349,9.5084793739,10.502920687,39.908912724,22.584626354,41.091489085,23.408489969,0,0,1.7836127323,3
2.987881,909974,63,63.19443974,37.172786154,44.744246596,32.670893609,19.597666248,9.785302431,17.189824196,11.044202321,43.175300702,52.888579748,27.508773763,11.696108349,13.58576417,49.620288578,39.908826677,47.223392261,20.38644071,0,0,3.7381712526,8
3.472006,910920,63,53.47618942,24.288492286,37.596093445,25.083398038,15.732991831,9.2066735393,15.163507557,10.124494255,44.133912777,37.806205653,19.831431624,9.892997902,10.975735843,41.69794873,22.049785046,35.948249549,21.706237506,0,0,2.3169824674,2
1.424546,753558,64,35.910788323,22.824643674,35.32335231,21.284622748,18.243474806,10.044527309,14.830475746,9.1844379033,39.640818012,26.388549516,17.314486779,10.027880666,9.5947131738,35.623545529,33.809901446,53.22196352,23.679037128,0,0,2.3377517535,1
0.816847,753577,64,42.664845865,21.921156811,31.952499426,17.975664162,16.95599617,9.2588230758,16.476668318,8.8986775094,38.36152326,30.699142536,17.877384427,8.6985847108,11.101425741,40.645326016,29.828884511,31.804130288,24.589782517,0,0,1.7835734057,2
4.789766,905948,64,58.560360675,29.592524579,37.23127105,23.161819177,21.462298759,10.392422187,18.338842368,10.43895736,42.559717562,33.709636537,22.599068732,11.307576203,12.655781679,46.068687804,33.073670463,51.593407945,20.213658125,0,0,3.6550583997,5
1.729296,905978,64,46.5648385,28.450828401,32.109323102,21.5513969,14.541122603,8.910284793,14.957154927,9.8102486058,36.901078681,42.896116819,21.070747195,8.9924187106,11.056777778,42.152987929,32.826287882,34.319466397,24.089245105,0,0,2.063686582,7
0.550826,905980,64,24.031962577,33.634804536,31.372908933,15.32488749,12.320755054,8.4585910641,18.393329392,8.6875293143,37.177814095,33.136266741,20.230405892,8.2763608946,11.678958849,44.938032933,38.333797137,39.175287153,23.898572713,0,0,2.1333565642,4
1.915827,909250,64,27.213536033,28.269180876,36.480663998,20.888530553,14.994166862,9.1336898292,15.966024949,9.0908131717,45.327081155,42.234555537,19.801342155,9.0019661676,11.273655639,41.960025809,30.319535961,38.402564468,22.508981329,0,0,2.4827857413,5
2.762829,909730,64,9.4032518559,16.65420112,20.327176097,10.397896125,12.544588841,9.396758002,17.130337085,10.464946273,31.712024415,34.229118389,17.381255349,9.5084793739,10.502920687,39.908912724,22.584626354,41.091489085,23.408489969,0,0,1.7836127323,1
