IC50,Cancer,Drug,PWY_R_HSA_450385_EXP,MOT_2D_beta3strand_EXP,SFAM_IRAK_EXP,GO_0032793,REC_R_HSA_109857,GO_0048168_EXP,MUT_PKN2,PWY_R_HSA_1280215_EXP_X_PWY_R_HSA_5683057_EXP,GO_0090002_EXP,GO_0032007_EXP,PWY_R_HSA_397014,PKA_183_A_CSV,PWY_R_HSA_198725_EXP,GO_0006368_EXP,PKA_252_ENG,REC_R_HSA_8857565_EXP_X_REC_R_HSA_8868658_EXP,Fingerprint_828,MUT_HCK_EXP,MUT_MAPK3_EXP,GO_0001662,DOM_FERM_M_EXP,PWY_R_HSA_1227986,GO_0016525,SDOM_subdomainI_EXP,GO_0034613_CSV,GO_0006928_EXP_X_GO_0045785_EXP,PKA_196_POL,GO_0016192_EXP,GO_0001865,SFAM_Trio_EXP,MOT_2D_beta2strand_CSV,GO_0022038_CSV,PWY_R_HSA_112409_CSV_X_PWY_R_HSA_375165_CSV
5.584989,1240174,290,13.8581178257725,16.8055600635564,0,3,4,6.23109276539432,0,7320.14392248625,6.61070974216831,0,19,0,15.650399494572,0,0,57.0897456788882,0,0,0,1,0,4,3,9.71859618886166,0,0,0.299999999999999,21.9654986501504,1,13.9844039341689,0.837932,0,0.520921168416
5.267138,907000,291,0,0,0,1,0,0,1,103.107130959732,3.19566829209122,0,5,0,6.60495302904783,0,0,0,0,0,0,0,0,0,1,3.09059668759507,0,0,0,8.98022745823505,0,3.01297054286316,0,0.857955,0
3.505914,907051,291,0,11.7382190957103,2.82724190192354,0,2,6.4212521432244,1,5273.61261215535,0,0,12,0,11.4794063985645,0,0,0,0,0,0,1,0,8,0,0,0,0,0,3.24426705757193,1,33.5300853271074,0,0,0.591882202485
4.918302,908130,291,0,0,3.07079357206657,2,1,0,0,27.9181182742244,3.55147829756093,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.484534,909735,291,0,0,0,1,2,0,1,934.67869414332,0,0,8,0,9.8205987322927,0,0,0,0,0,5.4335252285397,0,0,0,2,28.564856544254,0,52.4511850228208,0,0,0,12.4945593426427,0,0,0.594275023776
3.091136,910691,291,0,4.84989702137368,0,0,0,0,0,11.9547141730447,0,21.252293448686,1,0,0,0,0,0,0,0,0,0,0,1,0,3.45755899053721,0,0,0,0,0,4.87111844491476,0,0,0
2.937262,910781,291,0,0,0,1,2,0,0,385.802122347504,0,0,7,0,10.3302853338927,9.61626680619281,0,0,0,0,5.53127813225073,0,0,0,1,17.2829104859167,1.503978,0,0,0,1,5.39216651264735,0.734481,0,0
3.871734,924187,291,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.895004,930082,291,0,3.26943464043228,0,0,3,3.16317921587093,0,2119.37473434819,10.7548723310424,0,7,0,6.80366523495656,0,0,30.9153424758516,0,3.02448041600228,0,2,0,4,3,10.1070718397541,0,52.1410103499529,0,3.16317921587093,0,41.3738908109935,1.463166,0,0
3.335982,1240127,291,5.3941356068904,3.29222606649501,2.92188927476455,2,5,6.5025671341448,2,7470.04861489563,15.1696538256622,5.40799302334261,27,0.704281,20.9916407069932,22.1314218994161,0,82.9379483426064,0,0,0,3,3.61237838633275,2,7,31.0663927387774,0,0,0,15.8977815383714,2,47.2736869238469,2.114401,0.815758,0
3.195041,1240174,291,13.8581178257725,16.8055600635564,0,3,4,6.23109276539432,0,7320.14392248625,6.61070974216831,0,19,0,15.650399494572,0,0,57.0897456788882,0,0,0,1,0,4,3,9.71859618886166,0,0,0.299999999999999,21.9654986501504,1,13.9844039341689,0.837932,0,0.520921168416
2.687391,907000,292,0,0,0,1,0,0,1,103.107130959732,3.19566829209122,0,5,0,6.60495302904783,0,0,0,0,0,0,0,0,0,1,3.09059668759507,0,0,0,8.98022745823505,0,3.01297054286316,0,0.857955,0
5.00853,907051,292,0,11.7382190957103,2.82724190192354,0,2,6.4212521432244,1,5273.61261215535,0,0,12,0,11.4794063985645,0,0,0,0,0,0,1,0,8,0,0,0,0,0,3.24426705757193,1,33.5300853271074,0,0,0.591882202485
4.194698,908130,292,0,0,3.07079357206657,2,1,0,0,27.9181182742244,3.55147829756093,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.558992,909735,292,0,0,0,1,2,0,1,934.67869414332,0,0,8,0,9.8205987322927,0,0,0,0,0,5.4335252285397,0,0,0,2,28.564856544254,0,52.4511850228208,0,0,0,12.4945593426427,0,0,0.594275023776
3.376126,910691,292,0,4.84989702137368,0,0,0,0,0,11.9547141730447,0,21.252293448686,1,0,0,0,0,0,0,0,0,0,0,1,0,3.45755899053721,0,0,0,0,0,4.87111844491476,0,0,0
3.195842,910781,292,0,0,0,1,2,0,0,385.802122347504,0,0,7,0,10.3302853338927,9.61626680619281,0,0,0,0,5.53127813225073,0,0,0,1,17.2829104859167,1.503978,0,0,0,1,5.39216651264735,0.734481,0,0
4.275669,924187,292,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.923666,930082,292,0,3.26943464043228,0,0,3,3.16317921587093,0,2119.37473434819,10.7548723310424,0,7,0,6.80366523495656,0,0,30.9153424758516,0,3.02448041600228,0,2,0,4,3,10.1070718397541,0,52.1410103499529,0,3.16317921587093,0,41.3738908109935,1.463166,0,0
4.483534,1240127,292,5.3941356068904,3.29222606649501,2.92188927476455,2,5,6.5025671341448,2,7470.04861489563,15.1696538256622,5.40799302334261,27,0.704281,20.9916407069932,22.1314218994161,0,82.9379483426064,0,0,0,3,3.61237838633275,2,7,31.0663927387774,0,0,0,15.8977815383714,2,47.2736869238469,2.114401,0.815758,0
3.238196,1240174,292,13.8581178257725,16.8055600635564,0,3,4,6.23109276539432,0,7320.14392248625,6.61070974216831,0,19,0,15.650399494572,0,0,57.0897456788882,0,0,0,1,0,4,3,9.71859618886166,0,0,0.299999999999999,21.9654986501504,1,13.9844039341689,0.837932,0,0.520921168416
3.762041,907000,293,0,0,0,1,0,0,1,103.107130959732,3.19566829209122,0,5,0,6.60495302904783,0,0,0,0,0,0,0,0,0,1,3.09059668759507,0,0,0,8.98022745823505,0,3.01297054286316,0,0.857955,0
4.081009,907051,293,0,11.7382190957103,2.82724190192354,0,2,6.4212521432244,1,5273.61261215535,0,0,12,0,11.4794063985645,0,0,0,0,0,0,1,0,8,0,0,0,0,0,3.24426705757193,1,33.5300853271074,0,0,0.591882202485
3.998614,908130,293,0,0,3.07079357206657,2,1,0,0,27.9181182742244,3.55147829756093,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.530708,909735,293,0,0,0,1,2,0,1,934.67869414332,0,0,8,0,9.8205987322927,0,0,0,0,0,5.4335252285397,0,0,0,2,28.564856544254,0,52.4511850228208,0,0,0,12.4945593426427,0,0,0.594275023776
3.744036,910691,293,0,4.84989702137368,0,0,0,0,0,11.9547141730447,0,21.252293448686,1,0,0,0,0,0,0,0,0,0,0,1,0,3.45755899053721,0,0,0,0,0,4.87111844491476,0,0,0
3.954591,910781,293,0,0,0,1,2,0,0,385.802122347504,0,0,7,0,10.3302853338927,9.61626680619281,0,0,0,0,5.53127813225073,0,0,0,1,17.2829104859167,1.503978,0,0,0,1,5.39216651264735,0.734481,0,0
4.594365,924187,293,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.697102,930082,293,0,3.26943464043228,0,0,3,3.16317921587093,0,2119.37473434819,10.7548723310424,0,7,0,6.80366523495656,0,0,30.9153424758516,0,3.02448041600228,0,2,0,4,3,10.1070718397541,0,52.1410103499529,0,3.16317921587093,0,41.3738908109935,1.463166,0,0
4.803539,1240127,293,5.3941356068904,3.29222606649501,2.92188927476455,2,5,6.5025671341448,2,7470.04861489563,15.1696538256622,5.40799302334261,27,0.704281,20.9916407069932,22.1314218994161,0,82.9379483426064,0,0,0,3,3.61237838633275,2,7,31.0663927387774,0,0,0,15.8977815383714,2,47.2736869238469,2.114401,0.815758,0
3.032066,1240174,293,13.8581178257725,16.8055600635564,0,3,4,6.23109276539432,0,7320.14392248625,6.61070974216831,0,19,0,15.650399494572,0,0,57.0897456788882,0,0,0,1,0,4,3,9.71859618886166,0,0,0.299999999999999,21.9654986501504,1,13.9844039341689,0.837932,0,0.520921168416
5.293266,907000,294,0,0,0,1,0,0,1,103.107130959732,3.19566829209122,0,5,0,6.60495302904783,0,0,0,0,0,0,0,0,0,1,3.09059668759507,0,0,0,8.98022745823505,0,3.01297054286316,0,0.857955,0
5.537681,907051,294,0,11.7382190957103,2.82724190192354,0,2,6.4212521432244,1,5273.61261215535,0,0,12,0,11.4794063985645,0,0,0,0,0,0,1,0,8,0,0,0,0,0,3.24426705757193,1,33.5300853271074,0,0,0.591882202485
5.403925,908130,294,0,0,3.07079357206657,2,1,0,0,27.9181182742244,3.55147829756093,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.116559,909735,294,0,0,0,1,2,0,1,934.67869414332,0,0,8,0,9.8205987322927,0,0,0,0,0,5.4335252285397,0,0,0,2,28.564856544254,0,52.4511850228208,0,0,0,12.4945593426427,0,0,0.594275023776
3.454168,910691,294,0,4.84989702137368,0,0,0,0,0,11.9547141730447,0,21.252293448686,1,0,0,0,0,0,0,0,0,0,0,1,0,3.45755899053721,0,0,0,0,0,4.87111844491476,0,0,0
5.178283,910781,294,0,0,0,1,2,0,0,385.802122347504,0,0,7,0,10.3302853338927,9.61626680619281,0,0,0,0,5.53127813225073,0,0,0,1,17.2829104859167,1.503978,0,0,0,1,5.39216651264735,0.734481,0,0
3.835328,924187,294,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.280851,930082,294,0,3.26943464043228,0,0,3,3.16317921587093,0,2119.37473434819,10.7548723310424,0,7,0,6.80366523495656,0,0,30.9153424758516,0,3.02448041600228,0,2,0,4,3,10.1070718397541,0,52.1410103499529,0,3.16317921587093,0,41.3738908109935,1.463166,0,0
3.233358,1240127,294,5.3941356068904,3.29222606649501,2.92188927476455,2,5,6.5025671341448,2,7470.04861489563,15.1696538256622,5.40799302334261,27,0.704281,20.9916407069932,22.1314218994161,0,82.9379483426064,0,0,0,3,3.61237838633275,2,7,31.0663927387774,0,0,0,15.8977815383714,2,47.2736869238469,2.114401,0.815758,0
4.569949,1240174,294,13.8581178257725,16.8055600635564,0,3,4,6.23109276539432,0,7320.14392248625,6.61070974216831,0,19,0,15.650399494572,0,0,57.0897456788882,0,0,0,1,0,4,3,9.71859618886166,0,0,0.299999999999999,21.9654986501504,1,13.9844039341689,0.837932,0,0.520921168416
4.623618,907000,295,0,0,0,1,0,0,1,103.107130959732,3.19566829209122,0,5,0,6.60495302904783,0,0,0,0,0,0,0,0,0,1,3.09059668759507,0,0,0,8.98022745823505,0,3.01297054286316,0,0.857955,0
4.071846,907051,295,0,11.7382190957103,2.82724190192354,0,2,6.4212521432244,1,5273.61261215535,0,0,12,0,11.4794063985645,0,0,0,0,0,0,1,0,8,0,0,0,0,0,3.24426705757193,1,33.5300853271074,0,0,0.591882202485
4.797719,908130,295,0,0,3.07079357206657,2,1,0,0,27.9181182742244,3.55147829756093,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.389324,909735,295,0,0,0,1,2,0,1,934.67869414332,0,0,8,0,9.8205987322927,0,0,0,0,0,5.4335252285397,0,0,0,2,28.564856544254,0,52.4511850228208,0,0,0,12.4945593426427,0,0,0.594275023776
2.804669,910691,295,0,4.84989702137368,0,0,0,0,0,11.9547141730447,0,21.252293448686,1,0,0,0,0,0,0,0,0,0,0,1,0,3.45755899053721,0,0,0,0,0,4.87111844491476,0,0,0
3.85213,910781,295,0,0,0,1,2,0,0,385.802122347504,0,0,7,0,10.3302853338927,9.61626680619281,0,0,0,0,5.53127813225073,0,0,0,1,17.2829104859167,1.503978,0,0,0,1,5.39216651264735,0.734481,0,0
2.901185,924187,295,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.364309,930082,295,0,3.26943464043228,0,0,3,3.16317921587093,0,2119.37473434819,10.7548723310424,0,7,0,6.80366523495656,0,0,30.9153424758516,0,3.02448041600228,0,2,0,4,3,10.1070718397541,0,52.1410103499529,0,3.16317921587093,0,41.3738908109935,1.463166,0,0
3.064816,1240127,295,5.3941356068904,3.29222606649501,2.92188927476455,2,5,6.5025671341448,2,7470.04861489563,15.1696538256622,5.40799302334261,27,0.704281,20.9916407069932,22.1314218994161,0,82.9379483426064,0,0,0,3,3.61237838633275,2,7,31.0663927387774,0,0,0,15.8977815383714,2,47.2736869238469,2.114401,0.815758,0
3.262039,1240174,295,13.8581178257725,16.8055600635564,0,3,4,6.23109276539432,0,7320.14392248625,6.61070974216831,0,19,0,15.650399494572,0,0,57.0897456788882,0,0,0,1,0,4,3,9.71859618886166,0,0,0.299999999999999,21.9654986501504,1,13.9844039341689,0.837932,0,0.520921168416
3.981762,907000,298,0,0,0,1,0,0,1,103.107130959732,3.19566829209122,0,5,0,6.60495302904783,0,0,0,0,0,0,0,0,0,1,3.09059668759507,0,0,0,8.98022745823505,0,3.01297054286316,0,0.857955,0
4.278031,907051,298,0,11.7382190957103,2.82724190192354,0,2,6.4212521432244,1,5273.61261215535,0,0,12,0,11.4794063985645,0,0,0,0,0,0,1,0,8,0,0,0,0,0,3.24426705757193,1,33.5300853271074,0,0,0.591882202485
4.158451,908130,298,0,0,3.07079357206657,2,1,0,0,27.9181182742244,3.55147829756093,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3.229829,909735,298,0,0,0,1,2,0,1,934.67869414332,0,0,8,0,9.8205987322927,0,0,0,0,0,5.4335252285397,0,0,0,2,28.564856544254,0,52.4511850228208,0,0,0,12.4945593426427,0,0,0.594275023776
4.942494,910691,298,0,4.84989702137368,0,0,0,0,0,11.9547141730447,0,21.252293448686,1,0,0,0,0,0,0,0,0,0,0,1,0,3.45755899053721,0,0,0,0,0,4.87111844491476,0,0,0
4.423446,910781,298,0,0,0,1,2,0,0,385.802122347504,0,0,7,0,10.3302853338927,9.61626680619281,0,0,0,0,5.53127813225073,0,0,0,1,17.2829104859167,1.503978,0,0,0,1,5.39216651264735,0.734481,0,0
5.998784,924187,298,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.065412,930082,298,0,3.26943464043228,0,0,3,3.16317921587093,0,2119.37473434819,10.7548723310424,0,7,0,6.80366523495656,0,0,30.9153424758516,0,3.02448041600228,0,2,0,4,3,10.1070718397541,0,52.1410103499529,0,3.16317921587093,0,41.3738908109935,1.463166,0,0
5.378986,1240127,298,5.3941356068904,3.29222606649501,2.92188927476455,2,5,6.5025671341448,2,7470.04861489563,15.1696538256622,5.40799302334261,27,0.704281,20.9916407069932,22.1314218994161,0,82.9379483426064,0,0,0,3,3.61237838633275,2,7,31.0663927387774,0,0,0,15.8977815383714,2,47.2736869238469,2.114401,0.815758,0
4.579712,1240174,298,13.8581178257725,16.8055600635564,0,3,4,6.23109276539432,0,7320.14392248625,6.61070974216831,0,19,0,15.650399494572,0,0,57.0897456788882,0,0,0,1,0,4,3,9.71859618886166,0,0,0.299999999999999,21.9654986501504,1,13.9844039341689,0.837932,0,0.520921168416
2.55352,907000,299,0,0,0,1,0,0,1,103.107130959732,3.19566829209122,0,5,0,6.60495302904783,0,0,0,0,0,0,0,0,0,1,3.09059668759507,0,0,0,8.98022745823505,0,3.01297054286316,0,0.857955,0
3.883429,907051,299,0,11.7382190957103,2.82724190192354,0,2,6.4212521432244,1,5273.61261215535,0,0,12,0,11.4794063985645,0,0,0,0,0,0,1,0,8,0,0,0,0,0,3.24426705757193,1,33.5300853271074,0,0,0.591882202485
-0.733414,908130,299,0,0,3.07079357206657,2,1,0,0,27.9181182742244,3.55147829756093,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.748915,909735,299,0,0,0,1,2,0,1,934.67869414332,0,0,8,0,9.8205987322927,0,0,0,0,0,5.4335252285397,0,0,0,2,28.564856544254,0,52.4511850228208,0,0,0,12.4945593426427,0,0,0.594275023776
-1.736327,910691,299,0,4.84989702137368,0,0,0,0,0,11.9547141730447,0,21.252293448686,1,0,0,0,0,0,0,0,0,0,0,1,0,3.45755899053721,0,0,0,0,0,4.87111844491476,0,0,0
-0.4477,910781,299,0,0,0,1,2,0,0,385.802122347504,0,0,7,0,10.3302853338927,9.61626680619281,0,0,0,0,5.53127813225073,0,0,0,1,17.2829104859167,1.503978,0,0,0,1,5.39216651264735,0.734481,0,0
1.023914,924187,299,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.958758,930082,299,0,3.26943464043228,0,0,3,3.16317921587093,0,2119.37473434819,10.7548723310424,0,7,0,6.80366523495656,0,0,30.9153424758516,0,3.02448041600228,0,2,0,4,3,10.1070718397541,0,52.1410103499529,0,3.16317921587093,0,41.3738908109935,1.463166,0,0
1.656641,1240127,299,5.3941356068904,3.29222606649501,2.92188927476455,2,5,6.5025671341448,2,7470.04861489563,15.1696538256622,5.40799302334261,27,0.704281,20.9916407069932,22.1314218994161,0,82.9379483426064,0,0,0,3,3.61237838633275,2,7,31.0663927387774,0,0,0,15.8977815383714,2,47.2736869238469,2.114401,0.815758,0
1.591207,1240174,299,13.8581178257725,16.8055600635564,0,3,4,6.23109276539432,0,7320.14392248625,6.61070974216831,0,19,0,15.650399494572,0,0,57.0897456788882,0,0,0,1,0,4,3,9.71859618886166,0,0,0.299999999999999,21.9654986501504,1,13.9844039341689,0.837932,0,0.520921168416
3.000279,907000,301,0,0,0,1,0,0,1,103.107130959732,3.19566829209122,0,5,0,6.60495302904783,0,0,0,0,0,0,0,0,0,1,3.09059668759507,0,0,0,8.98022745823505,0,3.01297054286316,0,0.857955,0
4.932813,907051,301,0,11.7382190957103,2.82724190192354,0,2,6.4212521432244,1,5273.61261215535,0,0,12,0,11.4794063985645,0,0,0,0,0,0,1,0,8,0,0,0,0,0,3.24426705757193,1,33.5300853271074,0,0,0.591882202485
3.15014,908130,301,0,0,3.07079357206657,2,1,0,0,27.9181182742244,3.55147829756093,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.267949,909735,301,0,0,0,1,2,0,1,934.67869414332,0,0,8,0,9.8205987322927,0,0,0,0,0,5.4335252285397,0,0,0,2,28.564856544254,0,52.4511850228208,0,0,0,12.4945593426427,0,0,0.594275023776
1.543135,910691,301,0,4.84989702137368,0,0,0,0,0,11.9547141730447,0,21.252293448686,1,0,0,0,0,0,0,0,0,0,0,1,0,3.45755899053721,0,0,0,0,0,4.87111844491476,0,0,0
2.457764,910781,301,0,0,0,1,2,0,0,385.802122347504,0,0,7,0,10.3302853338927,9.61626680619281,0,0,0,0,5.53127813225073,0,0,0,1,17.2829104859167,1.503978,0,0,0,1,5.39216651264735,0.734481,0,0
4.047145,924187,301,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.144019,930082,301,0,3.26943464043228,0,0,3,3.16317921587093,0,2119.37473434819,10.7548723310424,0,7,0,6.80366523495656,0,0,30.9153424758516,0,3.02448041600228,0,2,0,4,3,10.1070718397541,0,52.1410103499529,0,3.16317921587093,0,41.3738908109935,1.463166,0,0
2.097376,1240127,301,5.3941356068904,3.29222606649501,2.92188927476455,2,5,6.5025671341448,2,7470.04861489563,15.1696538256622,5.40799302334261,27,0.704281,20.9916407069932,22.1314218994161,0,82.9379483426064,0,0,0,3,3.61237838633275,2,7,31.0663927387774,0,0,0,15.8977815383714,2,47.2736869238469,2.114401,0.815758,0
3.604201,1240174,301,13.8581178257725,16.8055600635564,0,3,4,6.23109276539432,0,7320.14392248625,6.61070974216831,0,19,0,15.650399494572,0,0,57.0897456788882,0,0,0,1,0,4,3,9.71859618886166,0,0,0.299999999999999,21.9654986501504,1,13.9844039341689,0.837932,0,0.520921168416
1.192922,907000,302,0,0,0,1,0,0,1,103.107130959732,3.19566829209122,0,5,0,6.60495302904783,0,0,0,0,0,0,0,0,0,1,3.09059668759507,0,0,0,8.98022745823505,0,3.01297054286316,0,0.857955,0
3.417109,907051,302,0,11.7382190957103,2.82724190192354,0,2,6.4212521432244,1,5273.61261215535,0,0,12,0,11.4794063985645,0,0,0,0,0,0,1,0,8,0,0,0,0,0,3.24426705757193,1,33.5300853271074,0,0,0.591882202485
2.164031,908130,302,0,0,3.07079357206657,2,1,0,0,27.9181182742244,3.55147829756093,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-1.883829,909735,302,0,0,0,1,2,0,1,934.67869414332,0,0,8,0,9.8205987322927,0,0,0,0,0,5.4335252285397,0,0,0,2,28.564856544254,0,52.4511850228208,0,0,0,12.4945593426427,0,0,0.594275023776
-3.425382,910691,302,0,4.84989702137368,0,0,0,0,0,11.9547141730447,0,21.252293448686,1,0,0,0,0,0,0,0,0,0,0,1,0,3.45755899053721,0,0,0,0,0,4.87111844491476,0,0,0
-1.549474,910781,302,0,0,0,1,2,0,0,385.802122347504,0,0,7,0,10.3302853338927,9.61626680619281,0,0,0,0,5.53127813225073,0,0,0,1,17.2829104859167,1.503978,0,0,0,1,5.39216651264735,0.734481,0,0
0.495052,924187,302,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.80707,930082,302,0,3.26943464043228,0,0,3,3.16317921587093,0,2119.37473434819,10.7548723310424,0,7,0,6.80366523495656,0,0,30.9153424758516,0,3.02448041600228,0,2,0,4,3,10.1070718397541,0,52.1410103499529,0,3.16317921587093,0,41.3738908109935,1.463166,0,0
0.594679,1240127,302,5.3941356068904,3.29222606649501,2.92188927476455,2,5,6.5025671341448,2,7470.04861489563,15.1696538256622,5.40799302334261,27,0.704281,20.9916407069932,22.1314218994161,0,82.9379483426064,0,0,0,3,3.61237838633275,2,7,31.0663927387774,0,0,0,15.8977815383714,2,47.2736869238469,2.114401,0.815758,0
-0.199649,1240174,302,13.8581178257725,16.8055600635564,0,3,4,6.23109276539432,0,7320.14392248625,6.61070974216831,0,19,0,15.650399494572,0,0,57.0897456788882,0,0,0,1,0,4,3,9.71859618886166,0,0,0.299999999999999,21.9654986501504,1,13.9844039341689,0.837932,0,0.520921168416
5.123048,907000,304,0,0,0,1,0,0,1,103.107130959732,3.19566829209122,0,5,0,6.60495302904783,0,0,0,0,0,0,0,0,0,1,3.09059668759507,0,0,0,8.98022745823505,0,3.01297054286316,0,0.857955,0
5.603893,907051,304,0,11.7382190957103,2.82724190192354,0,2,6.4212521432244,1,5273.61261215535,0,0,12,0,11.4794063985645,0,0,0,0,0,0,1,0,8,0,0,0,0,0,3.24426705757193,1,33.5300853271074,0,0,0.591882202485
5.230878,908130,304,0,0,3.07079357206657,2,1,0,0,27.9181182742244,3.55147829756093,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4.395509,909735,304,0,0,0,1,2,0,1,934.67869414332,0,0,8,0,9.8205987322927,0,0,0,0,0,5.4335252285397,0,0,0,2,28.564856544254,0,52.4511850228208,0,0,0,12.4945593426427,0,0,0.594275023776
2.210576,910691,304,0,4.84989702137368,0,0,0,0,0,11.9547141730447,0,21.252293448686,1,0,0,0,0,0,0,0,0,0,0,1,0,3.45755899053721,0,0,0,0,0,4.87111844491476,0,0,0
4.389328,910781,304,0,0,0,1,2,0,0,385.802122347504,0,0,7,0,10.3302853338927,9.61626680619281,0,0,0,0,5.53127813225073,0,0,0,1,17.2829104859167,1.503978,0,0,0,1,5.39216651264735,0.734481,0,0
3.973197,924187,304,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.572312,930082,304,0,3.26943464043228,0,0,3,3.16317921587093,0,2119.37473434819,10.7548723310424,0,7,0,6.80366523495656,0,0,30.9153424758516,0,3.02448041600228,0,2,0,4,3,10.1070718397541,0,52.1410103499529,0,3.16317921587093,0,41.3738908109935,1.463166,0,0
4.404549,1240127,304,5.3941356068904,3.29222606649501,2.92188927476455,2,5,6.5025671341448,2,7470.04861489563,15.1696538256622,5.40799302334261,27,0.704281,20.9916407069932,22.1314218994161,0,82.9379483426064,0,0,0,3,3.61237838633275,2,7,31.0663927387774,0,0,0,15.8977815383714,2,47.2736869238469,2.114401,0.815758,0
5.263057,1240174,304,13.8581178257725,16.8055600635564,0,3,4,6.23109276539432,0,7320.14392248625,6.61070974216831,0,19,0,15.650399494572,0,0,57.0897456788882,0,0,0,1,0,4,3,9.71859618886166,0,0,0.299999999999999,21.9654986501504,1,13.9844039341689,0.837932,0,0.520921168416
5.018582,907000,305,0,0,0,1,0,0,1,103.107130959732,3.19566829209122,0,5,0,6.60495302904783,0,0,0,0,0,0,0,0,0,1,3.09059668759507,0,0,0,8.98022745823505,0,3.01297054286316,0,0.857955,0
5.60383,907051,305,0,11.7382190957103,2.82724190192354,0,2,6.4212521432244,1,5273.61261215535,0,0,12,0,11.4794063985645,0,0,0,0,0,0,1,0,8,0,0,0,0,0,3.24426705757193,1,33.5300853271074,0,0,0.591882202485
3.961605,908130,305,0,0,3.07079357206657,2,1,0,0,27.9181182742244,3.55147829756093,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.781612,909735,305,0,0,0,1,2,0,1,934.67869414332,0,0,8,0,9.8205987322927,0,0,0,0,0,5.4335252285397,0,0,0,2,28.564856544254,0,52.4511850228208,0,0,0,12.4945593426427,0,0,0.594275023776
2.706885,910691,305,0,4.84989702137368,0,0,0,0,0,11.9547141730447,0,21.252293448686,1,0,0,0,0,0,0,0,0,0,0,1,0,3.45755899053721,0,0,0,0,0,4.87111844491476,0,0,0
3.277711,910781,305,0,0,0,1,2,0,0,385.802122347504,0,0,7,0,10.3302853338927,9.61626680619281,0,0,0,0,5.53127813225073,0,0,0,1,17.2829104859167,1.503978,0,0,0,1,5.39216651264735,0.734481,0,0
2.706188,924187,305,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.26831,930082,305,0,3.26943464043228,0,0,3,3.16317921587093,0,2119.37473434819,10.7548723310424,0,7,0,6.80366523495656,0,0,30.9153424758516,0,3.02448041600228,0,2,0,4,3,10.1070718397541,0,52.1410103499529,0,3.16317921587093,0,41.3738908109935,1.463166,0,0
3.628302,1240127,305,5.3941356068904,3.29222606649501,2.92188927476455,2,5,6.5025671341448,2,7470.04861489563,15.1696538256622,5.40799302334261,27,0.704281,20.9916407069932,22.1314218994161,0,82.9379483426064,0,0,0,3,3.61237838633275,2,7,31.0663927387774,0,0,0,15.8977815383714,2,47.2736869238469,2.114401,0.815758,0
5.001627,1240174,305,13.8581178257725,16.8055600635564,0,3,4,6.23109276539432,0,7320.14392248625,6.61070974216831,0,19,0,15.650399494572,0,0,57.0897456788882,0,0,0,1,0,4,3,9.71859618886166,0,0,0.299999999999999,21.9654986501504,1,13.9844039341689,0.837932,0,0.520921168416
