IC50,Cancer,Drug,From_Sanger,Fingerprint_834,Fingerprint_833,Fingerprint_830,Fingerprint_826,Fingerprint_825,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_801,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_791,Fingerprint_784,Fingerprint_780,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_710,Fingerprint_709,Fingerprint_705,Fingerprint_698,Fingerprint_697,Fingerprint_694,Fingerprint_687,Fingerprint_677,Fingerprint_674,Fingerprint_672,Fingerprint_669,Fingerprint_659,Fingerprint_650,Fingerprint_646,Fingerprint_644,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,PKA_62_HYD,PKA_62_POL,PKA_62_VOL,MUT_MYO3A_CSV,CNV_CDK12_gain,CNV_MET_gain,PWY_R_HSA_1257604_CSV,GO_0000165_CSV,GO_0006351,GO_0006351_CSV,GO_0007202,GO_0007399_CSV,GO_0060045_CSV,EXP_DAPK1,EXP_MET,PKA_163_ASA_X_Fingerprint_698,PKA_206_ASA_X_Fingerprint_576,PKA_206_ASA_X_Fingerprint_644,PKA_236_X_Fingerprint_644,PKA_236_X_Fingerprint_712,PKA_236_X_Fingerprint_797,PKA_283_B62_X_Fingerprint_644,PKA_293_ASA_X_Fingerprint_673,PKA_293_X_Fingerprint_646,PKA_294_ASA_X_Fingerprint_576,PKA_294_HYD_X_Fingerprint_576,EXP_ABL1_X_EXP_KAT5,EXP_ABL1_X_EXP_NBN,EXP_ABL1_X_EXP_SHC4,EXP_TAF1_X_EXP_HIST1H4C,EXP_TAF1_X_EXP_TEX10,Predicted IC50,Validation
4.973244,906848,1025,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800154,0.800154,1,0.800154,0,0,0,3.4069461143,4.2564688867,0,0,0,0,0,0,0,0,0,0,0,50.877540006,49.054903423,21.421616468,58.788234129,33.379868928,4.3797270476,1
3.359118,1298357,1013,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.8894084254,7.1838479365,0,0,0,0,0,0,0,0,0,0,0,41.714571056,42.344365605,17.768305386,67.946809061,41.417261993,2.8413640373,1
5.320748,1298358,257,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.4527818728,6.1099466963,0,0,0,0,0,0,0,0,0,-79.2,0.65,33.649454122,35.088195888,14.100512889,52.468234933,28.008141624,4.2799453669,8
-0.932401,907276,1059,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2891914018,5.0100708382,0,0,0,0,0,0,0,0,0,0,0,39.908244749,35.033095061,15.922635633,76.183192303,40.914325908,-0.440574768,7
0.595166,907055,254,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.76554,0.858268,4,0.858268,0,0.858268,0.858268,3.8950016926,3.6446891229,0,0,0,0,0,0,0,0,0,0,0,40.006264677,40.838871092,17.651269091,69.995076798,41.402615774,1.3213719265,10
4.4533,907055,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76554,0.858268,4,0.858268,0,0.858268,0.858268,3.8950016926,3.6446891229,0,0,0,0,0,0,0,0,0,0,0,40.006264677,40.838871092,17.651269091,69.995076798,41.402615774,4.2035300455,7
1.544933,908138,235,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.636656,0,1,0.636656,0,0,0,4.8249241381,4.3479555866,0,0,0,0,0,0,0,0,0,0,0,31.629812587,36.688542679,14.95928192,63.000111132,40.954627897,1.6162247206,8
4.577166,907276,1039,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2891914018,5.0100708382,0,0,0,0,0,0,0,0,0,0,0,39.908244749,35.033095061,15.922635633,76.183192303,40.914325908,4.4186781293,9
4.518937,908445,63,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4.7382894269,8.4589985293,0,0,0,0,0,0,0,0,0,0,0,33.697765863,33.139720797,14.487516407,50.430030922,28.090753234,3.8893188411,9
3.931584,908445,1052,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4.7382894269,8.4589985293,0,0,0,0,0,0,0,0,0,0,0,33.697765863,33.139720797,14.487516407,50.430030922,28.090753234,2.8860044798,10
4.776131,906790,152,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.78198,2,0.775287,0,1.632416,0,3.2951619429,3.8099480233,0,0,0,0,0,0,0,0,0,0,0,40.524613778,36.643349107,16.795992732,60.061922776,33.5813123,3.8530840139,1
0.749065,908444,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4.1599491849,3.4031077234,0,0,0,0,0,0,0,0,0,0,0,39.408223415,42.90835107,16.894690416,63.746206624,38.826974529,1.7193443151,5
3.937242,910924,279,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.716075,0,3,0,0,0.784551,0,3.7165801989,4.204292656,0,0,0,0,0,0,0,0,0,0,0,38.423724667,39.370444888,14.151259804,56.882238275,27.55774162,4.4083005188,1
2.628768,909697,288,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.824029,0,0,0,0.824029,0,4.1933972204,3.3134149842,0,0,0,0,0,0,0,0,0,0,0,41.654800806,49.357422538,16.656278597,61.256218656,35.459634529,2.8950115438,7
-1.648609,925340,153,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.285895201,8.5104304035,0,0,0,0,0,0,0,0,0,0,0,41.244235025,33.962935072,15.901616933,60.559409169,27.832250762,-0.823216541,9
5.086038,908446,294,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.57773,0,2,0.707839,0,0,0,3.9454842462,5.0777787589,0,0,0,0,0,0,0,0,0,0,0,39.173328138,33.559353413,15.508939712,61.091528904,30.795253009,4.4448569417,7
2.266271,908455,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,5.0947902575,5.8292907586,0,0,0,0,0,0,0,0,0,0,0,31.767726322,34.674737417,14.271648962,66.724012098,36.433336246,1.3636061476,7
0.646173,907055,1021,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.76554,0.858268,4,0.858268,0,0.858268,0.858268,3.8950016926,3.6446891229,0,0,0,0,0,0,0,0,0,0,0,40.006264677,40.838871092,17.651269091,69.995076798,41.402615774,0.9083432203,7
2.924975,1298357,1158,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.8894084254,7.1838479365,0,0,0,0,0,0,0,0,0,0,0,41.714571056,42.344365605,17.768305386,67.946809061,41.417261993,2.9597368077,4
1.987218,908445,1010,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4.7382894269,8.4589985293,0,0,0,0,0,0,0,0,0,0,0,33.697765863,33.139720797,14.487516407,50.430030922,28.090753234,1.6627258305,3
4.356633,909711,1050,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0545000364,4.8967837502,0,0,0,0,0,0,0,0,0,0,0,32.153511992,26.843709991,14.812829117,31.306854734,35.936204128,3.5365933384,5
-2.914625,1322224,283,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5961,1,0,0,0,0,3.8778823197,5.8743919955,0,0,0,0,0,0,0,0,0,0,0,33.18793428,37.278023019,15.362194606,75.062493292,35.506406755,-2.728522473,10
0.32539,907055,158,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76554,0.858268,4,0.858268,0,0.858268,0.858268,3.8950016926,3.6446891229,0,0,0,0,0,0,0,0,0,0,0,40.006264677,40.838871092,17.651269091,69.995076798,41.402615774,1.0842117872,6
1.241403,908461,1161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706116,1,0,0,0,0,0,0,0,0,3.3862987167,4.8316730812,0,0,0,0,0,0,0,0,0,0,0,31.894609289,37.38553741,14.342238786,66.304833561,36.185199711,2.025534187,2
-1.374465,909770,1057,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0.4,-0.6,22,0,0,0,0,0,1,0,1,0,0,4.1102044956,4.6544350073,0,-4.1,0,0,1,1,0,0,0,0,0,35.813959474,38.245892339,15.686904354,61.572897088,36.655306531,-0.232912205,2
1.693471,908444,152,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4.1599491849,3.4031077234,0,0,0,0,0,0,0,0,0,0,0,39.408223415,42.90835107,16.894690416,63.746206624,38.826974529,1.7236015408,1
0.180349,906848,273,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800154,0.800154,1,0.800154,0,0,0,3.4069461143,4.2564688867,0,0,0,0,0,0,0,0,0,0,0,50.877540006,49.054903423,21.421616468,58.788234129,33.379868928,0.0693106556,6
4.12617,908455,1043,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,5.0947902575,5.8292907586,0,0,0,0,0,0,0,0,0,0,0,31.767726322,34.674737417,14.271648962,66.724012098,36.433336246,4.5575157878,9
2.051786,908138,1046,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.636656,0,1,0.636656,0,0,0,4.8249241381,4.3479555866,0,0,0,0,0,0,0,0,0,0,0,31.629812587,36.688542679,14.95928192,63.000111132,40.954627897,1.8407920955,4
-1.821848,908455,1060,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,5.0947902575,5.8292907586,0,0,0,0,0,0,0,0,0,0,0,31.767726322,34.674737417,14.271648962,66.724012098,36.433336246,-1.086341558,6
4.958014,909711,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0545000364,4.8967837502,0,0,0,0,0,0,0,0,0,0,0,32.153511992,26.843709991,14.812829117,31.306854734,35.936204128,4.699578868,9
3.66487,909697,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.824029,0,0,0,0.824029,0,4.1933972204,3.3134149842,0,0,0,0,0,0,0,0,0,0,0,41.654800806,49.357422538,16.656278597,61.256218656,35.459634529,3.3519960734,1
5.255908,906869,253,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.480643,0.735163,1,0,0,0,0,4.6874792823,5.8608507845,0,0,0,0,0,0,0,34.8,0,0,0,33.520960673,37.115362129,14.707902777,66.622929324,35.514215181,5.2176664309,10
2.60114,906848,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800154,0.800154,1,0.800154,0,0,0,3.4069461143,4.2564688867,0,0,0,0,0,0,0,0,0,0,0,50.877540006,49.054903423,21.421616468,58.788234129,33.379868928,2.4256265564,5
4.841583,906790,230,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78198,2,0.775287,0,1.632416,0,3.2951619429,3.8099480233,0,0,0,0,0,0,0,0,0,0,0,40.524613778,36.643349107,16.795992732,60.061922776,33.5813123,5.5122083193,2
3.883447,908138,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636656,0,1,0.636656,0,0,0,4.8249241381,4.3479555866,0,0,0,0,0,0,0,0,0,0,0,31.629812587,36.688542679,14.95928192,63.000111132,40.954627897,3.2484292771,3
2.80187,908444,51,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4.1599491849,3.4031077234,0,0,0,0,0,0,0,0,0,0,0,39.408223415,42.90835107,16.894690416,63.746206624,38.826974529,0.9447818079,7
5.811598,908445,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4.7382894269,8.4589985293,0,0,0,0,0,0,0,0,0,0,0,33.697765863,33.139720797,14.487516407,50.430030922,28.090753234,5.656228727,9
4.521598,906869,294,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.480643,0.735163,1,0,0,0,0,4.6874792823,5.8608507845,0,0,0,0,0,0,0,0,0,0,0,33.520960673,37.115362129,14.707902777,66.622929324,35.514215181,4.4050687486,4
3.34702,909697,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.824029,0,0,0,0.824029,0,4.1933972204,3.3134149842,0,0,0,0,0,0,0,0,0,0,0,41.654800806,49.357422538,16.656278597,61.256218656,35.459634529,2.8569078741,2
3.780877,909770,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0.4,-0.6,22,0,0,0,0,0,1,0,1,0,0,4.1102044956,4.6544350073,0,-4.1,-4.1,1,1,0,0,0,0,0,0,35.813959474,38.245892339,15.686904354,61.572897088,36.655306531,4.1679920875,10
4.259527,1290806,1052,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.743098,0.782514,2,0.743098,0,0,0,4.4589693482,3.3156603982,0,0,0,0,0,0,0,0,0,0,0,40.042503167,32.183661517,15.787394071,57.207105981,31.022777703,3.8425973508,9
3.726024,908444,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4.1599491849,3.4031077234,0,0,0,0,0,0,0,0,0,0,0,39.408223415,42.90835107,16.894690416,63.746206624,38.826974529,4.7891270326,6
3.584716,909697,63,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.824029,0,0,0,0.824029,0,4.1933972204,3.3134149842,0,0,0,0,0,0,0,0,0,0,0,41.654800806,49.357422538,16.656278597,61.256218656,35.459634529,2.8786550035,3
1.088403,908139,1142,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.107445948,5.5063613723,0,0,0,0,0,0,0,0,0,0,0,34.351046626,37.338018261,13.495263679,58.278830678,39.440056558,1.3925367919,4
0.240084,908139,1059,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.107445948,5.5063613723,0,0,0,0,0,0,0,0,0,0,0,34.351046626,37.338018261,13.495263679,58.278830678,39.440056558,-0.366192028,1
2.2694157806,924250,1032,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.95,-1,38,0.624017,1,0,0,0,1,0,0,0,0,6.9890774648,5.3904375316,0,0,0,0,0,0,0,0,0,0,0,33.840485257,39.088243518,14.827398236,56.671777786,32.296531935,2.4202560159,8
0.880679,1322224,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.5961,1,0,0,0,0,3.8778823197,5.8743919955,0,0,0,0,0,0,0,0,0,0,0,33.18793428,37.278023019,15.362194606,75.062493292,35.506406755,0.5055955427,3
3.407131,910924,1028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.716075,0,3,0,0,0.784551,0,3.7165801989,4.204292656,0,0,0,0,0,0,0,0,0,0,0,38.423724667,39.370444888,14.151259804,56.882238275,27.55774162,2.7020672228,10
4.137368,908446,331,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.57773,0,2,0.707839,0,0,0,3.9454842462,5.0777787589,0,0,0,0,0,0,0,0,0,0,0,39.173328138,33.559353413,15.508939712,61.091528904,30.795253009,3.3142123743,7
0.86222,908455,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,5.0947902575,5.8292907586,0,0,0,0,0,0,0,0,0,0,0,31.767726322,34.674737417,14.271648962,66.724012098,36.433336246,1.4867251595,8
2.741938,908446,1158,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.57773,0,2,0.707839,0,0,0,3.9454842462,5.0777787589,0,0,0,0,0,0,0,0,0,0,0,39.173328138,33.559353413,15.508939712,61.091528904,30.795253009,2.3418366487,6
4.028051,909697,1061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.824029,0,0,0,0.824029,0,4.1933972204,3.3134149842,0,0,0,0,0,0,0,0,0,0,0,41.654800806,49.357422538,16.656278597,61.256218656,35.459634529,4.7744139495,10
1.930308,908444,1010,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4.1599491849,3.4031077234,0,0,0,0,0,0,0,0,0,0,0,39.408223415,42.90835107,16.894690416,63.746206624,38.826974529,1.7479279068,2
3.6940624144,909697,1014,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.824029,0,0,0,0.824029,0,4.1933972204,3.3134149842,0,0,0,0,0,0,0,0,0,0,0,41.654800806,49.357422538,16.656278597,61.256218656,35.459634529,2.4204687272,10
1.011298,906790,1038,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.78198,2,0.775287,0,1.632416,0,3.2951619429,3.8099480233,0,0,0,0,0,0,0,0,0,0,0,40.524613778,36.643349107,16.795992732,60.061922776,33.5813123,1.4738766189,10
4.507423,909770,1025,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4,-0.6,22,0,0,0,0,0,1,0,1,0,0,4.1102044956,4.6544350073,0,-4.1,0,0,1,0,0,0,0,0,0,35.813959474,38.245892339,15.686904354,61.572897088,36.655306531,4.747419467,2
4.991427,908455,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,5.0947902575,5.8292907586,0,0,0,0,0,0,0,0,0,0,0,31.767726322,34.674737417,14.271648962,66.724012098,36.433336246,5.4911576448,9
2.298124,906790,1046,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.78198,2,0.775287,0,1.632416,0,3.2951619429,3.8099480233,0,0,0,0,0,0,0,0,0,0,0,40.524613778,36.643349107,16.795992732,60.061922776,33.5813123,1.5764302617,8
5.302374,1298358,291,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.4527818728,6.1099466963,0,0,0,0,0,0,0,0,0,-79.2,0.65,33.649454122,35.088195888,14.100512889,52.468234933,28.008141624,5.7891375913,7
5.408382,924250,1143,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.95,-1,38,0.624017,1,0,0,0,1,0,0,0,0,6.9890774648,5.3904375316,0,0,0,0,0,0,0,0,0,0,0,33.840485257,39.088243518,14.827398236,56.671777786,32.296531935,5.23917127,7
3.760093,909711,1021,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0545000364,4.8967837502,0,0,0,0,0,0,0,0,0,0,0,32.153511992,26.843709991,14.812829117,31.306854734,35.936204128,3.1872262819,4
2.987146,906869,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.480643,0.735163,1,0,0,0,0,4.6874792823,5.8608507845,0,0,0,0,0,0,0,0,0,0,0,33.520960673,37.115362129,14.707902777,66.622929324,35.514215181,1.5113452383,8
2.595193,908446,55,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.57773,0,2,0.707839,0,0,0,3.9454842462,5.0777787589,0,0,0,0,0,0,0,0,0,0,0,39.173328138,33.559353413,15.508939712,61.091528904,30.795253009,3.0657138198,9
2.53359,910924,282,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.716075,0,3,0,0,0.784551,0,3.7165801989,4.204292656,0.8,0,0,0,0,0,0,0,0,0,0,38.423724667,39.370444888,14.151259804,56.882238275,27.55774162,1.6447194371,7
