IC50,Cancer,Drug,MOT_2D_beta9strand_CSV,GO_0010591_EXP_X_GO_0035924_EXP,GO_0038128_EXP,PWY_R_HSA_1640170_CSV_X_PWY_R_HSA_1643685_CSV,GO_0008284_EXP,GO_2000251_EXP,MUT_INSRR,DOM_fn3,PWY_R_HSA_1643685_CSV_X_PWY_R_HSA_212436_CSV,MUT_CAMK1_EXP,GO_0018105,Fingerprint_833,PWY_R_HSA_2555396_EXP_X_PWY_R_HSA_8848021_EXP,PWY_R_HSA_2555396_EXP_X_PWY_R_HSA_2672351_EXP,GO_0008285_EXP_X_GO_0010591_EXP,GO_0007399_EXP_X_GO_0010591_EXP,EXP_PLK3_X_EXP_CDC25A,PWY_R_HSA_1257604,EXP_TNIK_X_EXP_TNFRSF1A,GO_0060326_EXP,PWY_R_HSA_68886_X_PWY_R_HSA_76005,EXP_PLK3_X_EXP_STAG3,REC_R_HSA_3928647_EXP_X_REC_R_HSA_8857565_EXP,PWY_R_HSA_168256_X_PWY_R_HSA_2559583,GO_0001649_EXP_X_GO_0016310_EXP,PKA_201,EXP_TNIK,EXP_TLK1,GO_0007050_X_GO_0008630,MUT_NEK10_EXP,GO_0042531,PKA_109_EXP,PWY_R_HSA_1643685_EXP_X_PWY_R_HSA_8878171_EXP,Predicted IC50,Validation
3.051516,1290722,299,0,0,0,0,5.958715097,3.0387468944,0,2,0,3.3730670522,4,0,0,0,0,0,22.02575249,0,19.775126855,0,0,16.135258243,0,0,0,0,3.8434830224,5.3884799085,0,6.2163588309,1,0,0,2.8819376766,10
4.950794,906696,301,0.751916,0,0,0,7.7638176934,0,0,0,0,0,3,0,0,0,0,0,22.653420514,0,26.741840946,0,0,16.941269742,0,0,0,0,4.107709428,5.1641008541,4,0,0,0,0,2.0005464235,10
5.501623,906795,301,0.751916,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,18.695059809,0,29.577910844,0,0,13.086483192,0,0,0,0,5.1783622943,5.5401487952,1,0,0,0,0,3.1909184468,7
5.160008,906864,301,0.83176,0,10.722308303,1.7563252855,16.553259387,3.2353618683,1,1,3.3610435656,0,3,0,0,0,0,0,18.13662529,4,33.893179966,0,0,15.646373924,29.41971055,3,0,1,5.692891961,5.2804209954,0,0,1,2.9769844115,178.85348636,3.57450548,7
2.31364,910568,301,0,0,3.4643600526,0,6.257286637,0,0,0,0,0,1,0,0,0,0,0,20.644725342,1,16.526528993,0,0,16.624461919,0,0,0,0,3.1716715221,5.0653079701,0,0,2,0,0,1.6816203231,1
1.868578,924102,301,0.751916,0,0,0,3.0798994552,0,0,0,0.6297612305,0,1,0,0,0,0,0,30.417655914,1,21.529942435,3.0798994552,0,16.690473393,0,0,0,1,3.7412565045,5.5344648704,0,2.7964197311,0,0,0,2.1816304775,10
1.597268,924104,301,0.751916,0,0,0.412291333,4.8608041379,0,0,1,0,0,3,0,32.813933487,0,0,0,19.348620123,0,20.778680319,0,6,19.603604527,0,0,0,0,3.6209741613,5.2892507401,0,0,0,0,0,1.7385764972,7
4.818993,924151,301,0.751916,0,0,0,5.1471569291,0,0,0,0,0,2,0,0,0,0,0,16.933563359,0,21.500776152,0,0,16.234334681,0,0,0,0,3.5800059872,4.8056565401,0,0,0,0,27.292874859,2.1836088741,1
4.556269,924238,301,0.751916,0,0,0,6.2661097911,0,0,0,1.0454239756,0,2,0,0,0,0,0,18.608980009,1,20.91100139,2.9369654961,0,16.488602996,0,0,0,0,3.8173634811,5.6384045499,0,0,1,0,0,2.2806053159,7
4.380809,930299,301,0,0,0,0,3.0998172755,0,0,0,0,0,0,0,25.176589895,26.271279712,0,0,19.568004476,1,17.451361646,3.6174636328,0,12.606827599,0,0,0,0,4.4813062474,6.274361535,1,0,0,0,0,4.1140239806,3
-0.676948,1240154,301,0.751916,21.433238084,3.1412961,0,12.433805459,0,0,0,0,0,3,0,0,0,30.561630451,15.829772937,22.466235923,1,18.30474363,0,0,19.913917751,0,0,18.090224476,0,3.4213712855,5.1072256447,0,0,1,0,0,1.6137202271,9
5.416624,1240178,301,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.67799965,0,20.393251103,0,0,14.43674454,0,0,0,0,3.3981303889,5.3877535341,0,0,0,0,0,2.827794425,7
2.139128,1240223,301,0,0,0,0,7.2631237096,0,0,2,0,0,1,0,0,0,0,0,22.033051175,1,20.385681803,0,3,20.453167918,0,0,0,0,3.0922687876,5.5296149889,0,0,0,0,0,2.2274618641,10
4.947912,1290722,301,0,0,0,0,5.958715097,3.0387468944,0,2,0,3.3730670522,4,0,0,0,0,0,22.02575249,0,19.775126855,0,0,16.135258243,0,0,0,0,3.8434830224,5.3884799085,0,6.2163588309,1,0,0,2.8819376766,2
2.333517,906696,302,0.751916,0,0,0,7.7638176934,0,0,0,0,0,3,0,0,0,0,0,22.653420514,0,26.741840946,0,0,16.941269742,0,0,0,0,4.107709428,5.1641008541,4,0,0,0,0,2.0005464235,1
2.30526,906795,302,0.751916,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,18.695059809,0,29.577910844,0,0,13.086483192,0,0,0,0,5.1783622943,5.5401487952,1,0,0,0,0,3.1909184468,8
1.890871,906864,302,0.83176,0,10.722308303,1.7563252855,16.553259387,3.2353618683,1,1,3.3610435656,0,3,0,0,0,0,0,18.13662529,4,33.893179966,0,0,15.646373924,29.41971055,3,0,1,5.692891961,5.2804209954,0,0,1,2.9769844115,178.85348636,3.57450548,7
-0.676705,910568,302,0,0,3.4643600526,0,6.257286637,0,0,0,0,0,1,0,0,0,0,0,20.644725342,1,16.526528993,0,0,16.624461919,0,0,0,0,3.1716715221,5.0653079701,0,0,2,0,0,1.6816203231,10
0.093329,924102,302,0.751916,0,0,0,3.0798994552,0,0,0,0.6297612305,0,1,0,0,0,0,0,30.417655914,1,21.529942435,3.0798994552,0,16.690473393,0,0,0,1,3.7412565045,5.5344648704,0,2.7964197311,0,0,0,2.1816304775,4
1.00931,924104,302,0.751916,0,0,0.412291333,4.8608041379,0,0,1,0,0,3,0,32.813933487,0,0,0,19.348620123,0,20.778680319,0,6,19.603604527,0,0,0,0,3.6209741613,5.2892507401,0,0,0,0,0,1.7385764972,9
-0.757251,924151,302,0.751916,0,0,0,5.1471569291,0,0,0,0,0,2,0,0,0,0,0,16.933563359,0,21.500776152,0,0,16.234334681,0,0,0,0,3.5800059872,4.8056565401,0,0,0,0,27.292874859,2.1836088741,2
3.787564,930299,302,0,0,0,0,3.0998172755,0,0,0,0,0,0,0,25.176589895,26.271279712,0,0,19.568004476,1,17.451361646,3.6174636328,0,12.606827599,0,0,0,0,4.4813062474,6.274361535,1,0,0,0,0,4.1140239806,4
-0.020316,1240154,302,0.751916,21.433238084,3.1412961,0,12.433805459,0,0,0,0,0,3,0,0,0,30.561630451,15.829772937,22.466235923,1,18.30474363,0,0,19.913917751,0,0,18.090224476,0,3.4213712855,5.1072256447,0,0,1,0,0,1.6137202271,2
1.445054,1240178,302,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.67799965,0,20.393251103,0,0,14.43674454,0,0,0,0,3.3981303889,5.3877535341,0,0,0,0,0,2.827794425,2
0.304907,1240223,302,0,0,0,0,7.2631237096,0,0,2,0,0,1,0,0,0,0,0,22.033051175,1,20.385681803,0,3,20.453167918,0,0,0,0,3.0922687876,5.5296149889,0,0,0,0,0,2.2274618641,4
2.158136,1290722,302,0,0,0,0,5.958715097,3.0387468944,0,2,0,3.3730670522,4,0,0,0,0,0,22.02575249,0,19.775126855,0,0,16.135258243,0,0,0,0,3.8434830224,5.3884799085,0,6.2163588309,1,0,0,2.8819376766,6
5.548444,906696,304,0.751916,0,0,0,7.7638176934,0,0,0,0,0,3,1,0,0,0,0,22.653420514,0,26.741840946,0,0,16.941269742,0,0,0,0,4.107709428,5.1641008541,4,0,0,0,0,1.3873298188,4
6.395728,906795,304,0.751916,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,18.695059809,0,29.577910844,0,0,13.086483192,0,0,0,0,5.1783622943,5.5401487952,1,0,0,0,0,2.5927905907,3
4.057001,906864,304,0.83176,0,10.722308303,1.7563252855,16.553259387,3.2353618683,1,1,3.3610435656,0,3,1,0,0,0,0,18.13662529,4,33.893179966,0,0,15.646373924,29.41971055,3,0,1,5.692891961,5.2804209954,0,0,1,2.9769844115,178.85348636,3.0354413581,7
5.370687,910568,304,0,0,3.4643600526,0,6.257286637,0,0,0,0,0,1,1,0,0,0,0,20.644725342,1,16.526528993,0,0,16.624461919,0,0,0,0,3.1716715221,5.0653079701,0,0,2,0,0,1.6149825237,1
3.37584,924102,304,0.751916,0,0,0,3.0798994552,0,0,0,0.6297612305,0,1,1,0,0,0,0,30.417655914,1,21.529942435,3.0798994552,0,16.690473393,0,0,0,1,3.7412565045,5.5344648704,0,2.7964197311,0,0,0,1.6073867187,9
4.680536,924104,304,0.751916,0,0,0.412291333,4.8608041379,0,0,1,0,0,3,1,32.813933487,0,0,0,19.348620123,0,20.778680319,0,6,19.603604527,0,0,0,0,3.6209741613,5.2892507401,0,0,0,0,0,1.6074695558,7
2.566977,924151,304,0.751916,0,0,0,5.1471569291,0,0,0,0,0,2,1,0,0,0,0,16.933563359,0,21.500776152,0,0,16.234334681,0,0,0,0,3.5800059872,4.8056565401,0,0,0,0,27.292874859,1.9877563113,2
4.874923,924238,304,0.751916,0,0,0,6.2661097911,0,0,0,1.0454239756,0,2,1,0,0,0,0,18.608980009,1,20.91100139,2.9369654961,0,16.488602996,0,0,0,0,3.8173634811,5.6384045499,0,0,1,0,0,1.7791435011,9
6.251376,930299,304,0,0,0,0,3.0998172755,0,0,0,0,0,0,1,25.176589895,26.271279712,0,0,19.568004476,1,17.451361646,3.6174636328,0,12.606827599,0,0,0,0,4.4813062474,6.274361535,1,0,0,0,0,4.0394804335,3
3.747401,1240154,304,0.751916,21.433238084,3.1412961,0,12.433805459,0,0,0,0,0,3,1,0,0,30.561630451,15.829772937,22.466235923,1,18.30474363,0,0,19.913917751,0,0,18.090224476,0,3.4213712855,5.1072256447,0,0,1,0,0,1.1866703816,1
5.843801,1240178,304,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,18.67799965,0,20.393251103,0,0,14.43674454,0,0,0,0,3.3981303889,5.3877535341,0,0,0,0,0,2.2533988509,6
5.170806,1240223,304,0,0,0,0,7.2631237096,0,0,2,0,0,1,1,0,0,0,0,22.033051175,1,20.385681803,0,3,20.453167918,0,0,0,0,3.0922687876,5.5296149889,0,0,0,0,0,1.6308881646,3
5.714761,1290722,304,0,0,0,0,5.958715097,3.0387468944,0,2,0,3.3730670522,4,1,0,0,0,0,22.02575249,0,19.775126855,0,0,16.135258243,0,0,0,0,3.8434830224,5.3884799085,0,6.2163588309,1,0,0,2.2663861898,3
2.25509,906696,305,0.751916,0,0,0,7.7638176934,0,0,0,0,0,3,0,0,0,0,0,22.653420514,0,26.741840946,0,0,16.941269742,0,0,0,0,4.107709428,5.1641008541,4,0,0,0,0,2.0005464235,8
4.32041,906795,305,0.751916,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,18.695059809,0,29.577910844,0,0,13.086483192,0,0,0,0,5.1783622943,5.5401487952,1,0,0,0,0,3.1909184468,7
5.935032,906864,305,0.83176,0,10.722308303,1.7563252855,16.553259387,3.2353618683,1,1,3.3610435656,0,3,0,0,0,0,0,18.13662529,4,33.893179966,0,0,15.646373924,29.41971055,3,0,1,5.692891961,5.2804209954,0,0,1,2.9769844115,178.85348636,3.57450548,1
3.128006,910568,305,0,0,3.4643600526,0,6.257286637,0,0,0,0,0,1,0,0,0,0,0,20.644725342,1,16.526528993,0,0,16.624461919,0,0,0,0,3.1716715221,5.0653079701,0,0,2,0,0,1.6816203231,3
3.114003,924102,305,0.751916,0,0,0,3.0798994552,0,0,0,0.6297612305,0,1,0,0,0,0,0,30.417655914,1,21.529942435,3.0798994552,0,16.690473393,0,0,0,1,3.7412565045,5.5344648704,0,2.7964197311,0,0,0,2.1816304775,10
2.16279,924104,305,0.751916,0,0,0.412291333,4.8608041379,0,0,1,0,0,3,0,32.813933487,0,0,0,19.348620123,0,20.778680319,0,6,19.603604527,0,0,0,0,3.6209741613,5.2892507401,0,0,0,0,0,1.7385764972,7
0.364898,924151,305,0.751916,0,0,0,5.1471569291,0,0,0,0,0,2,0,0,0,0,0,16.933563359,0,21.500776152,0,0,16.234334681,0,0,0,0,3.5800059872,4.8056565401,0,0,0,0,27.292874859,2.1836088741,1
3.74968,924238,305,0.751916,0,0,0,6.2661097911,0,0,0,1.0454239756,0,2,0,0,0,0,0,18.608980009,1,20.91100139,2.9369654961,0,16.488602996,0,0,0,0,3.8173634811,5.6384045499,0,0,1,0,0,2.2806053159,6
5.479117,930299,305,0,0,0,0,3.0998172755,0,0,0,0,0,0,0,25.176589895,26.271279712,0,0,19.568004476,1,17.451361646,3.6174636328,0,12.606827599,0,0,0,0,4.4813062474,6.274361535,1,0,0,0,0,4.1140239806,6
3.459741,1240154,305,0.751916,21.433238084,3.1412961,0,12.433805459,0,0,0,0,0,3,0,0,0,30.561630451,15.829772937,22.466235923,1,18.30474363,0,0,19.913917751,0,0,18.090224476,0,3.4213712855,5.1072256447,0,0,1,0,0,1.6137202271,6
2.605063,1240178,305,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.67799965,0,20.393251103,0,0,14.43674454,0,0,0,0,3.3981303889,5.3877535341,0,0,0,0,0,2.827794425,8
3.103919,1240223,305,0,0,0,0,7.2631237096,0,0,2,0,0,1,0,0,0,0,0,22.033051175,1,20.385681803,0,3,20.453167918,0,0,0,0,3.0922687876,5.5296149889,0,0,0,0,0,2.2274618641,2
5.385112,1290722,305,0,0,0,0,5.958715097,3.0387468944,0,2,0,3.3730670522,4,0,0,0,0,0,22.02575249,0,19.775126855,0,0,16.135258243,0,0,0,0,3.8434830224,5.3884799085,0,6.2163588309,1,0,0,2.8819376766,8
2.392539,906696,306,0.751916,0,0,0,7.7638176934,0,0,0,0,0,3,0,0,0,0,0,22.653420514,0,26.741840946,0,0,16.941269742,0,0,0,0,4.107709428,5.1641008541,4,0,0,0,0,2.0005464235,1
2.298413,906795,306,0.751916,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,18.695059809,0,29.577910844,0,0,13.086483192,0,0,0,0,5.1783622943,5.5401487952,1,0,0,0,0,3.1909184468,3
2.761462,906864,306,0.83176,0,10.722308303,1.7563252855,16.553259387,3.2353618683,1,1,3.3610435656,0,3,0,0,0,0,0,18.13662529,4,33.893179966,0,0,15.646373924,29.41971055,3,0,1,5.692891961,5.2804209954,0,0,1,2.9769844115,178.85348636,3.57450548,9
0.761463,910568,306,0,0,3.4643600526,0,6.257286637,0,0,0,0,0,1,0,0,0,0,0,20.644725342,1,16.526528993,0,0,16.624461919,0,0,0,0,3.1716715221,5.0653079701,0,0,2,0,0,1.6816203231,7
1.856934,924102,306,0.751916,0,0,0,3.0798994552,0,0,0,0.6297612305,0,1,0,0,0,0,0,30.417655914,1,21.529942435,3.0798994552,0,16.690473393,0,0,0,1,3.7412565045,5.5344648704,0,2.7964197311,0,0,0,2.1816304775,5
1.501116,924104,306,0.751916,0,0,0.412291333,4.8608041379,0,0,1,0,0,3,0,32.813933487,0,0,0,19.348620123,0,20.778680319,0,6,19.603604527,0,0,0,0,3.6209741613,5.2892507401,0,0,0,0,0,1.7385764972,1
1.637506,924151,306,0.751916,0,0,0,5.1471569291,0,0,0,0,0,2,0,0,0,0,0,16.933563359,0,21.500776152,0,0,16.234334681,0,0,0,0,3.5800059872,4.8056565401,0,0,0,0,27.292874859,2.1836088741,4
2.762693,924238,306,0.751916,0,0,0,6.2661097911,0,0,0,1.0454239756,0,2,0,0,0,0,0,18.608980009,1,20.91100139,2.9369654961,0,16.488602996,0,0,0,0,3.8173634811,5.6384045499,0,0,1,0,0,2.2806053159,7
2.703831,930299,306,0,0,0,0,3.0998172755,0,0,0,0,0,0,0,25.176589895,26.271279712,0,0,19.568004476,1,17.451361646,3.6174636328,0,12.606827599,0,0,0,0,4.4813062474,6.274361535,1,0,0,0,0,4.1140239806,3
2.701205,1240154,306,0.751916,21.433238084,3.1412961,0,12.433805459,0,0,0,0,0,3,0,0,0,30.561630451,15.829772937,22.466235923,1,18.30474363,0,0,19.913917751,0,0,18.090224476,0,3.4213712855,5.1072256447,0,0,1,0,0,1.6137202271,7
1.727039,1240178,306,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.67799965,0,20.393251103,0,0,14.43674454,0,0,0,0,3.3981303889,5.3877535341,0,0,0,0,0,2.827794425,4
1.741481,1240223,306,0,0,0,0,7.2631237096,0,0,2,0,0,1,0,0,0,0,0,22.033051175,1,20.385681803,0,3,20.453167918,0,0,0,0,3.0922687876,5.5296149889,0,0,0,0,0,2.2274618641,4
4.504777,1290722,306,0,0,0,0,5.958715097,3.0387468944,0,2,0,3.3730670522,4,0,0,0,0,0,22.02575249,0,19.775126855,0,0,16.135258243,0,0,0,0,3.8434830224,5.3884799085,0,6.2163588309,1,0,0,2.8819376766,2
-0.598536,906696,308,0.751916,0,0,0,7.7638176934,0,0,0,0,0,3,0,0,0,0,0,22.653420514,0,26.741840946,0,0,16.941269742,0,0,0,0,4.107709428,5.1641008541,4,0,0,0,0,2.0005464235,5
2.161302,906795,308,0.751916,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,18.695059809,0,29.577910844,0,0,13.086483192,0,0,0,0,5.1783622943,5.5401487952,1,0,0,0,0,3.1909184468,5
4.183295,906864,308,0.83176,0,10.722308303,1.7563252855,16.553259387,3.2353618683,1,1,3.3610435656,0,3,0,0,0,0,0,18.13662529,4,33.893179966,0,0,15.646373924,29.41971055,3,0,1,5.692891961,5.2804209954,0,0,1,2.9769844115,178.85348636,3.57450548,3
-0.771855,910568,308,0,0,3.4643600526,0,6.257286637,0,0,0,0,0,1,0,0,0,0,0,20.644725342,1,16.526528993,0,0,16.624461919,0,0,0,0,3.1716715221,5.0653079701,0,0,2,0,0,1.6816203231,3
-0.012955,924102,308,0.751916,0,0,0,3.0798994552,0,0,0,0.6297612305,0,1,0,0,0,0,0,30.417655914,1,21.529942435,3.0798994552,0,16.690473393,0,0,0,1,3.7412565045,5.5344648704,0,2.7964197311,0,0,0,2.1816304775,8
-0.996455,924104,308,0.751916,0,0,0.412291333,4.8608041379,0,0,1,0,0,3,0,32.813933487,0,0,0,19.348620123,0,20.778680319,0,6,19.603604527,0,0,0,0,3.6209741613,5.2892507401,0,0,0,0,0,1.7385764972,8
0.930933,924151,308,0.751916,0,0,0,5.1471569291,0,0,0,0,0,2,0,0,0,0,0,16.933563359,0,21.500776152,0,0,16.234334681,0,0,0,0,3.5800059872,4.8056565401,0,0,0,0,27.292874859,2.1836088741,1
0.092913,924238,308,0.751916,0,0,0,6.2661097911,0,0,0,1.0454239756,0,2,0,0,0,0,0,18.608980009,1,20.91100139,2.9369654961,0,16.488602996,0,0,0,0,3.8173634811,5.6384045499,0,0,1,0,0,2.2806053159,2
1.137359,930299,308,0,0,0,0,3.0998172755,0,0,0,0,0,0,0,25.176589895,26.271279712,0,0,19.568004476,1,17.451361646,3.6174636328,0,12.606827599,0,0,0,0,4.4813062474,6.274361535,1,0,0,0,0,4.1140239806,5
0.00222,1240154,308,0.751916,21.433238084,3.1412961,0,12.433805459,0,0,0,0,0,3,0,0,0,30.561630451,15.829772937,22.466235923,1,18.30474363,0,0,19.913917751,0,0,18.090224476,0,3.4213712855,5.1072256447,0,0,1,0,0,1.6137202271,1
0.600139,1240178,308,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.67799965,0,20.393251103,0,0,14.43674454,0,0,0,0,3.3981303889,5.3877535341,0,0,0,0,0,2.827794425,1
4.072623,1290722,308,0,0,0,0,5.958715097,3.0387468944,0,2,0,3.3730670522,4,0,0,0,0,0,22.02575249,0,19.775126855,0,0,16.135258243,0,0,0,0,3.8434830224,5.3884799085,0,6.2163588309,1,0,0,2.8819376766,10
4.551586,906696,309,0.751916,0,0,0,7.7638176934,0,0,0,0,0,3,0,0,0,0,0,22.653420514,0,26.741840946,0,0,16.941269742,0,0,0,0,4.107709428,5.1641008541,4,0,0,0,0,2.0005464235,2
6.363726,906795,309,0.751916,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,18.695059809,0,29.577910844,0,0,13.086483192,0,0,0,0,5.1783622943,5.5401487952,1,0,0,0,0,3.1909184468,1
5.264369,906864,309,0.83176,0,10.722308303,1.7563252855,16.553259387,3.2353618683,1,1,3.3610435656,0,3,0,0,0,0,0,18.13662529,4,33.893179966,0,0,15.646373924,29.41971055,3,0,1,5.692891961,5.2804209954,0,0,1,2.9769844115,178.85348636,3.57450548,9
5.157557,910568,309,0,0,3.4643600526,0,6.257286637,0,0,0,0,0,1,0,0,0,0,0,20.644725342,1,16.526528993,0,0,16.624461919,0,0,0,0,3.1716715221,5.0653079701,0,0,2,0,0,1.6816203231,5
4.776911,924102,309,0.751916,0,0,0,3.0798994552,0,0,0,0.6297612305,0,1,0,0,0,0,0,30.417655914,1,21.529942435,3.0798994552,0,16.690473393,0,0,0,1,3.7412565045,5.5344648704,0,2.7964197311,0,0,0,2.1816304775,4
3.335449,924104,309,0.751916,0,0,0.412291333,4.8608041379,0,0,1,0,0,3,0,32.813933487,0,0,0,19.348620123,0,20.778680319,0,6,19.603604527,0,0,0,0,3.6209741613,5.2892507401,0,0,0,0,0,1.7385764972,4
3.840309,924151,309,0.751916,0,0,0,5.1471569291,0,0,0,0,0,2,0,0,0,0,0,16.933563359,0,21.500776152,0,0,16.234334681,0,0,0,0,3.5800059872,4.8056565401,0,0,0,0,27.292874859,2.1836088741,4
4.154733,924238,309,0.751916,0,0,0,6.2661097911,0,0,0,1.0454239756,0,2,0,0,0,0,0,18.608980009,1,20.91100139,2.9369654961,0,16.488602996,0,0,0,0,3.8173634811,5.6384045499,0,0,1,0,0,2.2806053159,1
6.722361,930299,309,0,0,0,0,3.0998172755,0,0,0,0,0,0,0,25.176589895,26.271279712,0,0,19.568004476,1,17.451361646,3.6174636328,0,12.606827599,0,0,0,0,4.4813062474,6.274361535,1,0,0,0,0,4.1140239806,4
4.77802,1240154,309,0.751916,21.433238084,3.1412961,0,12.433805459,0,0,0,0,0,3,0,0,0,30.561630451,15.829772937,22.466235923,1,18.30474363,0,0,19.913917751,0,0,18.090224476,0,3.4213712855,5.1072256447,0,0,1,0,0,1.6137202271,6
5.870999,1240178,309,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.67799965,0,20.393251103,0,0,14.43674454,0,0,0,0,3.3981303889,5.3877535341,0,0,0,0,0,2.827794425,8
4.973518,1240223,309,0,0,0,0,7.2631237096,0,0,2,0,0,1,0,0,0,0,0,22.033051175,1,20.385681803,0,3,20.453167918,0,0,0,0,3.0922687876,5.5296149889,0,0,0,0,0,2.2274618641,5
5.717791,1290722,309,0,0,0,0,5.958715097,3.0387468944,0,2,0,3.3730670522,4,0,0,0,0,0,22.02575249,0,19.775126855,0,0,16.135258243,0,0,0,0,3.8434830224,5.3884799085,0,6.2163588309,1,0,0,2.8819376766,9
0.562094,906696,312,0.751916,0,0,0,7.7638176934,0,0,0,0,0,3,0,0,0,0,0,22.653420514,0,26.741840946,0,0,16.941269742,0,0,0,0,4.107709428,5.1641008541,4,0,0,0,0,2.0005464235,3
1.043486,906795,312,0.751916,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,18.695059809,0,29.577910844,0,0,13.086483192,0,0,0,0,5.1783622943,5.5401487952,1,0,0,0,0,3.1909184468,3
0.71259,906864,312,0.83176,0,10.722308303,1.7563252855,16.553259387,3.2353618683,1,1,3.3610435656,0,3,0,0,0,0,0,18.13662529,4,33.893179966,0,0,15.646373924,29.41971055,3,0,1,5.692891961,5.2804209954,0,0,1,2.9769844115,178.85348636,3.57450548,2
-1.761982,910568,312,0,0,3.4643600526,0,6.257286637,0,0,0,0,0,1,0,0,0,0,0,20.644725342,1,16.526528993,0,0,16.624461919,0,0,0,0,3.1716715221,5.0653079701,0,0,2,0,0,1.6816203231,2
0.318787,924102,312,0.751916,0,0,0,3.0798994552,0,0,0,0.6297612305,0,1,0,0,0,0,0,30.417655914,1,21.529942435,3.0798994552,0,16.690473393,0,0,0,1,3.7412565045,5.5344648704,0,2.7964197311,0,0,0,2.1816304775,7
0.017537,924104,312,0.751916,0,0,0.412291333,4.8608041379,0,0,1,0,0,3,0,32.813933487,0,0,0,19.348620123,0,20.778680319,0,6,19.603604527,0,0,0,0,3.6209741613,5.2892507401,0,0,0,0,0,1.7385764972,6
0.79425,924151,312,0.751916,0,0,0,5.1471569291,0,0,0,0,0,2,0,0,0,0,0,16.933563359,0,21.500776152,0,0,16.234334681,0,0,0,0,3.5800059872,4.8056565401,0,0,0,0,27.292874859,2.1836088741,4
0.366868,924238,312,0.751916,0,0,0,6.2661097911,0,0,0,1.0454239756,0,2,0,0,0,0,0,18.608980009,1,20.91100139,2.9369654961,0,16.488602996,0,0,0,0,3.8173634811,5.6384045499,0,0,1,0,0,2.2806053159,3
1.660297,930299,312,0,0,0,0,3.0998172755,0,0,0,0,0,0,0,25.176589895,26.271279712,0,0,19.568004476,1,17.451361646,3.6174636328,0,12.606827599,0,0,0,0,4.4813062474,6.274361535,1,0,0,0,0,4.1140239806,7
-0.442548,1240154,312,0.751916,21.433238084,3.1412961,0,12.433805459,0,0,0,0,0,3,0,0,0,30.561630451,15.829772937,22.466235923,1,18.30474363,0,0,19.913917751,0,0,18.090224476,0,3.4213712855,5.1072256447,0,0,1,0,0,1.6137202271,3
0.900845,1240178,312,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.67799965,0,20.393251103,0,0,14.43674454,0,0,0,0,3.3981303889,5.3877535341,0,0,0,0,0,2.827794425,9
0.63347,1240223,312,0,0,0,0,7.2631237096,0,0,2,0,0,1,0,0,0,0,0,22.033051175,1,20.385681803,0,3,20.453167918,0,0,0,0,3.0922687876,5.5296149889,0,0,0,0,0,2.2274618641,8
-0.032856,1290722,312,0,0,0,0,5.958715097,3.0387468944,0,2,0,3.3730670522,4,0,0,0,0,0,22.02575249,0,19.775126855,0,0,16.135258243,0,0,0,0,3.8434830224,5.3884799085,0,6.2163588309,1,0,0,2.8819376766,1
4.826436,906696,326,0.751916,0,0,0,7.7638176934,0,0,0,0,0,3,0,0,0,0,0,22.653420514,0,26.741840946,0,0,16.941269742,0,0,0,0,4.107709428,5.1641008541,4,0,0,0,0,2.0005464235,4
5.726297,906795,326,0.751916,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,18.695059809,0,29.577910844,0,0,13.086483192,0,0,0,0,5.1783622943,5.5401487952,1,0,0,0,0,3.1909184468,1
5.066814,906864,326,0.83176,0,10.722308303,1.7563252855,16.553259387,3.2353618683,1,1,3.3610435656,0,3,0,0,0,0,0,18.13662529,4,33.893179966,0,0,15.646373924,29.41971055,3,0,1,5.692891961,5.2804209954,0,0,1,2.9769844115,178.85348636,3.57450548,6
4.545693,910568,326,0,0,3.4643600526,0,6.257286637,0,0,0,0,0,1,0,0,0,0,0,20.644725342,1,16.526528993,0,0,16.624461919,0,0,0,0,3.1716715221,5.0653079701,0,0,2,0,0,1.6816203231,5
3.940555,924102,326,0.751916,0,0,0,3.0798994552,0,0,0,0.6297612305,0,1,0,0,0,0,0,30.417655914,1,21.529942435,3.0798994552,0,16.690473393,0,0,0,1,3.7412565045,5.5344648704,0,2.7964197311,0,0,0,2.1816304775,1
4.418268,924104,326,0.751916,0,0,0.412291333,4.8608041379,0,0,1,0,0,3,0,32.813933487,0,0,0,19.348620123,0,20.778680319,0,6,19.603604527,0,0,0,0,3.6209741613,5.2892507401,0,0,0,0,0,1.7385764972,7
