IC50,Cancer,Drug,From_Sanger,Fingerprint_834,Fingerprint_822,Fingerprint_819,Fingerprint_813,Fingerprint_797,Fingerprint_776,Fingerprint_712,Fingerprint_704,Fingerprint_697,Fingerprint_686,Fingerprint_677,Fingerprint_646,Fingerprint_635,Fingerprint_629,Fingerprint_617,Fingerprint_611,GO_0030878_EXP,CLS_average_ploidy,EXP_PIM2,PKA_105_CSV_X_Fingerprint_826,PKA_162_CSV_X_Fingerprint_644,PKA_197_ENG_X_Fingerprint_818,PKA_217_EXP_X_Fingerprint_818,EXP_NEK6_X_EXP_TOP2A,EXP_STK16_X_EXP_PEPD,Predicted IC50,Validation
4.934463,907051,326,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3.4323658044,4.6672182298,0,0,0,0,66.532800514,50.940437967,2.7724643897,9
5.00853,907051,292,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,3.4323658044,4.6672182298,0,0,0,0,66.532800514,50.940437967,4.4891394492,9
0.805648,930082,159,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,6.9632637271,2.0219194553,3.597451008,0,0,-3.859,5.3088517682,52.82105596,36.521333326,-0.31059103,3
1.718792,909735,222,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,14.449119202,1.9784991522,3.5829747542,0,0,0,0,33.109989902,38.06197215,2.2825612955,8
-0.002869,930082,155,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,6.9632637271,2.0219194553,3.597451008,0,0,-3.859,5.3088517682,52.82105596,36.521333326,-0.31059103,9
0.491263,924187,308,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.6533508085,4.2021384011,0,0,0,0,53.031920022,66.260411153,2.6203584085,10
0.886639,910691,32,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2.2577327546,3.7433573765,0,0.808713,0,0,41.709816752,45.896881096,1.5735829682,10
0.580885,924187,1022,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,2.6533508085,4.2021384011,0,0,0,0,53.031920022,66.260411153,0.0692431198,9
-1.195026,907051,1024,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,3.4323658044,4.6672182298,0,0,0,0,66.532800514,50.940437967,-1.019028745,1
-1.136451,1240127,1022,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,3.6815714119,4.8531678705,0,0,0,0,65.402407281,61.176622162,0.0650737277,5
5.136539,908130,329,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1.9667921549,4.3899321223,0,0,0,0,58.893869828,42.577808838,4.4845821344,2
2.142209,907051,1023,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,3.4323658044,4.6672182298,0,0,0,0,66.532800514,50.940437967,2.4059943144,8
0.549944,907051,312,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.4323658044,4.6672182298,0,0,0,0,66.532800514,50.940437967,0.994931953,4
-2.219758,907000,1057,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,2.0060246273,3.2637734427,0,0,0,0,53.978551127,41.164206969,-3.376668654,4
-0.226969,910781,277,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,5.5312781323,2.1709069768,3.3662167461,0,0.753089,-5.21,5.3921665126,55.651077717,43.758496497,-0.241331021,4
2.148439,908130,177,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1.9667921549,4.3899321223,0,0,0,0,58.893869828,42.577808838,2.3490526265,2
1.748846,908130,1037,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.9667921549,4.3899321223,0,0,0,0,58.893869828,42.577808838,1.4094258311,10
4.410588,908130,206,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.9667921549,4.3899321223,0,0,0,0,58.893869828,42.577808838,2.3694154522,2
2.402868,907000,152,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2.0060246273,3.2637734427,0,0,0,0,53.978551127,41.164206969,2.6121260659,10
1.985186,907000,219,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,2.0060246273,3.2637734427,0,0,0,0,53.978551127,41.164206969,1.3392489387,2
3.755156,924187,37,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.6533508085,4.2021384011,0,0,0,0,53.031920022,66.260411153,3.6708966873,8
5.567445,908130,263,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1.9667921549,4.3899321223,0,0,0,0,58.893869828,42.577808838,5.234130411,3
2.686555,1240127,277,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,3.6815714119,4.8531678705,0,1.551295,2.894,0,65.402407281,61.176622162,3.3991696276,3
1.287798,924187,219,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,2.6533508085,4.2021384011,0,0,0,0,53.031920022,66.260411153,1.7245782479,9
0.656559,924187,157,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.6533508085,4.2021384011,0,0,0,0,53.031920022,66.260411153,2.6203584085,3
4.855913,907051,253,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,3.4323658044,4.6672182298,0.740448,0,0,0,66.532800514,50.940437967,5.4658654173,9
2.853696,1240174,1049,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1.931980783,4.1827978152,0,0,0,0,65.220437023,49.770148906,2.1943951362,3
4.607106,907051,1039,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,3.4323658044,4.6672182298,0,0,0,0,66.532800514,50.940437967,4.1975853274,2
-0.495177,907000,1372,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2.0060246273,3.2637734427,0,0,0,0,53.978551127,41.164206969,1.7149422541,7
2.30349,924187,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.6533508085,4.2021384011,0,0,0,0,53.031920022,66.260411153,2.106322406,6
-2.292729,908130,155,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1.9667921549,4.3899321223,0,0,0,0,58.893869828,42.577808838,-0.744585279,6
4.204372,924187,257,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,2.6533508085,4.2021384011,0,0,0,0,53.031920022,66.260411153,2.6313452845,3
5.263057,1240174,304,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1.931980783,4.1827978152,0,0,0,0,65.220437023,49.770148906,4.9232410218,3
2.323982,908130,235,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1.9667921549,4.3899321223,0,0,0,0,58.893869828,42.577808838,2.3677791995,9
2.609446,907051,1219,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.4323658044,4.6672182298,0,0,0,0,66.532800514,50.940437967,1.9386260939,1
4.511931,910691,91,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.2577327546,3.7433573765,0,0,0,0,41.709816752,45.896881096,1.508537027,3
0.569869,1240174,167,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1.931980783,4.1827978152,0,0,0,0,65.220437023,49.770148906,1.698685185,4
4.131986,910691,1194,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2.2577327546,3.7433573765,0,0,0,0,41.709816752,45.896881096,4.7476348655,2
0.155268,907051,155,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,3.4323658044,4.6672182298,0,0,0,0,66.532800514,50.940437967,0.3785707738,4
5.416428,910781,193,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5.5312781323,2.1709069768,3.3662167461,0,0,0,0,55.651077717,43.758496497,5.1681584151,3
1.783051,908130,1038,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1.9667921549,4.3899321223,0,0,0,0,58.893869828,42.577808838,1.8509523045,8
4.142186,1240127,1028,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3.6815714119,4.8531678705,0,0,0,0,65.402407281,61.176622162,3.9259365119,10
3.274738,907051,256,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,3.4323658044,4.6672182298,0,0,0,0,66.532800514,50.940437967,2.0438824918,1
-2.065101,907000,283,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,2.0060246273,3.2637734427,0,0,0,0,53.978551127,41.164206969,-2.850442541,2
4.525991,907051,1373,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3.4323658044,4.6672182298,0,0,0,0,66.532800514,50.940437967,5.0906500684,5
3.010009,910781,1013,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,5.5312781323,2.1709069768,3.3662167461,0,0,0,0,55.651077717,43.758496497,2.2645063174,7
0.94215,924187,153,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,2.6533508085,4.2021384011,0,0,0,0,53.031920022,66.260411153,1.519854773,6
2.895004,930082,291,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,6.9632637271,2.0219194553,3.597451008,0,0,0,0,52.82105596,36.521333326,3.4245555302,10
2.653001,1240127,330,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,3.6815714119,4.8531678705,0,1.551295,0,0,65.402407281,61.176622162,3.4816750327,7
0.820125,910691,153,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,2.2577327546,3.7433573765,0,0,0,0,41.709816752,45.896881096,0.5865514245,2
-0.96618,910691,1053,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,2.2577327546,3.7433573765,0,0.808713,0,0,41.709816752,45.896881096,0.1377302129,8
1.440592,930082,1021,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,6.9632637271,2.0219194553,3.597451008,0,0,0,0,52.82105596,36.521333326,1.2986963299,1
4.219946,1240174,326,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.931980783,4.1827978152,0,0,0,0,65.220437023,49.770148906,2.5535147181,9
4.235562,1240127,230,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,3.6815714119,4.8531678705,0,1.551295,0,0,65.402407281,61.176622162,4.7839898075,8
3.741473,930082,226,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,6.9632637271,2.0219194553,3.597451008,0,0,0,0,52.82105596,36.521333326,3.1143777166,3
-1.549474,910781,302,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,5.5312781323,2.1709069768,3.3662167461,0,0,0,0,55.651077717,43.758496497,0.9333082363,8
1.066457,907000,306,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0060246273,3.2637734427,0,0,0,0,53.978551127,41.164206969,2.5590989954,9
4.393287,1240127,1030,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,3.6815714119,4.8531678705,0,0,0,0,65.402407281,61.176622162,4.49589356,6
1.785458,909735,231,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,14.449119202,1.9784991522,3.5829747542,0,0,0,0,33.109989902,38.06197215,4.6573175778,6
4.541205,924187,1013,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,2.6533508085,4.2021384011,0,0,0,0,53.031920022,66.260411153,3.9139515072,9
4.413109,909735,1194,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,14.449119202,1.9784991522,3.5829747542,0,0,0,0,33.109989902,38.06197215,3.8997909027,8
4.619429,924187,177,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,2.6533508085,4.2021384011,0,0,0,0,53.031920022,66.260411153,2.7408873543,7
4.1116680708,910781,1032,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.5312781323,2.1709069768,3.3662167461,0.82717,0,0,0,55.651077717,43.758496497,3.0176446226,8
2.336243,930082,34,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,6.9632637271,2.0219194553,3.597451008,0,0,0,0,52.82105596,36.521333326,3.4587373097,2
-3.281994,909735,1372,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14.449119202,1.9784991522,3.5829747542,0,0,0,0,33.109989902,38.06197215,-0.602399257,6
0.212169,1240174,155,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1.931980783,4.1827978152,0,0,0,0,65.220437023,49.770148906,-0.413442024,2
4.361749,924187,1028,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2.6533508085,4.2021384011,0,0,0,0,53.031920022,66.260411153,4.2365365704,2
4.287115,910691,255,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,2.2577327546,3.7433573765,0,0,0,0,41.709816752,45.896881096,3.8722366448,4
0.562325,930082,38,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,6.9632637271,2.0219194553,3.597451008,0,0,0,0,52.82105596,36.521333326,0.5263235882,1
-1.424221,909735,1373,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,14.449119202,1.9784991522,3.5829747542,0,0,0,0,33.109989902,38.06197215,3.3083152742,9
4.78566,910781,229,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,5.5312781323,2.1709069768,3.3662167461,0,0,0,0,55.651077717,43.758496497,4.0143099208,7
1.78115,909735,1050,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,14.449119202,1.9784991522,3.5829747542,0,0,0,0,33.109989902,38.06197215,1.1948197728,4
4.662816,1240127,345,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3.6815714119,4.8531678705,0,0,2.894,0,65.402407281,61.176622162,6.2809386384,8
-0.026982,909735,207,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14.449119202,1.9784991522,3.5829747542,0,0,0,0,33.109989902,38.06197215,0.9877164689,2
1.090398,908130,1054,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1.9667921549,4.3899321223,0,0,0,0,58.893869828,42.577808838,1.4179843346,7
-0.034369,910691,256,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,2.2577327546,3.7433573765,0,0,0,0,41.709816752,45.896881096,1.273239688,10
4.418049,924187,1042,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2.6533508085,4.2021384011,0,0,0,0,53.031920022,66.260411153,4.8188777741,6
-1.01954,924187,60,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,2.6533508085,4.2021384011,0,0,0,0,53.031920022,66.260411153,2.6313452845,10
4.423446,910781,298,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,5.5312781323,2.1709069768,3.3662167461,0,0,0,0,55.651077717,43.758496497,4.561525076,10
1.199435,910781,260,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,5.5312781323,2.1709069768,3.3662167461,0,0,-5.21,5.3921665126,55.651077717,43.758496497,1.057342878,2
5.267138,907000,291,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2.0060246273,3.2637734427,0,0,0,0,53.978551127,41.164206969,3.7475531186,4
4.86719,907051,222,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3.4323658044,4.6672182298,0,0,0,0,66.532800514,50.940437967,3.889521329,8
3.705922,930082,235,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,6.9632637271,2.0219194553,3.597451008,0,0,0,0,52.82105596,36.521333326,1.6100053634,9
-0.88111,930082,157,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.9632637271,2.0219194553,3.597451008,0,0,0,0,52.82105596,36.521333326,1.3393099447,4
6.685617,924187,230,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,2.6533508085,4.2021384011,0,0,0,0,53.031920022,66.260411153,5.740538951,2
-0.936535,910691,326,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.2577327546,3.7433573765,0,0,0,0,41.709816752,45.896881096,1.508537027,2
3.417109,907051,302,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3.4323658044,4.6672182298,0,0,0,0,66.532800514,50.940437967,1.948990604,10
3.746255,907051,1030,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,3.4323658044,4.6672182298,0,0,0,0,66.532800514,50.940437967,3.8675166086,7
2.484594,909735,1028,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,14.449119202,1.9784991522,3.5829747542,0,0,0,0,33.109989902,38.06197215,2.5424356631,1
3.058578,907051,1028,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3.4323658044,4.6672182298,0,0,0,0,66.532800514,50.940437967,3.4754794857,2
3.84626,910781,306,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5.5312781323,2.1709069768,3.3662167461,0,0,0,0,55.651077717,43.758496497,2.4999971331,2
5.597158,907051,345,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3.4323658044,4.6672182298,0,0,0,0,66.532800514,50.940437967,5.0052497876,6
1.132017,909735,326,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,14.449119202,1.9784991522,3.5829747542,0,0,0,0,33.109989902,38.06197215,0.8892529238,9
1.7350854836,1240174,1014,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1.931980783,4.1827978152,0.770192,0,0,0,65.220437023,49.770148906,2.1516181877,7
3.39061,910691,119,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,2.2577327546,3.7433573765,0,0,0,0,41.709816752,45.896881096,2.3001916103,3
5.121062,910691,59,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2.2577327546,3.7433573765,0,0,0,0,41.709816752,45.896881096,3.1824431001,10
0.919349,910781,167,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,5.5312781323,2.1709069768,3.3662167461,0,0.753089,-5.21,5.3921665126,55.651077717,43.758496497,1.0760278209,1
3.25249,909735,253,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,14.449119202,1.9784991522,3.5829747542,0,0,0,0,33.109989902,38.06197215,3.8240360367,2
3.854959,1240127,262,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,3.6815714119,4.8531678705,0,0,0,0,65.402407281,61.176622162,3.7697667998,1
3.871734,924187,291,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2.6533508085,4.2021384011,0,0,0,0,53.031920022,66.260411153,3.6748746665,6
1.719035,1240127,326,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3.6815714119,4.8531678705,0,0,0,0,65.402407281,61.176622162,2.7447195425,6
4.835334,1240127,1054,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,3.6815714119,4.8531678705,0,0,0,0,65.402407281,61.176622162,3.9294640883,4
3.517181,1240174,287,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1.931980783,4.1827978152,0,0,0,0,65.220437023,49.770148906,3.7569319431,9
-2.740485,907051,1057,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,3.4323658044,4.6672182298,0,0,0,0,66.532800514,50.940437967,-3.132165165,5
4.245558,924187,199,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.6533508085,4.2021384011,0,0,0,0,53.031920022,66.260411153,3.5186027144,2
3.991908,930082,279,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,6.9632637271,2.0219194553,3.597451008,0,0,0,0,52.82105596,36.521333326,4.1337604833,1
4.731875,910781,253,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,5.5312781323,2.1709069768,3.3662167461,0.82717,0,0,0,55.651077717,43.758496497,4.5558946461,10
3.455613,907000,203,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.0060246273,3.2637734427,0,0,0,0,53.978551127,41.164206969,2.1767688136,2
2.537405,908130,1219,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.9667921549,4.3899321223,0,0,0,0,58.893869828,42.577808838,1.4094258311,7
3.972882,910691,5,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,2.2577327546,3.7433573765,0,0,0,0,41.709816752,45.896881096,3.5643634074,3
3.091136,910691,291,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2.2577327546,3.7433573765,0,0,0,0,41.709816752,45.896881096,3.5310336389,1
5.853376,910781,275,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,5.5312781323,2.1709069768,3.3662167461,0,0.753089,0,0,55.651077717,43.758496497,5.7324661736,8
-1.105295,1240127,1057,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,3.6815714119,4.8531678705,0,0,0,0,65.402407281,61.176622162,-1.927197313,9
0.942805,908130,1242,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1.9667921549,4.3899321223,0,0,0,0,58.893869828,42.577808838,0.2049208631,4
2.254633,910691,159,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,2.2577327546,3.7433573765,0,0,0,0,41.709816752,45.896881096,0.8639316159,3
0.589609,909735,177,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,14.449119202,1.9784991522,3.5829747542,0,0,0,0,33.109989902,38.06197215,0.5292136826,8
2.097376,1240127,301,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3.6815714119,4.8531678705,0,1.551295,0,0,65.402407281,61.176622162,1.8061745907,10
5.004429,924187,309,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,2.6533508085,4.2021384011,0,0,0,0,53.031920022,66.260411153,4.6088754126,1
4.942494,910691,298,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,2.2577327546,3.7433573765,0,0,0,0,41.709816752,45.896881096,4.5715352345,8
0.427281,1240174,207,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.931980783,4.1827978152,0,0,0,0,65.220437023,49.770148906,2.100467322,10
3.354213,908130,1143,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.9667921549,4.3899321223,0.82717,0,0,0,58.893869828,42.577808838,3.6605977878,7
2.250779,910691,1010,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.2577327546,3.7433573765,0,0,0,0,41.709816752,45.896881096,2.6174282868,2
3.302885,1240127,199,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.6815714119,4.8531678705,0,1.551295,0,0,65.402407281,61.176622162,4.0023289037,7
2.352985,909735,288,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14.449119202,1.9784991522,3.5829747542,0,0,0,0,33.109989902,38.06197215,2.4310478016,3
1.373842,910691,203,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.2577327546,3.7433573765,0,0,0,0,41.709816752,45.896881096,1.508537027,4
0.528369,909735,1046,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,14.449119202,1.9784991522,3.5829747542,0,0,0,0,33.109989902,38.06197215,1.5089873944,6
-0.771257,910691,273,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.2577327546,3.7433573765,0,0,0,0,41.709816752,45.896881096,0.2242450227,7
0.922248,907000,167,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,2.0060246273,3.2637734427,0,0,0,2.9116191021,53.978551127,41.164206969,0.451234482,8
-2.826655,910781,199,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5.5312781323,2.1709069768,3.3662167461,0,0.753089,0,0,55.651077717,43.758496497,-0.046003063,1
3.522699,909735,279,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,14.449119202,1.9784991522,3.5829747542,0,0,0,0,33.109989902,38.06197215,3.8571998072,6
3.762041,907000,293,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2.0060246273,3.2637734427,0,0,0,0,53.978551127,41.164206969,3.5638727282,6
1.198869,924187,207,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.6533508085,4.2021384011,0,0,0,0,53.031920022,66.260411153,2.6203584085,7
3.996701,907000,326,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.0060246273,3.2637734427,0,0,0,0,53.978551127,41.164206969,2.1767688136,5
3.835433,924187,1373,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2.6533508085,4.2021384011,0,0,0,0,53.031920022,66.260411153,4.6518803392,1
2.457764,910781,301,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,5.5312781323,2.1709069768,3.3662167461,0,0.753089,0,0,55.651077717,43.758496497,2.1534990105,6
3.144019,930082,301,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,6.9632637271,2.0219194553,3.597451008,0,0,0,0,52.82105596,36.521333326,3.2534691903,2
-4.901247,930082,1372,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6.9632637271,2.0219194553,3.597451008,0,0,0,0,52.82105596,36.521333326,0.0664854083,5
4.350625,924187,63,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,2.6533508085,4.2021384011,0,0,0,0,53.031920022,66.260411153,4.6738276218,8
3.534838,1240174,185,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1.931980783,4.1827978152,0,0,0,0,65.220437023,49.770148906,2.8908926539,7
4.623618,907000,295,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2.0060246273,3.2637734427,0,0,0,0,53.978551127,41.164206969,3.9838038741,5
3.881334,930082,275,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,6.9632637271,2.0219194553,3.597451008,0,0,0,0,52.82105596,36.521333326,4.8487456109,7
0.594679,1240127,302,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3.6815714119,4.8531678705,0,0,0,0,65.402407281,61.176622162,1.5634291834,10
5.551568,1240174,231,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1.931980783,4.1827978152,0,0,0,0,65.220437023,49.770148906,5.1211024145,5
1.994585,907051,202,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,3.4323658044,4.6672182298,0.740448,0,0,0,66.532800514,50.940437967,2.4450288779,7
1.156456,1240174,177,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1.931980783,4.1827978152,0,0,0,0,65.220437023,49.770148906,2.3672874867,1
4.253708,907051,206,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.4323658044,4.6672182298,0,0,0,0,66.532800514,50.940437967,2.5177229581,7
1.339672,907000,254,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.0060246273,3.2637734427,0,0,0,0,53.978551127,41.164206969,2.1767688136,5
2.334775,910691,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.2577327546,3.7433573765,0,0,0,0,41.709816752,45.896881096,1.508537027,1
2.393823,908130,1013,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1.9667921549,4.3899321223,0,0,0,0,58.893869828,42.577808838,2.2038150652,5
